H,1556935849,268731
R,1556935849,700D9DFBA
X,1556935850,536445,704
X,1556935851,535848,1300
X,1556935851,535529,1242
X,1556935852,535525,4431
X,1556935852,535454,1561
X,1556935853,535259,1271
X,1556935854,535261,883
X,1556935854,534846,24739
X,1556935855,535351,2780
X,1556935855,535339,894
P,1556935855,4968
X,1556935856,535203,970
X,1556935856,535093,1289
X,1556935857,535064,1479
X,1556935858,535312,1061
X,1556935858,535224,1154
X,1556935859,534748,9613
X,1556935859,535203,4001
X,1556935860,535017,1262
X,1556935860,534935,1274
X,1556935861,534950,1665
X,1556935861,534897,1220
X,1556935862,534966,598
X,1556935863,534877,1055
X,1556935863,534826,1325
X,1556935864,534876,1795
X,1556935864,534827,1131
X,1556935865,534729,1057
X,1556935865,534716,1134
X,1556935866,534888,1334
X,1556935867,534717,1682
X,1556935867,534828,1755
X,1556935868,534848,1207
X,1556935868,534688,1521
X,1556935869,534879,1409
X,1556935869,534810,1245
X,1556935869,534792,889
X,1556935870,534829,1090
X,1556935870,534671,1662
X,1556935871,534892,1426
X,1556935871,534783,1206
X,1556935872,534885,1371
X,1556935872,534770,855
X,1556935873,534868,978
X,1556935874,534893,915
X,1556935874,534675,934
X,1556935875,534668,688
X,1556935875,534663,937
X,1556935876,534588,972
X,1556935876,534716,613
X,1556935877,534599,1453
X,1556935877,534702,831
X,1556935878,534668,1045
X,1556935879,534733,714
X,1556935879,534713,1408
X,1556935880,534576,1470
X,1556935880,534739,1836
X,1556935881,534656,1195
X,1556935881,534706,652
X,1556935882,534668,664
X,1556935883,534774,1674
X,1556935883,534731,1646
X,1556935884,534704,1525
X,1556935884,534642,1300
P,1556935884,4966
X,1556935885,534526,1209
X,1556935885,534577,804
X,1556935886,534578,1634
X,1556935887,534576,1464
X,1556935887,534687,942
A,1556935887,534896,1868
T,1556935887,2810
R,1556935887,700D9DFBA
X,1556935889,534503,1593
X,1556935890,534410,1149
X,1556935890,534350,796
X,1556935891,534454,801
X,1556935891,534440,1146
X,1556935892,534368,1394
X,1556935892,534348,878
X,1556935893,534347,839
X,1556935894,534312,1370
X,1556935894,534419,1404
X,1556935895,534589,1178
X,1556935895,534434,907
X,1556935896,534442,750
X,1556935896,534484,1336
X,1556935897,534575,1389
X,1556935898,534538,1280
X,1556935898,534484,1042
X,1556935899,534532,1101
X,1556935899,534551,905
X,1556935900,534639,800
X,1556935900,534624,1480
X,1556935901,534684,960
X,1556935902,534710,1033
X,1556935902,534604,1532
X,1556935903,534784,1087
X,1556935903,534685,1012
X,1556935904,534652,1252
X,1556935904,534793,1262
X,1556935905,534741,1062
X,1556935905,535001,1366
X,1556935906,534841,1164
X,1556935907,534862,810
X,1556935907,534936,842
X,1556935908,534804,1036
X,1556935908,534890,970
X,1556935909,534735,4594
X,1556935909,534953,1068
X,1556935910,534915,1265
X,1556935910,534832,1174
X,1556935910,534862,1680
X,1556935911,534964,1604
X,1556935911,534890,1516
X,1556935912,534794,1840
X,1556935912,534702,1722
X,1556935913,534914,757
P,1556935913,4967
X,1556935914,534869,1307
X,1556935914,534901,1483
X,1556935915,534803,808
X,1556935915,534811,1406
X,1556935916,534874,1347
X,1556935916,534869,1229
X,1556935917,534857,1826
X,1556935918,534848,1137
X,1556935918,534815,1368
X,1556935919,534752,1489
X,1556935919,534962,1543
X,1556935920,534844,909
X,1556935920,534853,1113
X,1556935921,534894,1069
X,1556935921,534859,926
X,1556935922,535013,1203
X,1556935923,534819,1383
X,1556935923,534849,1087
X,1556935924,534880,1168
X,1556935924,534847,1424
X,1556935925,534890,1539
X,1556935925,534864,1311
X,1556935926,534858,862
X,1556935927,534837,1318
X,1556935927,534859,977
X,1556935928,535054,694
X,1556935928,534958,896
A,1556935928,534704,707
T,1556935929,2810
R,1556935929,700D9DFBA
X,1556935930,534723,892
X,1556935931,534699,1008
X,1556935932,534753,903
X,1556935932,534747,736
X,1556935933,534796,1049
X,1556935933,534746,1243
X,1556935934,534758,1059
X,1556935934,534714,1266
X,1556935935,534711,1034
X,1556935936,534663,1495
X,1556935936,534645,1167
X,1556935937,534660,1605
X,1556935937,534629,996
X,1556935938,534565,1008
X,1556935938,534612,1171
X,1556935939,534713,878
X,1556935940,534593,1536
X,1556935940,534703,1281
X,1556935941,534726,1840
X,1556935941,534702,1003
X,1556935942,534669,913
X,1556935942,534752,1218
