H,1553315104,268731
T,1553315104,2757
U,1553315104,52818
X,1553315106,676011,923
X,1553315106,675835,583
X,1553315107,676093,848
X,1553315107,675902,1546
X,1553315108,675986,795
X,1553315108,676004,831
X,1553315109,675907,1075
P,1553315109,5095
X,1553315110,676084,3245
X,1553315110,675877,1032
X,1553315111,676033,1442
X,1553315111,675965,1253
X,1553315112,675983,527
X,1553315112,675892,874
X,1553315113,675986,1100
X,1553315114,675979,1145
X,1553315114,675927,807
X,1553315115,675941,724
X,1553315115,675835,982
X,1553315116,675960,675
X,1553315116,675916,883
X,1553315117,676038,1549
X,1553315117,675930,438
X,1553315118,675894,881
X,1553315119,675890,831
X,1553315119,675998,1182
X,1553315120,675918,1310
X,1553315120,675966,474
X,1553315121,675930,649
X,1553315121,675814,3329
X,1553315122,675942,2298
X,1553315123,675949,1061
X,1553315123,675985,1047
X,1553315124,676028,676
X,1553315124,675903,652
X,1553315125,676073,1088
X,1553315125,675893,1446
X,1553315126,675977,1021
X,1553315127,675895,7456
X,1553315127,675777,1825
X,1553315128,676016,1419
X,1553315128,675909,1400
X,1553315128,675967,886
A,1553315128,675944,258
T,1553315128,2757
U,1553315128,52818
X,1553315130,675929,1374
X,1553315130,675981,1156
X,1553315131,675956,921
X,1553315131,675887,915
X,1553315132,676052,870
X,1553315133,675955,906
X,1553315133,675985,1110
X,1553315134,675936,543
X,1553315134,675817,879
X,1553315135,676066,870
X,1553315135,675941,1162
X,1553315136,675943,769
X,1553315137,675932,633
X,1553315137,675760,1014
X,1553315138,675993,809
X,1553315138,675777,1353
P,1553315138,5120
X,1553315139,676008,1077
X,1553315139,675947,595
X,1553315140,675917,958
X,1553315141,675895,15660
X,1553315141,675855,1091
X,1553315142,675938,1025
X,1553315142,675890,745
X,1553315143,675819,2702
X,1553315143,675882,953
X,1553315144,675909,1098
X,1553315145,675883,936
X,1553315145,675825,668
X,1553315146,675831,562
X,1553315146,675784,853
X,1553315147,675955,1622
X,1553315147,675937,1064
X,1553315148,675860,825
X,1553315148,675872,1044
X,1553315149,675802,1033
X,1553315150,675999,693
A,1553315150,675917,282
T,1553315150,2757
U,1553315150,52818
X,1553315152,675622,5070
X,1553315152,676309,5447
X,1553315153,675899,1079
X,1553315153,675945,1129
X,1553315154,675887,775
X,1553315154,675874,723
X,1553315155,675923,1115
X,1553315156,676011,993
X,1553315156,675986,1363
X,1553315157,676001,779
X,1553315157,676032,895
X,1553315158,675902,861
X,1553315158,676026,734
X,1553315159,675874,604
X,1553315160,675983,1143
X,1553315160,675920,526
X,1553315161,675813,981
X,1553315161,675971,1659
X,1553315162,675924,853
X,1553315162,675984,1360
X,1553315163,675933,783
X,1553315163,675912,798
X,1553315164,675908,1308
X,1553315165,676080,1116
X,1553315165,675956,1644
X,1553315166,675928,1154
X,1553315166,676030,658
X,1553315167,675810,999
X,1553315167,676102,1308
X,1553315168,675857,4938
P,1553315168,5121
X,1553315169,676080,1326
X,1553315169,675935,1132
X,1553315169,675998,723
X,1553315169,675971,805
X,1553315170,675996,1156
X,1553315170,676008,597
X,1553315171,675963,771
X,1553315172,675945,914
A,1553315172,675941,222
T,1553315172,2757
U,1553315172,52818
X,1553315173,675944,815
X,1553315174,675878,956
X,1553315175,675964,739
X,1553315175,676002,924
X,1553315176,676011,1672
X,1553315176,676167,1622
X,1553315177,675936,927
X,1553315177,676035,873
X,1553315178,676065,898
X,1553315179,676068,1968
X,1553315179,675970,768
X,1553315180,675990,792
X,1553315180,675924,704
X,1553315181,676073,828
X,1553315181,675895,1535
X,1553315182,676013,559
X,1553315183,676036,813
X,1553315183,675896,1046
X,1553315184,676033,944
X,1553315184,676006,2815
X,1553315185,676075,822
X,1553315185,676070,1460
X,1553315186,675775,1106
X,1553315187,676057,707
X,1553315187,675940,1659
X,1553315188,676010,631
X,1553315188,676006,639
X,1553315189,675962,996
X,1553315189,676019,451
A,1553315189,675999,197
T,1553315190,2757
U,1553315190,52818
X,1553315191,675912,1159
X,1553315192,676005,769
X,1553315192,676028,998
X,1553315193,675983,767
X,1553315194,675853,879
X,1553315194,676078,1208
X,1553315195,675855,927
X,1553315195,676019,1137
X,1553315196,675998,672
X,1553315196,675867,995
X,1553315197,675997,738
P,1553315198,5118
