H,1551581407,268731
P,1551581407,5197
P,1551581436,5198
P,1551581466,5198
P,1551581495,5196
P,1551581524,5197
P,1551581554,5197
P,1551581583,5198
P,1551581613,5199
P,1551581642,5197
P,1551581672,5197
P,1551581701,5199
P,1551581730,5197
P,1551581759,5197
P,1551581789,5198
P,1551581818,5199
D,1551581845,422656
R,1551581845,700D9DFBA
R,1551581845,700D9DFBA
R,1551581845,700D9DFBA
X,1551581847,663743,57443
X,1551581847,667436,15649
P,1551581847,5190
X,1551581848,664649,27495
X,1551581848,666485,24546
X,1551581849,664744,32908
X,1551581849,669426,44730
X,1551581850,666400,3773
X,1551581851,666115,3172
X,1551581851,666309,10844
X,1551581852,664891,40255
X,1551581852,666101,10695
X,1551581853,666074,4808
X,1551581853,666535,4905
X,1551581854,665732,16146
X,1551581855,667011,10175
X,1551581855,663399,12403
X,1551581856,664393,29681
X,1551581856,670217,42177
X,1551581857,667964,24904
X,1551581857,665955,46727
X,1551581858,666480,6865
X,1551581859,665010,9216
X,1551581859,666507,3532
X,1551581860,666032,4364
X,1551581860,666067,1578
X,1551581861,666341,2611
X,1551581861,666096,2808
X,1551581862,666243,15042
X,1551581862,667032,4691
X,1551581863,665707,12678
X,1551581864,666283,2735
X,1551581864,666485,3572
X,1551581865,667023,7074
X,1551581865,665180,11263
X,1551581866,666627,2804
X,1551581866,666167,2091
X,1551581867,666174,2188
X,1551581868,666228,2820
X,1551581868,666333,3499
X,1551581869,666148,2138
X,1551581869,666381,1253
X,1551581870,666297,2637
X,1551581870,666150,1574
X,1551581871,666397,1700
X,1551581872,666186,2030
X,1551581872,666183,1514
X,1551581873,666454,1259
X,1551581873,666194,10296
X,1551581874,666325,3538
X,1551581874,666381,1217
X,1551581875,666435,2804
X,1551581876,666555,1762
X,1551581876,666458,1274
X,1551581877,666531,4080
X,1551581877,666265,1374
P,1551581877,5191
X,1551581878,666476,2136
X,1551581878,666528,1565
X,1551581879,666461,1467
X,1551581879,666622,2916
X,1551581880,666512,1982
X,1551581881,666351,3432
X,1551581881,666703,2746
X,1551581882,666235,2179
X,1551581882,666603,4840
X,1551581882,666251,1703
X,1551581882,666275,1699
X,1551581883,666158,1873
X,1551581884,666103,1437
X,1551581884,666078,2143
X,1551581885,666271,1682
X,1551581885,666120,1518
X,1551581886,666140,1771
X,1551581886,665911,1515
X,1551581887,665862,2230
X,1551581888,666156,3675
X,1551581888,666266,1579
X,1551581889,666732,2078
X,1551581889,666436,2930
X,1551581890,666226,1709
X,1551581890,666562,3566
X,1551581891,666265,8403
X,1551581892,666644,2800
X,1551581892,666684,3234
X,1551581893,665925,4293
X,1551581893,666222,5462
X,1551581894,665461,2219
X,1551581894,664776,8392
X,1551581895,666106,5645
X,1551581895,666129,1974
X,1551581896,666033,2756
X,1551581897,666196,2404
X,1551581897,666264,1900
X,1551581898,666371,2051
X,1551581898,665951,2268
X,1551581899,665684,1395
X,1551581899,666060,13066
X,1551581900,665986,3501
X,1551581901,665875,1797
X,1551581901,666136,1544
X,1551581902,666540,2639
X,1551581902,666399,1474
X,1551581903,666560,1703
X,1551581903,666662,2846
X,1551581904,666478,1300
X,1551581905,666612,1742
X,1551581905,666926,1912
X,1551581906,666730,1237
X,1551581906,666954,948
P,1551581907,5189
X,1551581907,667644,1912
X,1551581907,666961,1232
X,1551581908,666868,1400
X,1551581908,666966,869
X,1551581909,667231,6428
X,1551581910,667016,5147
X,1551581910,667023,2266
X,1551581911,666520,1244
X,1551581911,666594,1950
X,1551581912,666889,1531
X,1551581912,666385,1589
X,1551581913,666775,1211
X,1551581914,666914,2515
X,1551581914,666686,1583
X,1551581915,666668,1926
X,1551581915,666382,3203
X,1551581916,666979,1043
X,1551581916,666926,1569
X,1551581917,666883,7065
X,1551581918,667124,1608
X,1551581918,667113,2111
X,1551581919,667128,2092
X,1551581919,667195,1954
X,1551581920,667047,1141
X,1551581920,667222,2390
X,1551581921,667180,1043
X,1551581922,666941,1613
X,1551581922,666558,1823
X,1551581923,666188,1770
X,1551581923,666900,1796
X,1551581923,666538,1552
X,1551581923,666815,1606
X,1551581924,666707,1163
X,1551581924,666745,1851
X,1551581925,666491,12618
X,1551581926,666478,4745
X,1551581926,666403,3645
X,1551581927,666582,4679
X,1551581927,666137,40111
X,1551581928,666750,5373
X,1551581928,666138,2258
X,1551581929,666040,2306
X,1551581930,665398,2794
X,1551581930,665279,2325
X,1551581931,665936,12491
X,1551581931,665954,3702
X,1551581932,666271,3140
