H,1553475394,268731
R,1553475394,700D9DFBA
R,1553475394,700D9DFBA
R,1553475394,700D9DFBA
X,1553475395,597451,25388
X,1553475396,595681,43942
X,1553475396,594689,15760
X,1553475397,593457,32932
X,1553475398,595763,26148
X,1553475398,595508,4321
X,1553475399,595238,5838
X,1553475399,595656,6599
X,1553475400,595648,6752
X,1553475400,595619,9998
X,1553475401,596091,4805
X,1553475402,595563,6938
X,1553475402,595754,2635
X,1553475403,595663,2260
X,1553475403,595314,2253
X,1553475404,595804,1850
X,1553475404,595685,2917
X,1553475405,595665,1908
X,1553475406,595642,2458
X,1553475406,595736,1998
X,1553475407,595953,1427
X,1553475407,595516,6991
X,1553475408,596192,6261
X,1553475408,595375,12421
X,1553475409,595773,4151
X,1553475410,595508,10935
X,1553475410,595986,7588
X,1553475411,595783,5541
X,1553475411,595731,5637
X,1553475412,595921,3694
X,1553475412,595831,1736
X,1553475413,595898,1097
X,1553475413,595839,955
X,1553475414,595871,1441
X,1553475415,595912,1054
X,1553475415,595940,1694
X,1553475416,595897,1585
X,1553475416,595827,1097
P,1553475416,5134
X,1553475417,595979,1461
X,1553475417,595522,3244
X,1553475418,595926,2489
X,1553475419,595662,1804
X,1553475419,595857,2561
X,1553475420,595908,1981
X,1553475420,595790,1753
X,1553475421,595703,1217
X,1553475421,596050,1366
X,1553475422,596059,2240
X,1553475423,596065,1714
X,1553475423,595873,1288
X,1553475424,595896,2865
X,1553475424,595846,1565
X,1553475425,595923,1545
X,1553475425,595834,1178
X,1553475426,595765,2434
X,1553475426,595815,1473
X,1553475427,595983,1495
X,1553475428,595780,2141
X,1553475428,595705,2203
X,1553475429,595932,2188
X,1553475429,595949,5795
X,1553475429,595946,1812
X,1553475429,595620,1338
X,1553475430,596079,6222
X,1553475431,595932,2299
X,1553475431,595803,1411
X,1553475432,595789,1581
X,1553475432,595883,1992
X,1553475433,595872,1395
X,1553475433,595880,1067
X,1553475434,595857,1450
X,1553475435,595780,2363
X,1553475435,595922,1321
X,1553475436,595985,1736
X,1553475436,595835,1302
X,1553475437,595742,1557
X,1553475437,595945,1591
X,1553475438,595898,1527
X,1553475439,595984,1293
X,1553475439,595812,1344
X,1553475440,595787,1404
X,1553475440,595912,1143
X,1553475441,595931,2881
X,1553475441,595920,1683
X,1553475442,595891,2419
X,1553475442,596232,2415
X,1553475443,595855,5721
X,1553475444,595950,4342
X,1553475444,595752,1638
X,1553475445,595978,1191
X,1553475445,595956,1960
P,1553475445,5136
X,1553475446,595931,1511
X,1553475446,595756,1401
X,1553475447,595755,1919
X,1553475448,595827,1944
X,1553475448,596015,1553
X,1553475449,595860,1250
X,1553475449,595767,2536
X,1553475450,595986,1354
X,1553475450,596006,1523
X,1553475451,595962,1642
X,1553475452,595879,1008
X,1553475452,595839,2579
X,1553475453,595896,1010
X,1553475453,595858,1708
X,1553475454,595917,1454
X,1553475454,595861,1227
X,1553475455,596041,1792
X,1553475456,595915,1188
X,1553475456,596014,1336
X,1553475457,595979,1075
X,1553475457,595818,2273
X,1553475458,596030,1384
X,1553475458,596062,1655
X,1553475459,595959,1408
X,1553475459,595944,1100
X,1553475460,596008,1305
X,1553475461,595866,1260
X,1553475461,596028,1342
X,1553475462,595975,1708
X,1553475462,595778,1248
X,1553475463,596027,1540
X,1553475463,595975,1647
X,1553475464,595951,1080
X,1553475465,595986,1157
X,1553475465,595892,1462
X,1553475466,595941,1283
X,1553475466,595983,1467
X,1553475467,595905,1302
X,1553475467,595913,1203
X,1553475468,595889,1587
X,1553475469,595897,1223
X,1553475469,595923,2282
X,1553475470,595955,1446
X,1553475470,595915,1778
X,1553475470,596113,1287
X,1553475470,595953,1196
X,1553475471,596017,1347
X,1553475471,596037,1167
X,1553475472,595884,1415
X,1553475473,596013,1511
X,1553475473,595984,963
X,1553475474,596080,1549
X,1553475474,595936,1341
P,1553475475,5133
X,1553475475,596091,1977
X,1553475475,596071,1367
X,1553475476,596060,1210
X,1553475477,596291,1428
X,1553475477,596094,1994
X,1553475478,595956,1798
X,1553475478,596124,2761
X,1553475479,596119,1243
X,1553475479,595864,1322
X,1553475480,596185,1251
X,1553475481,596055,1496
X,1553475481,595997,1195
X,1553475482,596004,1267
X,1553475482,595835,1733
X,1553475483,596126,1308
X,1553475483,596051,2656
X,1553475484,596135,1030
X,1553475485,596064,1412
X,1553475485,595987,1742
X,1553475486,596058,1218
X,1553475486,596161,1940
