H,1554748166,268731
P,1554748166,5113
P,1554748195,5112
P,1554748225,5112
P,1554748255,5111
P,1554748284,5112
P,1554748313,5112
P,1554748342,5112
P,1554748372,5114
P,1554748402,5112
P,1554748431,5112
P,1554748460,5113
P,1554748490,5112
P,1554748519,5112
P,1554748548,5113
P,1554748578,5112
P,1554748607,5111
P,1554748636,5112
P,1554748665,5111
P,1554748696,5112
P,1554748725,5111
P,1554748754,5110
D,1554748776,409344
R,1554748776,700D9DFBA
R,1554748776,700D9DFBA
R,1554748776,700D9DFBA
X,1554748778,556804,8291
X,1554748779,557257,2685
X,1554748779,556971,9747
X,1554748780,556982,6018
X,1554748780,557258,18053
X,1554748781,556892,3889
X,1554748781,556787,2251
X,1554748782,556843,2433
X,1554748783,556886,2983
X,1554748783,557037,2950
X,1554748784,557092,2283
P,1554748784,5104
X,1554748784,557036,4586
X,1554748785,557131,2066
X,1554748785,557280,2460
X,1554748786,557047,2378
X,1554748787,556877,2246
X,1554748787,556902,2067
X,1554748788,557065,2141
X,1554748788,557161,2497
X,1554748788,557139,2390
X,1554748788,557077,1749
X,1554748789,557189,2678
X,1554748789,557256,1994
X,1554748790,557214,2603
X,1554748791,557409,4950
X,1554748791,557078,1700
X,1554748792,557047,2169
X,1554748792,556949,4472
X,1554748793,557010,3400
X,1554748793,557041,5169
X,1554748794,556802,1195
X,1554748795,556845,3782
X,1554748795,557051,2426
X,1554748796,556872,2757
X,1554748796,557058,2124
X,1554748797,557607,3020
X,1554748797,556366,8463
X,1554748798,557598,11470
X,1554748799,555647,14733
X,1554748799,557463,8610
X,1554748800,557228,9862
X,1554748800,557053,2507
X,1554748801,557170,1451
X,1554748801,557221,7771
X,1554748802,557279,2379
X,1554748803,557326,1871
X,1554748803,557246,1974
X,1554748804,557291,1457
X,1554748804,557495,2488
X,1554748805,558483,1860
X,1554748805,558680,2253
X,1554748806,558668,1725
X,1554748806,558622,1882
X,1554748807,558836,2413
X,1554748808,558802,2424
X,1554748808,559130,2505
X,1554748809,559034,2117
X,1554748809,559001,1917
X,1554748810,559006,1800
X,1554748810,559174,1860
X,1554748811,559369,1864
X,1554748812,559268,1555
X,1554748812,559149,2018
X,1554748813,559154,2988
P,1554748813,5107
X,1554748813,559221,2615
X,1554748814,559342,3617
X,1554748814,559400,2156
X,1554748815,559308,1489
X,1554748816,558958,5322
X,1554748816,559161,5022
X,1554748817,559074,2249
X,1554748817,558841,6672
X,1554748818,559642,2664
X,1554748818,560021,13256
X,1554748819,553665,36935
X,1554748819,480759,7347
X,1554748820,256754,745
X,1554748821,256845,731
X,1554748821,256948,361
X,1554748822,257044,106
X,1554748822,257068,147
X,1554748823,256994,216
X,1554748823,256949,188
X,1554748824,257034,305
X,1554748825,257151,132
X,1554748825,257273,109
X,1554748826,257249,138
O,1554748826,257322,111
O,1554748827,257279,117
O,1554748827,257327,112
O,1554748828,257377,170
O,1554748829,257265,162
O,1554748829,257332,119
O,1554748829,257310,73
O,1554748829,257323,120
O,1554748830,257372,122
O,1554748830,257401,53
O,1554748831,257396,105
O,1554748832,257365,91
O,1554748832,257441,100
O,1554748833,257454,104
O,1554748833,257474,73
O,1554748834,257472,106
O,1554748834,257513,121
O,1554748835,257490,101
O,1554748835,257454,153
O,1554748836,257463,60
O,1554748837,257421,106
O,1554748837,257347,147
O,1554748838,257228,254
O,1554748838,257191,111
O,1554748839,257213,119
O,1554748839,257253,83
O,1554748840,257232,87
O,1554748841,257249,103
O,1554748841,257320,125
O,1554748842,257310,87
P,1554748842,5104
O,1554748842,257318,68
O,1554748843,257284,100
O,1554748843,257265,133
O,1554748844,257335,122
O,1554748845,257351,181
O,1554748845,257350,88
O,1554748846,257393,90
O,1554748846,257435,120
O,1554748847,257422,137
O,1554748847,257551,84
O,1554748848,257619,175
O,1554748849,257664,104
O,1554748849,257637,104
O,1554748850,257640,117
O,1554748850,257635,125
O,1554748851,257648,71
O,1554748851,257618,60
O,1554748852,257632,92
O,1554748852,257631,100
O,1554748853,257671,130
O,1554748854,257678,116
O,1554748854,257656,111
O,1554748855,257694,101
O,1554748855,257634,92
O,1554748856,257647,90
O,1554748856,257646,70
O,1554748857,257579,114
O,1554748858,257573,92
O,1554748858,257574,135
O,1554748859,257517,84
O,1554748859,257564,154
O,1554748860,257508,138
O,1554748860,257469,163
