H,1552930738,268731
P,1552930738,5149
P,1552930767,5149
P,1552930797,5150
P,1552930827,5149
P,1552930856,5150
P,1552930885,5149
P,1552930914,5148
P,1552930944,5149
P,1552930973,5150
P,1552931002,5147
P,1552931032,5149
P,1552931061,5150
P,1552931091,5149
P,1552931121,5149
P,1552931151,5149
P,1552931180,5148
P,1552931209,5149
P,1552931239,5149
P,1552931268,5150
P,1552931297,5148
P,1552931326,5150
P,1552931356,5150
P,1552931386,5149
P,1552931415,5150
P,1552931445,5149
P,1552931474,5150
P,1552931503,5148
P,1552931532,5149
P,1552931562,5150
P,1552931591,5150
P,1552931620,5149
P,1552931650,5148
P,1552931680,5150
P,1552931709,5150
P,1552931738,5150
P,1552931768,5151
P,1552931797,5150
P,1552931826,5149
P,1552931855,5149
P,1552931885,5147
P,1552931914,5148
P,1552931943,5149
P,1552931974,5150
P,1552932003,5149
P,1552932032,5149
P,1552932061,5149
P,1552932091,5149
P,1552932120,5149
P,1552932149,5148
P,1552932179,5150
P,1552932208,5150
P,1552932237,5148
P,1552932267,5149
P,1552932297,5148
P,1552932326,5150
P,1552932355,5150
P,1552932385,5150
P,1552932414,5149
P,1552932443,5151
P,1552932472,5149
P,1552932502,5148
P,1552932531,5149
P,1552932561,5149
P,1552932591,5150
P,1552932620,5151
P,1552932649,5150
P,1552932678,5150
D,1552932689,388864
R,1552932689,700D9DFBA
R,1552932689,700D9DFBA
R,1552932689,700D9DFBA
X,1552932691,578454,40548
X,1552932691,578782,3870
X,1552932692,578706,9122
X,1552932692,578917,8723
X,1552932693,579161,55255
X,1552932693,578108,12990
X,1552932694,578726,7077
X,1552932695,578475,1997
X,1552932695,578958,5017
X,1552932696,578772,5668
X,1552932696,579396,12560
X,1552932697,578155,9347
X,1552932697,578492,6484
X,1552932698,578475,7387
X,1552932698,578318,4466
X,1552932699,578375,1168
X,1552932700,578333,1865
X,1552932700,578401,2418
X,1552932701,578312,7163
X,1552932701,578111,3553
X,1552932702,578349,1549
X,1552932702,578182,1063
X,1552932703,578326,2056
X,1552932704,578318,1485
X,1552932704,578457,1351
X,1552932705,578334,2141
X,1552932705,577845,5569
X,1552932706,578720,5595
X,1552932706,578630,2353
X,1552932707,578557,2295
X,1552932708,578564,1401
P,1552932708,5140
X,1552932708,578449,8521
X,1552932709,578325,3863
X,1552932709,578666,36742
X,1552932710,578380,2806
X,1552932710,578163,3084
X,1552932711,578476,3212
X,1552932712,578656,2576
X,1552932712,578616,2163
X,1552932713,578459,15743
X,1552932713,578499,2603
X,1552932714,578675,8291
X,1552932714,578720,1663
X,1552932715,578684,1636
X,1552932715,578493,1633
X,1552932716,578753,6594
X,1552932716,578609,3280
X,1552932716,578713,2285
X,1552932717,579169,3866
X,1552932717,573961,41877
X,1552932718,575064,8524
X,1552932718,575810,4815
X,1552932719,578502,54888
X,1552932720,577875,31259
X,1552932720,579900,19198
X,1552932721,578917,6948
X,1552932721,578609,28256
X,1552932722,578710,16593
X,1552932722,578632,3407
X,1552932723,578856,1972
X,1552932724,578626,24982
X,1552932724,578812,2968
X,1552932725,578694,3191
X,1552932725,578778,22379
X,1552932726,578807,3401
X,1552932726,578892,2724
X,1552932727,578903,3092
X,1552932728,578524,7684
X,1552932728,579929,11876
X,1552932729,578637,16838
X,1552932729,578682,15340
X,1552932730,578810,11273
X,1552932730,578261,18428
X,1552932731,578620,5984
X,1552932731,578557,1971
X,1552932732,578778,2371
X,1552932733,578926,6031
X,1552932733,578793,3229
X,1552932734,578792,3580
X,1552932734,578795,19636
X,1552932735,578555,1804
X,1552932735,578639,4646
X,1552932736,578672,2227
X,1552932737,577848,5209
X,1552932737,579362,4423
P,1552932737,5140
X,1552932738,578859,5135
X,1552932738,578762,3370
X,1552932739,578790,3220
X,1552932739,578657,3216
X,1552932740,578756,3605
X,1552932741,579015,3147
X,1552932741,578824,3118
X,1552932742,578827,1274
X,1552932742,578605,8836
X,1552932743,578734,2120
X,1552932743,578900,1386
X,1552932744,578672,4370
X,1552932744,578806,2337
X,1552932745,578819,4983
X,1552932746,578952,1984
X,1552932746,578397,11312
X,1552932747,578732,2317
X,1552932747,578885,8773
X,1552932748,578901,2182
X,1552932748,578779,2315
X,1552932749,578792,2216
X,1552932750,578722,2735
X,1552932750,578804,1503
X,1552932751,578861,2148
X,1552932751,579529,4516
X,1552932752,578696,1858
X,1552932752,578698,1161
X,1552932753,578611,47384
X,1552932754,578913,3059
X,1552932754,578827,1747
X,1552932755,578863,1047
X,1552932755,578728,2110
X,1552932756,578875,2366
X,1552932756,578852,2063
X,1552932757,578898,1446
X,1552932757,578777,1563
