H,1554000576,268731
P,1554000576,5121
P,1554000605,5120
P,1554000634,5119
P,1554000665,5120
P,1554000694,5121
P,1554000723,5120
P,1554000753,5122
P,1554000782,5121
P,1554000811,5120
P,1554000840,5120
P,1554000870,5120
P,1554000899,5121
P,1554000928,5121
P,1554000959,5119
P,1554000989,5122
P,1554001018,5121
P,1554001047,5120
P,1554001077,5120
P,1554001106,5120
P,1554001135,5121
P,1554001164,5120
P,1554001194,5119
P,1554001223,5119
P,1554001253,5120
P,1554001283,5120
P,1554001312,5118
D,1554001317,404480
R,1554001317,700D9DFBA
R,1554001317,700D9DFBA
R,1554001317,700D9DFBA
X,1554001319,603056,8258
X,1554001320,603422,3565
X,1554001320,603371,4329
X,1554001321,603396,1523
X,1554001321,603757,14211
X,1554001322,603801,24894
X,1554001323,603455,3975
X,1554001323,603443,2746
X,1554001324,603323,1862
X,1554001324,603533,1392
X,1554001325,603554,1835
X,1554001325,603440,1478
X,1554001326,603426,1604
X,1554001327,603364,1402
X,1554001327,603550,3244
X,1554001328,603458,1434
X,1554001328,603457,1427
X,1554001328,603455,1369
X,1554001328,603464,907
X,1554001329,603466,1961
X,1554001329,603463,1290
X,1554001330,603454,1407
X,1554001331,603375,1414
X,1554001331,603492,920
X,1554001332,603455,1572
X,1554001332,603562,1348
X,1554001333,603534,721
X,1554001333,603401,1140
X,1554001334,603483,1062
X,1554001335,603428,1881
X,1554001335,603530,1599
X,1554001336,605149,11945
X,1554001336,603412,6093
X,1554001337,603563,1376
X,1554001337,603533,1149
X,1554001338,603538,1503
X,1554001339,603531,1177
X,1554001339,603455,1330
X,1554001340,603479,1475
X,1554001340,603435,1444
X,1554001341,603402,1929
P,1554001341,5112
X,1554001341,603503,1539
X,1554001342,603538,1127
X,1554001343,603465,1405
X,1554001343,603473,1327
X,1554001344,603447,1425
X,1554001344,603582,1325
X,1554001345,603610,2202
X,1554001345,603642,1021
X,1554001346,603620,2072
X,1554001346,603675,1842
X,1554001347,603760,2489
X,1554001348,603487,3926
X,1554001348,603624,1267
X,1554001349,603297,4141
X,1554001349,603674,2353
X,1554001350,603630,2844
X,1554001350,603568,1431
X,1554001351,603579,1676
X,1554001352,603600,2608
X,1554001352,603421,3414
X,1554001353,603619,1983
X,1554001353,603608,921
X,1554001354,603508,1747
X,1554001354,603613,2060
X,1554001355,603586,1140
X,1554001356,603629,1390
X,1554001356,603512,8756
X,1554001357,603658,1780
X,1554001357,603788,6273
X,1554001358,603542,1886
X,1554001358,603527,2447
X,1554001359,603426,1010
X,1554001359,603650,1888
X,1554001360,603636,2014
X,1554001361,603615,1211
X,1554001361,603556,1498
X,1554001362,603561,1455
X,1554001362,603543,1757
X,1554001363,603676,2022
X,1554001363,603631,1041
X,1554001364,603409,1333
X,1554001365,603735,1433
X,1554001365,603635,1008
X,1554001366,603593,1660
X,1554001366,603513,1273
X,1554001367,603428,940
X,1554001367,603643,1504
X,1554001368,603625,1830
X,1554001369,603565,1344
X,1554001369,603586,1221
X,1554001369,603589,1621
X,1554001369,603541,1394
X,1554001370,603595,1323
P,1554001370,5113
X,1554001370,603583,1045
X,1554001371,603495,1432
X,1554001372,603647,1368
X,1554001372,603566,3315
X,1554001373,603616,1714
X,1554001373,603661,1470
X,1554001374,603424,1585
X,1554001374,603881,1962
X,1554001375,603673,1228
X,1554001375,603490,2151
X,1554001376,603577,1768
X,1554001377,603571,1634
X,1554001377,603593,1687
X,1554001378,603602,1461
X,1554001378,603579,1164
X,1554001379,603533,1494
X,1554001379,603479,1960
X,1554001380,603654,2364
X,1554001381,603650,1384
X,1554001381,603584,1643
X,1554001382,603593,1719
X,1554001382,603482,1729
X,1554001383,603581,1331
X,1554001383,603421,1664
X,1554001384,603672,1785
X,1554001385,603489,2391
X,1554001385,603602,1783
X,1554001386,603627,1879
X,1554001386,603479,1318
X,1554001387,603648,1055
X,1554001387,603557,1742
X,1554001388,603589,1528
X,1554001389,603556,1377
X,1554001389,603511,2009
X,1554001390,603547,1540
X,1554001390,603621,1093
X,1554001391,603569,1385
X,1554001391,603551,1493
X,1554001392,603662,1350
X,1554001392,603534,2403
X,1554001393,603585,1608
X,1554001394,603701,1838
X,1554001394,603404,1095
X,1554001395,603623,1333
X,1554001395,603374,1946
X,1554001396,603564,1682
X,1554001396,603536,1374
X,1554001397,603657,1153
X,1554001398,603687,2462
X,1554001398,603505,1899
X,1554001399,603656,1136
X,1554001399,603566,1992
X,1554001400,603576,1573
