H,1556848524,268731
U,1556848524,57274
X,1556848526,600603,1679
X,1556848526,600651,1394
X,1556848526,600643,1220
X,1556848527,600676,968
X,1556848527,600708,918
X,1556848528,600586,1452
X,1556848528,600735,2335
X,1556848529,600816,3185
X,1556848529,600623,2405
X,1556848530,600725,894
X,1556848531,600663,1822
X,1556848531,600655,1474
X,1556848532,600215,9816
X,1556848532,600853,3320
X,1556848533,600591,1401
X,1556848533,600772,1529
X,1556848534,600680,611
X,1556848534,600616,1123
X,1556848535,600562,889
X,1556848536,600610,1612
X,1556848536,600598,1151
X,1556848537,600577,1274
X,1556848537,600643,1210
X,1556848538,600540,1162
X,1556848538,600605,1388
X,1556848539,600551,1523
X,1556848540,600785,1170
X,1556848540,600657,927
X,1556848541,600655,1086
X,1556848541,600625,1578
X,1556848542,600739,732
X,1556848542,600668,1076
P,1556848543,4935
X,1556848543,600674,1355
X,1556848544,600637,1192
X,1556848544,600580,761
X,1556848545,600710,1552
X,1556848545,600572,1260
X,1556848546,600631,1144
X,1556848546,600680,1101
X,1556848547,600679,1216
X,1556848548,600636,1108
X,1556848548,600666,973
X,1556848549,600798,1611
X,1556848549,600677,1227
X,1556848550,600673,1055
X,1556848550,600714,1810
X,1556848551,600739,2206
X,1556848551,600540,1220
X,1556848552,601214,5435
X,1556848553,600853,8755
X,1556848553,600620,1448
X,1556848554,600637,1176
X,1556848554,600599,1593
X,1556848555,600692,1553
X,1556848555,600587,2036
X,1556848556,600562,729
X,1556848557,600696,916
X,1556848557,600645,1322
X,1556848558,600478,1160
X,1556848558,600528,1281
X,1556848559,600558,1464
X,1556848559,600595,1211
X,1556848560,600581,1265
X,1556848561,600580,915
X,1556848561,600603,1710
X,1556848562,600633,721
X,1556848562,600717,1781
X,1556848563,600527,1434
X,1556848563,600414,1213
X,1556848564,600308,1208
X,1556848564,600442,1333
X,1556848565,600422,1836
X,1556848566,600436,1363
X,1556848566,600407,814
X,1556848567,600349,1278
X,1556848567,600464,1467
X,1556848568,600350,1092
X,1556848568,600466,1352
X,1556848569,600464,1340
X,1556848570,600524,808
X,1556848570,600412,1393
X,1556848571,600487,1272
X,1556848571,600567,2370
X,1556848572,600618,1460
X,1556848572,600531,844
P,1556848573,4950
X,1556848573,600501,1272
X,1556848574,600469,1377
X,1556848574,600505,1291
X,1556848575,600407,1332
X,1556848575,600533,1162
X,1556848576,600536,992
X,1556848576,600552,958
X,1556848577,600636,1019
X,1556848578,600665,1400
X,1556848578,600727,1671
X,1556848579,600644,1412
X,1556848579,600689,1096
X,1556848580,600612,1116
X,1556848580,600570,971
X,1556848581,600587,1183
X,1556848581,600570,1298
X,1556848582,600653,1361
X,1556848583,600672,1205
X,1556848583,600532,2551
X,1556848584,600621,1129
X,1556848584,600579,1641
X,1556848585,600610,1198
X,1556848585,600546,1141
X,1556848586,600546,1022
X,1556848587,600526,1141
X,1556848587,600568,9786
X,1556848588,600717,7155
X,1556848588,600702,1654
X,1556848589,600554,1259
X,1556848589,600546,1239
X,1556848590,600703,1295
X,1556848591,600707,1522
X,1556848591,600741,876
A,1556848591,600616,334
T,1556848591,2814
U,1556848592,57274
X,1556848593,600735,1573
X,1556848594,600669,1479
X,1556848594,600741,1350
X,1556848595,600753,1274
X,1556848595,600604,1322
X,1556848596,600842,1200
X,1556848596,600742,1385
X,1556848597,600778,966
X,1556848598,600746,1257
X,1556848598,600643,1430
X,1556848599,600749,958
X,1556848599,600725,1313
X,1556848600,600848,1351
X,1556848600,600798,1332
X,1556848601,600726,1145
X,1556848602,600653,1481
X,1556848602,600755,1271
X,1556848603,600802,1627
P,1556848603,4949
X,1556848603,600698,973
X,1556848604,600656,1184
X,1556848604,600651,974
X,1556848605,600761,1230
X,1556848606,600629,1474
X,1556848606,600712,1076
X,1556848607,600698,986
X,1556848607,600641,1227
X,1556848608,600774,591
X,1556848608,600701,853
X,1556848609,600719,1018
X,1556848609,600716,1246
X,1556848609,600692,640
X,1556848610,600699,1687
X,1556848610,600663,2374
X,1556848611,600699,1473
X,1556848611,600726,718
X,1556848612,600666,914
X,1556848612,600618,1437
X,1556848613,600614,1718
X,1556848614,600752,1906
X,1556848614,600615,621
X,1556848615,600641,675
X,1556848615,600556,1050
X,1556848616,600521,1371
X,1556848616,600539,1751
X,1556848617,600590,1357
X,1556848618,600614,1122
X,1556848618,600607,1485
