H,1556919821,268731
R,1556919821,700D9DFBA
X,1556919823,534390,1580
X,1556919823,534335,1590
X,1556919824,534351,1527
X,1556919824,534422,825
X,1556919825,534375,1733
X,1556919825,534279,856
X,1556919826,534464,1037
X,1556919827,534146,1164
X,1556919827,534324,1347
X,1556919828,534415,1884
X,1556919828,534409,800
X,1556919829,534273,1186
X,1556919829,534357,1192
X,1556919830,534209,1268
X,1556919831,534066,821
X,1556919831,534159,1248
X,1556919832,534102,1579
X,1556919832,534213,853
X,1556919832,534094,1261
X,1556919832,534139,1449
X,1556919833,534177,1656
X,1556919833,534139,1725
X,1556919834,534060,1514
X,1556919835,534213,1452
P,1556919835,4974
X,1556919835,534257,906
X,1556919836,534261,1430
X,1556919836,534282,1481
X,1556919837,534239,2146
X,1556919837,534403,2125
X,1556919838,534115,1008
X,1556919839,534036,1670
X,1556919839,534118,1871
X,1556919840,534369,2135
X,1556919840,534542,1953
X,1556919841,534354,1763
X,1556919841,534430,1451
X,1556919842,534428,1534
X,1556919843,534456,2213
X,1556919843,534492,1200
X,1556919844,534519,1678
X,1556919844,534991,17833
X,1556919845,534653,4097
X,1556919845,534312,1403
X,1556919846,534302,1713
X,1556919847,534179,1070
X,1556919847,534197,963
X,1556919848,534316,1025
X,1556919848,534310,731
X,1556919849,534187,1085
X,1556919849,534233,1571
X,1556919850,534141,1858
X,1556919850,534051,1673
X,1556919851,534055,773
X,1556919852,533929,1277
X,1556919852,533910,1059
X,1556919853,534013,1345
X,1556919853,533964,2023
X,1556919854,533821,1580
X,1556919854,533947,1618
X,1556919855,533857,2909
X,1556919856,534238,1322
X,1556919856,533924,822
X,1556919857,534039,1259
X,1556919857,534051,1631
X,1556919858,533971,1157
X,1556919858,533904,955
X,1556919859,533842,1221
X,1556919860,533833,2177
X,1556919860,533823,1335
X,1556919861,533825,1639
X,1556919861,533739,1222
X,1556919862,533670,1235
X,1556919862,533700,1105
X,1556919863,533557,1137
X,1556919864,533826,15889
X,1556919864,533954,5315
X,1556919865,533592,1163
P,1556919865,4985
X,1556919865,533440,1114
X,1556919866,533308,8777
X,1556919866,534248,7524
X,1556919867,533451,804
X,1556919867,533326,1597
X,1556919868,533376,1029
X,1556919869,533291,1275
X,1556919869,533288,1390
X,1556919870,533268,829
X,1556919870,533225,1639
X,1556919871,533259,1585
X,1556919871,533327,1273
X,1556919872,533259,1074
X,1556919873,533140,1328
X,1556919873,533289,1696
X,1556919873,533143,1272
X,1556919873,533014,1662
X,1556919874,533121,1426
X,1556919874,533321,1077
X,1556919875,533150,1221
X,1556919876,533288,1621
X,1556919876,533215,990
X,1556919877,533410,1725
X,1556919877,533305,1210
X,1556919878,533370,1128
X,1556919878,533268,940
X,1556919879,533094,2294
X,1556919880,533280,1119
X,1556919880,533194,1285
X,1556919881,533048,2734
X,1556919881,533197,2954
X,1556919882,532693,2433
X,1556919882,532846,2001
X,1556919883,532710,1436
X,1556919883,532651,1032
X,1556919884,532632,1376
X,1556919885,532674,1152
X,1556919885,532531,968
X,1556919886,532698,1664
X,1556919886,532689,1504
X,1556919887,532744,749
X,1556919887,532662,1295
X,1556919888,532699,1389
X,1556919889,532804,1377
X,1556919889,532850,640
X,1556919890,532808,1010
X,1556919890,532763,1579
X,1556919891,532809,1172
X,1556919891,532747,1175
X,1556919892,532648,1227
X,1556919893,532588,1016
X,1556919893,532706,1004
X,1556919894,532608,1864
P,1556919894,4985
X,1556919894,532492,1047
X,1556919895,532490,963
X,1556919895,532544,927
A,1556919895,533619,1932
T,1556919896,2824
X,1556919897,532409,1758
X,1556919898,532615,1387
X,1556919898,532395,945
X,1556919899,532369,1370
X,1556919900,532170,8702
X,1556919900,532334,2930
X,1556919901,532515,2211
X,1556919901,532652,1630
X,1556919902,532805,734
X,1556919902,532852,1134
X,1556919903,532795,617
X,1556919904,532819,931
X,1556919904,532706,1646
X,1556919905,532726,865
X,1556919905,532678,1332
X,1556919906,532521,764
X,1556919906,532588,843
X,1556919907,532544,1345
X,1556919908,532773,1515
X,1556919908,532863,1461
X,1556919909,532791,1637
X,1556919909,532613,1385
X,1556919910,532641,1185
X,1556919910,532608,1344
X,1556919911,532539,10908
X,1556919911,532511,2146
X,1556919912,532836,3166
X,1556919913,532619,3501
X,1556919913,532227,4382
X,1556919914,532487,1197
X,1556919914,532272,4196
X,1556919914,532444,1361
X,1556919914,532509,1410
