H,1553032716,268731
P,1553032716,5138
P,1553032745,5137
P,1553032775,5138
P,1553032804,5139
P,1553032833,5138
P,1553032863,5133
P,1553032893,5138
P,1553032922,5137
P,1553032951,5138
P,1553032981,5137
P,1553033010,5138
P,1553033039,5139
P,1553033068,5137
P,1553033098,5139
P,1553033127,5138
P,1553033157,5137
P,1553033187,5139
P,1553033216,5136
P,1553033245,5138
P,1553033274,5139
P,1553033304,5138
P,1553033333,5139
P,1553033362,5138
P,1553033392,5137
P,1553033422,5139
P,1553033452,5139
P,1553033481,5138
P,1553033511,5138
P,1553033540,5138
P,1553033569,5138
P,1553033598,5137
P,1553033628,5138
P,1553033657,5138
P,1553033686,5138
P,1553033716,5138
P,1553033746,5138
P,1553033775,5137
P,1553033804,5138
P,1553033834,5138
P,1553033863,5139
P,1553033892,5138
P,1553033922,5139
P,1553033951,5139
P,1553033980,5136
P,1553034009,5139
P,1553034040,5138
P,1553034069,5136
P,1553034098,5138
P,1553034128,5138
P,1553034157,5138
P,1553034186,5137
P,1553034215,5139
P,1553034245,5138
P,1553034274,5139
P,1553034303,5138
P,1553034334,5138
P,1553034363,5139
P,1553034392,5137
P,1553034421,5137
P,1553034451,5140
P,1553034480,5139
P,1553034509,5139
P,1553034539,5138
P,1553034568,5138
P,1553034597,5139
P,1553034627,5138
P,1553034657,5137
P,1553034686,5139
P,1553034715,5139
P,1553034745,5140
O,1553034746,266193,1962
O,1553034746,266558,177
O,1553034746,266545,213
O,1553034747,266451,81
O,1553034747,266412,230
O,1553034748,266421,389
O,1553034748,266508,209
O,1553034749,266355,591
O,1553034749,266236,614
O,1553034750,266332,313
O,1553034751,266340,230
O,1553034751,266513,222
O,1553034752,266463,200
O,1553034752,266338,408
O,1553034753,266275,138
O,1553034753,266234,126
O,1553034754,266428,249
O,1553034755,266437,254
O,1553034755,266368,177
O,1553034756,266232,327
O,1553034756,266365,129
O,1553034757,266311,331
O,1553034757,266367,375
O,1553034758,266541,209
O,1553034758,266537,654
O,1553034759,266463,308
O,1553034760,266634,147
O,1553034760,266371,168
O,1553034761,266127,280
O,1553034761,266005,332
O,1553034762,265622,302
O,1553034762,266075,417
O,1553034763,266184,303
O,1553034764,266235,374
O,1553034764,266346,89
O,1553034765,266414,199
O,1553034765,266108,371
O,1553034766,265899,364
O,1553034766,265979,325
O,1553034767,266162,171
O,1553034768,266157,400
O,1553034768,266214,217
O,1553034769,266098,262
O,1553034769,266204,340
O,1553034770,266425,356
O,1553034770,266666,90
O,1553034771,266628,195
O,1553034772,266518,84
O,1553034772,266526,69
O,1553034773,266564,64
O,1553034773,266496,149
O,1553034774,266557,142
P,1553034774,5126
O,1553034774,266593,106
O,1553034775,266574,89
O,1553034775,266580,127
O,1553034776,266557,123
O,1553034777,266569,109
O,1553034777,266602,163
O,1553034778,266385,171
O,1553034778,266543,124
O,1553034779,266549,103
O,1553034779,266538,80
O,1553034780,266578,57
O,1553034781,266572,138
O,1553034781,266533,74
O,1553034782,266459,318
O,1553034782,266424,233
O,1553034783,266536,183
O,1553034783,266568,138
O,1553034784,266603,122
O,1553034785,266529,142
O,1553034785,266587,116
O,1553034786,266608,123
O,1553034786,266591,86
O,1553034787,266583,101
O,1553034787,266591,114
O,1553034787,266582,112
O,1553034788,266520,86
O,1553034788,266735,175
O,1553034789,266647,194
O,1553034789,266884,182
O,1553034790,267063,157
O,1553034790,267014,189
O,1553034791,267041,107
O,1553034791,266829,275
O,1553034792,266859,346
O,1553034793,266642,249
O,1553034793,266411,290
O,1553034794,266122,412
O,1553034794,266306,137
O,1553034795,266387,160
O,1553034795,266397,182
O,1553034796,266427,172
O,1553034797,266462,102
O,1553034797,266480,101
O,1553034798,266485,120
O,1553034798,266418,92
O,1553034799,266403,164
O,1553034799,266435,156
O,1553034800,266485,80
O,1553034801,266555,67
T,1553034801,2761
P,1553034803,5138
P,1553034832,5137
P,1553034862,5138
P,1553034891,5138
P,1553034921,5137
P,1553034951,5138
P,1553034980,5137
P,1553035009,5139
P,1553035038,5138
P,1553035068,5137
P,1553035097,5138
P,1553035126,5139
P,1553035156,5139
P,1553035185,5139
P,1553035215,5137
P,1553035244,5138
P,1553035274,5139
P,1553035303,5138
P,1553035332,5137
P,1553035361,5139
P,1553035391,5133
P,1553035420,5138
P,1553035449,5138
P,1553035479,5137
P,1553035509,5138
P,1553035538,5138
P,1553035567,5137
P,1553035597,5138
P,1553035626,5138
P,1553035655,5139
