H,1557434531,268731
P,1557434531,4949
P,1557434560,4949
P,1557434590,4949
P,1557434619,4949
P,1557434648,4948
P,1557434678,4949
P,1557434708,4950
P,1557434737,4947
P,1557434766,4948
D,1557434773,366336
R,1557434773,700D9DFBA
R,1557434773,700D9DFBA
R,1557434773,700D9DFBA
X,1557434774,552981,14025
X,1557434775,552286,22591
X,1557434776,553365,10079
X,1557434776,553280,9125
X,1557434777,553200,10449
X,1557434777,553763,12872
X,1557434778,553610,5679
X,1557434778,553202,13432
X,1557434779,553940,5474
X,1557434780,554463,4666
X,1557434780,554300,12623
X,1557434781,553830,8938
X,1557434781,553735,4704
X,1557434782,554167,4009
X,1557434782,553431,10482
X,1557434783,554254,10160
X,1557434783,552511,31085
X,1557434784,552413,53906
X,1557434785,553618,52103
X,1557434785,554645,6865
X,1557434786,553784,5462
X,1557434786,553771,2244
X,1557434787,554545,18266
X,1557434787,542105,57748
X,1557434788,497092,26637
X,1557434789,256593,44305
X,1557434789,252861,17379
X,1557434790,258363,10295
X,1557434790,257037,7020
X,1557434791,255170,3386
X,1557434791,257902,1180
X,1557434792,255548,1304
X,1557434793,255789,1150
X,1557434793,256575,273
X,1557434794,256092,402
X,1557434794,255886,127
O,1557434795,256090,243
O,1557434795,256412,208
P,1557434796,4937
O,1557434796,256398,183
O,1557434797,256538,332
O,1557434797,257061,849
O,1557434798,257051,394
O,1557434798,256808,200
O,1557434799,256750,89
O,1557434799,256730,324
O,1557434800,256627,275
O,1557434800,256387,203
O,1557434801,256164,141
O,1557434802,256082,115
O,1557434802,256071,113
O,1557434803,256068,68
O,1557434803,256045,91
O,1557434804,256066,126
O,1557434804,256092,107
O,1557434805,256022,157
O,1557434806,256108,58
O,1557434806,256149,178
O,1557434806,256198,182
O,1557434806,256188,139
O,1557434807,256210,90
O,1557434807,256269,156
O,1557434808,256406,267
O,1557434809,256277,159
O,1557434809,256221,165
O,1557434810,256205,112
O,1557434810,256309,166
O,1557434811,256319,250
O,1557434811,256414,297
O,1557434812,256662,172
O,1557434812,256679,137
O,1557434813,256604,158
O,1557434814,256682,182
O,1557434814,256752,224
O,1557434815,256717,201
O,1557434815,256605,145
O,1557434816,256584,222
O,1557434816,256382,284
O,1557434817,256251,99
O,1557434818,256172,102
O,1557434818,256101,141
O,1557434819,256006,118
O,1557434819,255880,192
O,1557434820,255875,134
O,1557434820,255881,106
O,1557434821,255957,113
O,1557434822,255913,135
O,1557434822,255928,99
O,1557434823,256041,93
O,1557434823,256045,167
O,1557434824,256083,177
O,1557434824,256111,149
P,1557434825,4941
O,1557434825,256002,122
O,1557434826,256166,191
O,1557434826,256204,158
O,1557434827,256219,146
O,1557434827,256105,126
O,1557434828,256098,112
O,1557434828,256074,126
O,1557434829,256034,98
O,1557434829,256020,146
O,1557434830,256026,74
O,1557434831,255962,166
O,1557434831,255967,115
O,1557434832,255946,123
O,1557434832,255965,101
O,1557434833,255921,110
O,1557434833,255965,91
O,1557434834,255973,136
O,1557434835,255997,100
O,1557434835,255954,143
O,1557434836,255944,92
O,1557434836,255910,90
O,1557434837,255936,95
O,1557434837,255918,80
O,1557434838,255939,88
O,1557434839,255961,92
O,1557434839,255996,65
O,1557434840,255987,117
O,1557434840,255977,59
O,1557434841,255974,130
O,1557434841,255992,106
O,1557434842,255972,124
O,1557434843,255964,80
O,1557434843,255936,62
O,1557434844,255962,98
O,1557434844,255957,94
T,1557434844,2836
P,1557434854,4949
P,1557434884,4947
P,1557434913,4949
P,1557434942,4946
P,1557434971,4946
P,1557435002,4949
P,1557435031,4948
P,1557435060,4948
P,1557435090,4949
P,1557435119,4947
P,1557435148,4948
P,1557435177,4948
P,1557435207,4947
P,1557435236,4945
P,1557435265,4947
P,1557435296,4947
P,1557435325,4949
P,1557435354,4948
P,1557435383,4948
P,1557435413,4948
P,1557435442,4947
P,1557435471,4947
P,1557435501,4947
D,1557435513,404736
D,1557435515,413696
D,1557435517,414208
D,1557435520,412672
D,1557435522,415744
D,1557435524,413440
D,1557435526,459520
P,1557435530,4947
P,1557435559,4947
P,1557435589,4949
P,1557435619,4947
P,1557435648,4947
P,1557435677,4948
P,1557435707,4947
P,1557435736,4947
P,1557435765,4948
P,1557435794,4948
P,1557435824,4949
P,1557435854,4946
P,1557435884,4949
P,1557435914,4946
P,1557435943,4948
P,1557435972,4948
P,1557436001,4949
P,1557436031,4948
P,1557436060,4948
