H,1548984821,439452
P,1548984821,5121
P,1548984851,5120
P,1548984880,5120
P,1548984909,5119
P,1548984939,5120
P,1548984968,5119
P,1548984997,5120
P,1548985026,5120
P,1548985056,5120
P,1548985085,5119
P,1548985114,5119
P,1548985145,5119
P,1548985174,5120
P,1548985203,5120
P,1548985232,5118
P,1548985262,5121
P,1548985291,5120
P,1548985320,5119
P,1548985350,5120
P,1548985379,5121
P,1548985408,5120
P,1548985438,5119
P,1548985468,5120
P,1548985497,5118
P,1548985526,5121
P,1548985556,5120
P,1548985585,5118
P,1548985614,5119
P,1548985643,5119
P,1548985673,5120
P,1548985702,5119
P,1548985732,5121
P,1548985762,5119
P,1548985791,5119
P,1548985820,5119
P,1548985849,5120
P,1548985879,5120
O,1548985890,368478,2381
O,1548985891,368685,127
O,1548985891,368682,131
O,1548985892,368685,89
O,1548985893,368747,147
O,1548985893,368702,70
O,1548985894,368679,142
O,1548985894,368657,121
O,1548985895,368671,118
O,1548985895,368667,138
O,1548985896,368632,50
O,1548985896,368629,154
O,1548985897,368585,136
O,1548985898,368617,135
O,1548985898,368624,113
O,1548985899,368672,119
O,1548985899,368652,124
O,1548985900,368602,123
O,1548985900,368631,95
O,1548985901,368708,91
O,1548985902,368631,114
O,1548985902,368668,127
O,1548985903,368629,135
O,1548985903,368640,106
O,1548985904,368587,220
O,1548985904,368571,181
O,1548985905,368570,117
O,1548985906,368604,84
O,1548985906,368683,194
O,1548985907,368735,138
O,1548985907,368768,685
O,1548985908,368662,1852
P,1548985908,5112
O,1548985908,368572,900
O,1548985909,368622,299
O,1548985910,368633,266
O,1548985910,368612,328
O,1548985911,368647,262
O,1548985911,368638,198
O,1548985912,368659,121
O,1548985912,368699,95
O,1548985913,368728,103
O,1548985913,368561,200
O,1548985914,368486,103
O,1548985915,368465,77
O,1548985915,368526,149
O,1548985916,368600,184
O,1548985916,368660,96
O,1548985917,368666,76
O,1548985917,368680,173
O,1548985918,368722,172
O,1548985919,368642,135
O,1548985919,368609,79
O,1548985920,368641,132
O,1548985920,368676,124
O,1548985921,368678,122
O,1548985921,368596,110
O,1548985922,368519,134
O,1548985923,368615,222
O,1548985923,368639,165
O,1548985924,368581,126
O,1548985924,368521,97
O,1548985925,368598,184
O,1548985925,368646,119
O,1548985926,368557,86
O,1548985927,368579,115
O,1548985927,368645,131
O,1548985928,368623,85
O,1548985928,368675,141
O,1548985928,368623,183
O,1548985928,368733,228
O,1548985929,368835,156
O,1548985929,368694,228
O,1548985930,368597,131
O,1548985931,368618,131
O,1548985931,368777,180
O,1548985932,368788,260
O,1548985932,368885,236
O,1548985933,368550,337
O,1548985933,368642,66
O,1548985934,368931,354
O,1548985935,368977,393
O,1548985935,368889,410
O,1548985936,369130,406
O,1548985936,368922,162
O,1548985937,369105,194
P,1548985937,5111
O,1548985937,369096,329
O,1548985938,368768,426
O,1548985939,368779,229
O,1548985939,368769,154
O,1548985940,369012,359
O,1548985940,369445,438
O,1548985941,369236,424
O,1548985941,369060,233
O,1548985942,368733,600
O,1548985943,368681,361
O,1548985943,368875,205
O,1548985944,368874,396
O,1548985944,368663,411
O,1548985945,368622,296
O,1548985945,368404,316
O,1548985946,368434,356
T,1548985946,2754
P,1548985967,5117
P,1548985996,5119
P,1548986026,5117
P,1548986055,5120
P,1548986085,5118
P,1548986114,5120
P,1548986143,5120
P,1548986173,5118
P,1548986202,5120
P,1548986231,5120
P,1548986260,5119
P,1548986290,5118
P,1548986320,5120
P,1548986349,5120
P,1548986379,5118
P,1548986408,5120
P,1548986437,5120
P,1548986466,5117
P,1548986496,5120
P,1548986525,5120
P,1548986554,5119
P,1548986584,5118
P,1548986614,5119
P,1548986643,5120
P,1548986672,5119
P,1548986702,5120
P,1548986731,5119
P,1548986760,5119
P,1548986789,5120
P,1548986819,5119
P,1548986848,5120
P,1548986877,5118
P,1548986908,5121
P,1548986937,5117
P,1548986966,5120
P,1548986996,5120
P,1548987026,5120
P,1548987055,5120
P,1548987084,5119
P,1548987114,5119
P,1548987143,5119
P,1548987172,5121
P,1548987202,5118
P,1548987232,5118
P,1548987261,5119
P,1548987290,5120
P,1548987320,5120
P,1548987349,5119
P,1548987378,5120
P,1548987407,5118
P,1548987437,5119
P,1548987466,5120
P,1548987496,5119
P,1548987526,5120
P,1548987555,5120
P,1548987584,5118
P,1548987613,5119
P,1548987643,5120
P,1548987672,5118
P,1548987701,5119
P,1548987731,5120
P,1548987760,5120
P,1548987790,5119
P,1548987819,5120
