0431,243712
D,1553720433,250368
D,1553720435,244992
D,1553720438,244480
D,1553720440,244480
D,1553720442,243968
D,1553720444,243456
D,1553720446,243456
P,1553720448,3621
D,1553720449,243968
D,1553720451,243456
D,1553720453,243968
D,1553720455,242944
D,1553720457,242944
D,1553720460,242432
D,1553720461,242432
D,1553720463,245248
D,1553720465,244480
D,1553720467,244480
D,1553720470,243712
D,1553720472,243968
D,1553720474,248576
D,1553720476,245504
P,1553720477,3599
D,1553720479,244480
D,1553720481,244224
D,1553720483,244736
D,1553720485,244480
D,1553720487,244736
D,1553720490,245248
D,1553720492,242688
D,1553720494,242432
D,1553720496,246528
D,1553720498,246528
D,1553720501,259072
D,1553720502,250880
D,1553720504,250112
D,1553720506,248832
P,1553720506,3497
D,1553720508,244480
D,1553720511,250624
D,1553720513,248576
D,1553720515,248064
D,1553720517,245760
D,1553720519,248064
D,1553720522,249344
D,1553720524,247296
D,1553720526,247296
D,1553720528,245248
D,1553720530,245760
D,1553720533,246016
D,1553720535,242688
P,1553720537,3621
D,1553720537,246016
D,1553720539,247296
D,1553720541,248064
D,1553720543,243456
D,1553720545,244480
D,1553720547,243968
D,1553720549,243200
D,1553720551,242432
D,1553720554,242432
D,1553720556,241664
D,1553720558,241408
D,1553720560,244224
D,1553720562,243968
D,1553720565,244480
P,1553720566,3599
D,1553720567,245248
D,1553720569,242944
D,1553720571,244480
D,1553720573,242688
D,1553720576,243968
D,1553720578,245248
D,1553720580,242944
D,1553720582,243456
D,1553720584,246528
D,1553720586,249600
D,1553720588,246272
D,1553720590,243712
D,1553720592,240896
D,1553720594,243200
P,1553720595,3512
D,1553720597,247296
D,1553720599,241920
D,1553720601,240384
D,1553720603,240896
D,1553720605,242944
D,1553720608,243456
D,1553720610,243456
D,1553720612,241408
D,1553720614,242176
D,1553720616,239616
D,1553720619,241408
D,1553720621,244480
D,1553720623,241408
P,1553720625,3621
D,1553720625,246016
D,1553720626,242944
D,1553720629,242944
D,1553720631,240640
D,1553720633,242176
D,1553720635,244224
D,1553720637,243712
D,1553720640,241920
D,1553720642,244224
D,1553720644,244736
D,1553720646,245248
D,1553720648,255488
D,1553720651,252160
D,1553720653,247296
P,1553720654,3600
D,1553720655,242688
D,1553720657,241664
D,1553720659,243200
D,1553720662,241920
D,1553720664,242688
D,1553720666,241152
D,1553720667,241664
D,1553720669,241664
D,1553720672,240128
D,1553720674,242176
D,1553720676,243968
D,1553720678,240896
D,1553720680,243712
D,1553720683,240128
P,1553720683,3522
D,1553720685,246784
D,1553720687,256256
D,1553720689,247296
D,1553720692,240384
D,1553720694,258304
D,1553720696,253696
D,1553720698,248064
D,1553720700,247552
D,1553720703,257792
D,1553720705,246528
D,1553720707,248832
D,1553720708,245248
D,1553720710,242176
P,1553720712,3621
D,1553720713,243200
D,1553720715,241408
D,1553720717,244224
D,1553720719,249600
D,1553720721,242944
D,1553720724,242176
D,1553720726,237056
D,1553720728,246528
D,1553720730,239360
D,1553720732,235776
D,1553720735,240384
D,1553720737,240896
D,1553720739,245248
D,1553720741,244224
P,1553720742,3601
D,1553720743,250368
D,1553720746,242944
D,1553720748,241920
D,1553720749,246528
D,1553720751,239104
D,1553720753,244992
D,1553720756,244224
D,1553720758,252160
