9511,248832
D,1553659513,245248
D,1553659516,241920
D,1553659518,245248
D,1553659520,244480
D,1553659522,242944
D,1553659524,239872
D,1553659526,248064
D,1553659528,244736
D,1553659530,240384
D,1553659532,249856
P,1553659533,3505
D,1553659534,244736
D,1553659537,242432
D,1553659539,248320
D,1553659541,242176
D,1553659543,242688
D,1553659546,240896
D,1553659548,241920
D,1553659550,242432
D,1553659552,246016
D,1553659554,245504
D,1553659557,246784
D,1553659559,249600
D,1553659561,241920
P,1553659563,3605
D,1553659563,241408
D,1553659565,248832
D,1553659567,240896
D,1553659569,239616
D,1553659571,256256
D,1553659573,247808
D,1553659575,254720
D,1553659578,241152
D,1553659580,268032
D,1553659582,248320
D,1553659584,250880
D,1553659586,246016
D,1553659589,254464
D,1553659591,251904
P,1553659592,3585
D,1553659593,249344
D,1553659595,241408
D,1553659597,246016
D,1553659600,248064
D,1553659602,252672
D,1553659604,240896
D,1553659606,242176
D,1553659607,244736
D,1553659610,245248
D,1553659612,250112
D,1553659614,246016
D,1553659616,248832
D,1553659618,252160
D,1553659621,247296
P,1553659621,3513
D,1553659623,252160
D,1553659625,239616
D,1553659627,240896
D,1553659629,241664
D,1553659632,246784
D,1553659634,247040
D,1553659636,244480
D,1553659638,240896
D,1553659640,245760
D,1553659643,240384
D,1553659645,246016
D,1553659647,249344
D,1553659648,249600
P,1553659650,3607
D,1553659650,251648
D,1553659653,260864
D,1553659655,246272
D,1553659657,244480
D,1553659659,240640
D,1553659661,243456
D,1553659664,245248
D,1553659666,246784
D,1553659668,250368
D,1553659670,245248
D,1553659672,249856
D,1553659675,242944
D,1553659677,249856
D,1553659679,256000
P,1553659680,3587
D,1553659681,245248
D,1553659683,240640
D,1553659686,245504
D,1553659688,245760
D,1553659689,242688
D,1553659691,248832
D,1553659693,244224
D,1553659696,245504
D,1553659698,242944
D,1553659700,249600
D,1553659702,241152
D,1553659704,247552
D,1553659707,250880
D,1553659709,247808
P,1553659709,3520
D,1553659711,246272
D,1553659713,240896
D,1553659715,247552
D,1553659718,245248
D,1553659720,240384
D,1553659722,250624
D,1553659724,237056
D,1553659726,244224
D,1553659729,238336
D,1553659730,243456
D,1553659732,241920
D,1553659734,241664
D,1553659736,246528
P,1553659738,3607
D,1553659739,245248
D,1553659741,242176
D,1553659743,247040
D,1553659745,245760
D,1553659747,240640
D,1553659750,248576
D,1553659752,246272
D,1553659754,247040
D,1553659756,243200
D,1553659759,244480
D,1553659761,243456
D,1553659763,245248
D,1553659765,244224
D,1553659767,244992
P,1553659768,3587
D,1553659770,249856
D,1553659771,239616
D,1553659773,241920
D,1553659775,241408
D,1553659777,256000
D,1553659780,255232
D,1553659782,243712
D,1553659784,252416
D,1553659786,241152
D,1553659788,241152
D,1553659791,248320
D,1553659793,246784
D,1553659795,249600
D,1553659797,242176
P,1553659798,3525
D,1553659799,243712
D,1553659802,243200
D,1553659804,248832
D,1553659806,246784
D,1553659808,243968
D,1553659810,242944
D,1553659812,240640
D,1553659814,243968
D,1553659816,240128
D,1553659818,240896
D,1553659820,244224
D,1553659823,244992
D,1553659825,243200
P,1553659827,3608
D,1553659827,242688
D,1553659829,242944
D,1553659831,245504
D,1553659834,246528
D,1553659836,248320
D,1553659838,247040
D,1553659840,243712
D,1553659842,243712
D,1553659845,242432
D,1553659847,243456
D,1553659849,242688
D,1553659851,238592
D,1553659853,241152
D,1553659855,241408
P,1553659856,3588
D,1553659857,248064
D,1553659859,242176
D,1553659861,239616
D,1553659863,242688
D,1553659866,241152
D,1553659868,242688
D,1553659870,241664
D,1553659872,251136
D,1553659874,266752
D,1553659877,256512
