553581845,246272
D,1553581847,244736
D,1553581850,243712
D,1553581852,242176
D,1553581854,241152
D,1553581856,243968
D,1553581857,243712
D,1553581860,244736
D,1553581862,244736
P,1553581863,3581
D,1553581864,247808
D,1553581866,237056
D,1553581868,244992
D,1553581871,244736
D,1553581873,236544
D,1553581875,241408
D,1553581877,243456
D,1553581880,245504
D,1553581882,254976
D,1553581884,248576
D,1553581886,240384
D,1553581888,253696
D,1553581891,260352
P,1553581893,3633
D,1553581893,249088
D,1553581895,252672
D,1553581897,248064
D,1553581898,268800
D,1553581901,244992
D,1553581903,247296
D,1553581905,244992
D,1553581907,247552
D,1553581909,242176
D,1553581912,246528
D,1553581914,246528
D,1553581916,252672
D,1553581918,255488
D,1553581920,246528
P,1553581922,3617
D,1553581923,267776
D,1553581925,255744
D,1553581927,250880
D,1553581929,250368
D,1553581931,247552
D,1553581934,242176
D,1553581936,248064
D,1553581938,246784
D,1553581939,243456
D,1553581941,247552
D,1553581944,247808
D,1553581946,248832
D,1553581948,244480
D,1553581950,247040
P,1553581951,3583
D,1553581952,248320
D,1553581955,244992
D,1553581957,241408
D,1553581959,244480
D,1553581961,246528
D,1553581963,243968
D,1553581966,246784
D,1553581968,244224
D,1553581970,242944
D,1553581972,245248
D,1553581974,242688
D,1553581977,241152
D,1553581979,247808
P,1553581980,3634
D,1553581980,243968
D,1553581982,247808
D,1553581984,247040
D,1553581987,233472
D,1553581989,244224
D,1553581992,236032
D,1553581994,242176
D,1553581997,233216
D,1553582000,238592
D,1553582003,236032
D,1553582005,237312
D,1553582007,244736
D,1553582009,248832
P,1553582010,3578
D,1553582012,250112
D,1553582014,245248
D,1553582016,243712
D,1553582018,241152
D,1553582020,242944
D,1553582022,240896
D,1553582024,242944
D,1553582026,243968
D,1553582028,240384
D,1553582030,244736
D,1553582033,237056
D,1553582035,245248
D,1553582037,240896
P,1553582039,3633
D,1553582039,239616
D,1553582041,241408
D,1553582044,258304
D,1553582046,249088
D,1553582048,240896
D,1553582050,240896
D,1553582052,248064
D,1553582055,240896
D,1553582057,243200
D,1553582059,245760
D,1553582061,249088
D,1553582062,244736
D,1553582065,240640
D,1553582067,240384
P,1553582068,3616
D,1553582069,240128
D,1553582071,240896
D,1553582073,241664
D,1553582076,254464
D,1553582078,247296
D,1553582080,246016
D,1553582082,244480
D,1553582084,244224
D,1553582087,242688
D,1553582089,241152
D,1553582091,244992
D,1553582093,240896
D,1553582096,250624
D,1553582098,247040
P,1553582098,3580
D,1553582100,252416
D,1553582102,245248
D,1553582103,244480
D,1553582106,242944
D,1553582108,236800
D,1553582110,248320
D,1553582112,247040
D,1553582114,246528
D,1553582117,243968
D,1553582119,262144
D,1553582121,258048
D,1553582123,238080
D,1553582125,237568
P,1553582127,3634
D,1553582128,237568
D,1553582130,242688
D,1553582132,247808
D,1553582134,246784
D,1553582136,236800
D,1553582139,240896
D,1553582141,250368
D,1553582143,249088
D,1553582144,242176
D,1553582146,244224
D,1553582149,251392
D,1553582151,250624
D,1553582153,256512
