645275,242944
D,1553645277,244992
P,1553645277,3373
D,1553645279,244480
D,1553645281,245248
D,1553645284,242688
D,1553645286,241664
D,1553645288,240896
D,1553645290,240640
D,1553645292,240896
D,1553645294,242944
D,1553645296,240640
D,1553645298,243712
D,1553645300,243200
D,1553645302,243712
D,1553645305,244224
P,1553645306,3606
D,1553645307,244224
D,1553645309,244224
D,1553645311,241664
D,1553645313,244480
D,1553645316,247296
D,1553645318,246784
D,1553645320,245504
D,1553645322,242176
D,1553645324,241152
D,1553645327,242176
D,1553645329,239872
D,1553645331,240640
D,1553645333,242176
D,1553645334,243712
P,1553645335,3583
D,1553645337,246784
D,1553645339,244224
D,1553645341,243456
D,1553645343,243200
D,1553645345,242432
D,1553645348,243456
D,1553645350,244224
D,1553645352,243456
D,1553645354,242432
D,1553645356,241920
D,1553645359,242944
D,1553645361,242176
D,1553645363,240896
D,1553645365,242432
P,1553645365,3281
D,1553645367,240896
D,1553645370,241664
D,1553645372,247296
D,1553645374,242944
D,1553645375,243456
D,1553645377,242176
D,1553645380,241920
D,1553645382,241152
D,1553645384,240640
D,1553645386,241152
D,1553645388,241408
D,1553645391,243200
D,1553645393,242432
P,1553645395,3606
D,1553645395,241920
D,1553645397,241408
D,1553645399,242176
D,1553645402,241408
D,1553645404,242944
D,1553645406,242944
D,1553645408,241920
D,1553645410,243712
D,1553645413,242944
D,1553645415,242944
D,1553645416,241664
D,1553645418,240640
D,1553645420,245504
D,1553645423,243200
P,1553645424,3584
D,1553645425,242432
D,1553645427,242688
D,1553645429,245760
D,1553645431,244224
D,1553645434,244480
D,1553645436,244992
D,1553645438,243968
D,1553645440,244992
D,1553645443,243456
D,1553645445,241664
D,1553645447,240640
D,1553645449,245504
D,1553645451,242944
D,1553645454,242688
P,1553645454,3304
D,1553645456,244480
D,1553645457,244480
D,1553645459,243456
D,1553645461,243712
D,1553645464,243200
D,1553645466,244992
D,1553645468,243968
D,1553645470,242688
D,1553645472,242688
D,1553645475,243456
D,1553645477,242176
D,1553645479,241408
D,1553645481,242944
P,1553645483,3607
D,1553645483,243712
D,1553645486,242432
D,1553645488,243712
D,1553645490,243456
D,1553645492,243712
D,1553645494,241920
D,1553645497,242176
D,1553645498,242944
D,1553645500,243456
D,1553645502,243200
D,1553645504,242176
D,1553645507,242432
D,1553645509,242176
D,1553645511,243968
P,1553645512,3584
D,1553645513,242432
D,1553645515,242176
D,1553645518,241920
D,1553645520,245760
D,1553645522,242176
D,1553645524,244224
D,1553645526,240896
D,1553645529,241920
D,1553645531,242944
D,1553645533,241664
D,1553645535,241152
D,1553645537,245760
D,1553645539,243968
D,1553645541,241920
P,1553645541,3348
D,1553645543,241920
D,1553645545,241152
D,1553645547,243456
D,1553645550,244992
D,1553645552,244224
D,1553645554,246016
D,1553645556,241664
D,1553645558,241664
D,1553645561,240896
D,1553645563,242944
D,1553645565,242688
D,1553645567,242944
D,1553645569,244224
P,1553645571,3607
D,1553645572,244992
D,1553645574,243712
D,1553645576,242688
D,1553645578,243712
