06,248576
D,1553652408,248320
D,1553652411,249856
D,1553652413,243200
D,1553652415,241152
D,1553652417,242944
D,1553652419,244736
P,1553652420,3586
D,1553652422,239616
D,1553652424,239104
D,1553652426,239360
D,1553652428,246784
D,1553652430,243712
D,1553652432,242176
D,1553652434,245504
D,1553652436,253440
D,1553652438,244224
D,1553652440,252416
D,1553652443,241920
D,1553652445,242176
D,1553652447,242432
D,1553652449,242432
P,1553652450,3364
D,1553652451,244480
D,1553652454,244224
D,1553652456,241920
D,1553652458,240384
D,1553652460,242432
D,1553652462,244480
D,1553652465,251904
D,1553652467,253952
D,1553652469,256512
D,1553652471,247296
D,1553652472,245248
D,1553652475,240896
D,1553652477,245760
P,1553652479,3608
D,1553652479,238336
D,1553652481,256512
D,1553652483,241408
D,1553652486,241152
D,1553652488,245504
D,1553652490,246784
D,1553652492,255744
D,1553652495,244480
D,1553652497,243200
D,1553652499,239104
D,1553652501,238336
D,1553652503,242432
D,1553652506,241408
D,1553652508,243712
P,1553652509,3586
D,1553652510,241408
D,1553652512,241408
D,1553652513,243200
D,1553652516,247040
D,1553652518,245760
D,1553652520,240896
D,1553652522,240640
D,1553652524,242432
D,1553652527,238080
D,1553652529,239104
D,1553652531,244224
D,1553652533,241920
D,1553652535,239104
D,1553652538,241152
P,1553652538,3242
D,1553652540,238848
D,1553652542,241664
D,1553652544,240896
D,1553652546,242688
D,1553652549,241920
D,1553652551,240640
D,1553652553,238336
D,1553652554,242688
D,1553652556,241408
D,1553652559,240384
D,1553652561,240384
D,1553652563,241920
D,1553652565,241408
P,1553652567,3609
D,1553652567,239104
D,1553652570,242944
D,1553652572,246016
D,1553652574,242944
D,1553652576,243968
D,1553652578,244736
D,1553652581,245248
D,1553652583,241152
D,1553652585,239616
D,1553652587,243968
D,1553652589,246272
D,1553652592,242688
D,1553652594,241664
D,1553652595,243968
P,1553652596,3586
D,1553652597,244224
D,1553652599,244736
D,1553652602,242688
D,1553652604,243968
D,1553652606,245760
D,1553652608,241408
D,1553652610,239872
D,1553652613,241408
D,1553652615,240384
D,1553652617,239872
D,1553652619,240384
D,1553652621,240896
D,1553652624,240896
D,1553652626,243712
P,1553652626,3478
D,1553652628,238848
D,1553652630,237312
D,1553652632,237824
D,1553652635,241664
D,1553652636,256768
D,1553652638,264448
D,1553652640,248576
D,1553652642,270080
D,1553652645,239104
D,1553652647,243456
D,1553652649,246016
D,1553652651,249856
D,1553652653,252928
P,1553652655,3609
D,1553652656,239872
D,1553652658,241152
D,1553652660,237824
D,1553652662,237568
D,1553652664,237056
D,1553652667,242688
D,1553652669,244480
D,1553652671,241664
D,1553652673,243456
D,1553652675,240640
D,1553652677,240384
D,1553652679,239104
D,1553652681,240384
D,1553652683,239872
P,1553652684,3589
D,1553652685,243712
D,1553652688,241408
D,1553652690,237824
D,1553652692,238848
D,1553652694,238848
D,1553652696,243968
D,1553652699,244224
D,1553652701,244224
D,1553652703,242944
D,1553652705,246016
D,1553652707,238080
D,1553652710,244736
D,1553652712,242688
D,1553652714,245504
P,1553652714,3498
D,1553652716,243712
D,1553652718,239616
D,1553652720,238848
D,1553652722,239616
