44,253952
D,1553668047,259584
D,1553668049,254720
D,1553668051,252416
D,1553668053,249856
D,1553668055,254208
D,1553668057,256768
P,1553668058,3590
D,1553668059,247040
D,1553668061,247808
D,1553668063,246272
D,1553668065,252416
D,1553668068,255488
D,1553668070,250368
D,1553668072,249088
D,1553668074,246528
D,1553668076,252160
D,1553668079,261632
D,1553668081,253440
D,1553668083,254720
D,1553668085,258560
D,1553668087,260608
P,1553668088,3521
D,1553668090,258304
D,1553668092,267776
D,1553668094,246784
D,1553668096,276224
D,1553668098,271360
D,1553668100,275200
D,1553668102,249344
D,1553668104,258304
D,1553668106,259584
D,1553668108,254464
D,1553668111,254720
D,1553668113,269824
D,1553668115,261888
P,1553668117,3611
D,1553668117,258816
D,1553668119,249600
D,1553668122,250624
D,1553668124,256512
D,1553668126,256000
D,1553668128,247296
D,1553668130,281856
D,1553668133,274688
D,1553668135,254976
D,1553668137,246016
D,1553668139,243456
D,1553668140,254976
D,1553668143,252672
D,1553668145,252416
P,1553668146,3591
D,1553668147,243712
D,1553668149,260864
D,1553668151,276480
D,1553668154,277248
D,1553668156,249088
D,1553668158,310016
D,1553668160,302848
D,1553668162,274176
D,1553668165,263680
D,1553668167,273152
D,1553668169,266752
D,1553668171,249600
D,1553668173,266752
D,1553668176,263936
P,1553668176,3527
D,1553668178,276480
D,1553668180,267264
D,1553668181,249600
D,1553668183,263424
D,1553668186,253184
D,1553668188,253184
D,1553668190,250624
D,1553668192,273152
D,1553668194,258560
D,1553668197,256256
D,1553668199,258816
D,1553668201,270848
D,1553668203,259328
P,1553668205,3611
D,1553668205,265216
D,1553668208,253952
D,1553668210,255744
D,1553668212,248576
D,1553668214,253696
D,1553668216,252416
D,1553668219,256512
D,1553668221,255488
D,1553668222,256768
D,1553668224,282624
D,1553668226,257536
D,1553668229,259328
D,1553668231,246784
D,1553668233,262144
P,1553668234,3592
D,1553668235,243968
D,1553668237,253184
D,1553668240,254208
D,1553668242,250624
D,1553668244,259584
D,1553668246,251136
D,1553668249,250624
D,1553668251,245504
D,1553668253,251392
D,1553668255,260608
D,1553668257,260096
D,1553668260,253952
D,1553668262,244992
D,1553668263,244992
P,1553668263,3533
