3646294,242432
D,1553646296,243456
D,1553646298,242432
D,1553646300,243968
D,1553646302,242432
D,1553646305,243712
P,1553646306,3589
D,1553646307,243456
D,1553646309,243200
D,1553646311,241920
D,1553646313,243200
D,1553646316,243712
D,1553646318,243712
D,1553646319,244480
D,1553646321,244224
D,1553646323,244736
D,1553646326,244992
D,1553646328,243200
D,1553646330,241408
D,1553646332,242176
D,1553646334,244736
P,1553646335,3527
D,1553646337,243968
D,1553646339,243712
D,1553646341,243456
D,1553646343,243200
D,1553646345,244736
D,1553646348,243200
D,1553646350,246016
D,1553646352,244736
D,1553646354,246016
D,1553646356,246016
D,1553646359,246784
D,1553646360,245760
D,1553646362,243456
P,1553646364,3608
D,1553646364,244736
D,1553646366,246016
D,1553646369,242688
D,1553646371,242944
D,1553646373,243200
D,1553646375,243456
D,1553646377,242432
D,1553646380,243968
D,1553646382,244224
D,1553646384,243456
D,1553646386,243968
D,1553646388,243456
D,1553646391,242944
D,1553646393,243712
P,1553646394,3590
D,1553646395,242688
D,1553646397,244736
D,1553646399,243712
D,1553646401,243968
D,1553646403,244224
D,1553646405,243712
D,1553646407,244224
D,1553646409,242432
D,1553646412,243200
D,1553646414,243712
D,1553646416,243200
D,1553646418,244480
D,1553646420,243200
D,1553646423,243712
P,1553646423,3532
D,1553646425,243968
D,1553646427,244736
D,1553646429,244736
D,1553646431,243712
D,1553646434,244224
D,1553646436,244224
D,1553646438,247296
D,1553646440,245504
D,1553646441,245504
D,1553646444,244992
D,1553646446,245248
D,1553646448,245248
D,1553646450,245504
P,1553646452,3610
D,1553646452,244480
D,1553646455,243968
D,1553646457,243712
D,1553646459,244736
D,1553646461,242432
D,1553646463,243200
D,1553646466,244992
D,1553646468,244224
D,1553646470,243712
D,1553646472,244736
D,1553646474,245760
D,1553646477,245248
D,1553646479,245760
D,1553646481,245248
P,1553646482,3591
D,1553646482,244992
D,1553646484,245760
D,1553646487,246016
D,1553646489,244480
D,1553646491,243200
D,1553646493,243968
D,1553646495,243968
D,1553646498,243968
D,1553646500,243712
D,1553646502,243712
D,1553646504,242944
D,1553646506,243968
D,1553646509,243712
D,1553646511,244480
P,1553646511,3536
D,1553646513,243456
D,1553646515,243712
D,1553646518,243712
D,1553646520,244480
D,1553646522,243712
D,1553646523,242432
D,1553646525,244480
D,1553646528,243200
D,1553646530,243200
D,1553646532,245504
D,1553646534,248320
D,1553646536,245504
D,1553646539,246784
P,1553646540,3609
D,1553646541,245248
D,1553646543,247296
D,1553646545,246528
D,1553646547,246272
D,1553646550,243456
D,1553646552,246528
D,1553646554,244480
D,1553646556,243456
D,1553646558,242432
D,1553646561,243712
D,1553646563,246784
D,1553646564,244736
D,1553646566,245504
D,1553646568,246272
P,1553646570,3590
D,1553646571,245504
D,1553646573,243456
D,1553646575,241920
D,1553646577,243200
D,1553646579,243712
D,1553646582,243456
D,1553646584,243712
D,1553646586,243712
D,1553646588,244224
D,1553646590,245504
D,1553646593,243712
D,1553646595,243456
D,1553646597,243200
D,1553646599,243712
