1173,246272
D,1553571175,247552
D,1553571177,247040
D,1553571179,246272
D,1553571181,249344
D,1553571184,248576
D,1553571186,248320
D,1553571188,251904
D,1553571190,249088
D,1553571193,248832
P,1553571193,3592
D,1553571194,250368
D,1553571196,250368
D,1553571198,247040
D,1553571200,247296
D,1553571203,246528
D,1553571205,248576
D,1553571207,247552
D,1553571209,250624
D,1553571211,249088
D,1553571214,246528
D,1553571216,247808
D,1553571218,243712
D,1553571220,247040
D,1553571222,245504
P,1553571222,3640
D,1553571225,248576
D,1553571227,247040
D,1553571229,249856
D,1553571231,246272
D,1553571233,250368
D,1553571235,236544
D,1553571237,251392
D,1553571239,250112
D,1553571241,247808
D,1553571243,246272
D,1553571246,246784
D,1553571248,247552
D,1553571250,247040
P,1553571251,3625
D,1553571252,245760
D,1553571254,247040
D,1553571257,247808
D,1553571259,249600
D,1553571261,248320
D,1553571263,246528
D,1553571265,249600
D,1553571268,247296
D,1553571270,256000
D,1553571272,253440
D,1553571274,248832
D,1553571275,250368
D,1553571278,253696
D,1553571280,249856
P,1553571281,3593
D,1553571282,249088
D,1553571284,247552
D,1553571286,250112
D,1553571289,248064
D,1553571291,247040
D,1553571293,252672
D,1553571295,250368
D,1553571297,249344
D,1553571300,249088
D,1553571302,248320
D,1553571304,247296
D,1553571306,246528
D,1553571308,247040
D,1553571311,247296
P,1553571311,3641
D,1553571313,249088
D,1553571315,249088
D,1553571316,246784
D,1553571318,247040
D,1553571321,247296
D,1553571323,246528
D,1553571325,246528
D,1553571327,246528
D,1553571329,247552
D,1553571332,247040
D,1553571334,246528
D,1553571336,247040
D,1553571338,247296
P,1553571340,3625
D,1553571340,246016
D,1553571343,246272
D,1553571345,247040
D,1553571347,248064
D,1553571349,247552
D,1553571351,237824
D,1553571354,249856
D,1553571356,245248
D,1553571357,248832
D,1553571359,251136
D,1553571361,247808
D,1553571364,249088
D,1553571366,250112
D,1553571368,246016
P,1553571369,3595
D,1553571370,249088
D,1553571372,250368
D,1553571375,249600
D,1553571377,247552
D,1553571379,249088
D,1553571381,250368
D,1553571383,248576
D,1553571386,250112
D,1553571388,248320
D,1553571390,247808
D,1553571392,247296
D,1553571394,249088
D,1553571397,249600
D,1553571398,248832
P,1553571398,3641
D,1553571400,246784
D,1553571402,246784
D,1553571405,246016
D,1553571407,247040
D,1553571409,247296
D,1553571411,248064
D,1553571413,248064
D,1553571416,247040
D,1553571418,247296
D,1553571420,247040
D,1553571422,248320
D,1553571424,248320
D,1553571427,247808
P,1553571428,3626
D,1553571429,249344
D,1553571431,248320
D,1553571433,247808
D,1553571435,247808
D,1553571438,249344
D,1553571439,249600
