H,1552805066,366726
D,1552805066,245248
D,1552805068,245504
D,1552805070,245248
D,1552805073,245760
D,1552805074,244992
D,1552805076,244992
D,1552805078,242944
D,1552805080,244480
D,1552805083,246016
D,1552805085,245504
P,1552805086,5313
D,1552805087,244992
D,1552805089,244736
D,1552805091,245248
D,1552805094,245504
D,1552805096,245248
D,1552805098,246016
D,1552805100,245760
D,1552805102,245504
D,1552805105,245248
D,1552805107,246272
D,1552805109,246016
D,1552805111,246272
D,1552805113,245504
D,1552805115,246016
P,1552805115,5313
D,1552805117,245248
D,1552805119,246016
D,1552805121,246528
D,1552805123,244736
D,1552805126,244736
D,1552805128,243200
D,1552805130,243968
D,1552805132,244480
D,1552805134,246016
D,1552805137,246528
D,1552805139,245760
D,1552805141,245248
D,1552805143,245760
D,1552805145,245248
P,1552805146,5235
D,1552805148,245504
D,1552805150,246016
D,1552805152,246016
D,1552805154,244224
D,1552805156,246528
D,1552805158,245760
D,1552805160,244992
D,1552805162,246272
D,1552805164,247296
D,1552805166,244736
D,1552805169,246528
D,1552805171,245504
D,1552805173,247040
P,1552805175,5314
D,1552805175,246016
D,1552805177,246528
D,1552805180,244736
D,1552805182,244992
D,1552805184,243456
D,1552805186,245504
D,1552805188,245504
D,1552805191,244224
D,1552805193,245248
D,1552805195,246016
D,1552805197,245760
D,1552805198,244992
D,1552805201,245504
D,1552805203,245760
P,1552805204,5313
D,1552805205,244480
D,1552805207,246016
D,1552805209,246272
D,1552805212,245248
D,1552805214,242944
D,1552805216,246272
D,1552805218,244992
D,1552805220,244480
D,1552805223,245760
D,1552805225,246272
D,1552805227,244992
D,1552805229,242688
D,1552805231,246016
D,1552805234,244992
P,1552805234,5232
D,1552805236,245504
D,1552805238,243968
D,1552805239,239872
D,1552805241,245248
D,1552805244,244224
D,1552805246,244992
D,1552805248,245504
D,1552805250,241920
D,1552805252,245504
D,1552805255,245760
D,1552805257,246016
D,1552805259,244992
D,1552805261,244736
P,1552805263,5314
D,1552805263,247296
D,1552805266,244992
D,1552805268,243968
D,1552805270,247296
D,1552805272,246016
D,1552805275,244992
D,1552805277,245760
D,1552805279,246272
D,1552805280,242688
D,1552805282,244992
D,1552805285,244736
D,1552805287,246784
D,1552805289,245248
D,1552805291,243456
P,1552805292,5315
D,1552805293,245248
D,1552805296,245248
D,1552805298,245248
D,1552805300,244480
D,1552805302,245760
D,1552805304,244992
D,1552805307,245504
D,1552805309,246272
D,1552805311,244736
D,1552805313,245248
D,1552805315,245504
D,1552805318,245760
D,1552805320,245760
D,1552805322,244736
P,1552805322,5241
D,1552805324,245760
D,1552805326,246016
D,1552805329,244736
D,1552805331,244992
D,1552805333,245504
D,1552805335,244480
D,1552805337,246272
D,1552805340,246016
D,1552805342,244992
D,1552805344,244736
D,1552805346,245248
D,1552805348,245248
D,1552805351,243968
P,1552805352,5316
D,1552805353,244224
D,1552805355,244480
D,1552805357,246272
D,1552805359,245760
D,1552805362,243456
D,1552805363,245504
D,1552805365,243200
D,1552805367,244736
D,1552805369,245760
D,1552805372,247296
D,1552805374,246016
D,1552805376,245248
D,1552805378,245504
D,1552805380,244736
P,1552805381,5314
D,1552805383,245760
D,1552805385,245760
D,1552805387,246016
D,1552805389,244992
D,1552805391,245760
D,1552805394,246272
D,1552805396,246272
D,1552805398,244992
D,1552805400,245248
D,1552805402,244736
D,1552805404,245504
D,1552805406,245504
D,1552805408,245504
D,1552805410,244480
P,1552805410,5215
D,1552805412,245504
D,1552805415,246272
D,1552805417,244480
D,1552805419,245248
D,1552805421,245504
D,1552805423,245760
D,1552805426,245760
D,1552805428,246016
D,1552805430,244992
D,1552805432,244224
D,1552805434,245760
D,1552805437,243968
D,1552805439,244992
P,1552805441,5315
D,1552805441,244992
D,1552805443,244992
D,1552805444,246016
D,1552805447,246016
D,1552805449,246784
D,1552805451,246016
D,1552805453,246272
D,1552805455,246016
D,1552805458,242432
D,1552805460,243456
D,1552805462,241920
D,1552805464,244480
D,1552805466,244480
D,1552805469,246272
P,1552805470,5312
D,1552805471,244992
D,1552805473,244736
D,1552805475,246272
D,1552805477,244992
D,1552805480,243712
D,1552805482,243712
D,1552805484,243968
D,1552805485,245760
D,1552805488,245760
D,1552805490,245504
D,1552805492,247296
D,1552805494,245248
D,1552805496,243200
D,1552805499,245504
P,1552805499,5229
D,1552805501,245760
D,1552805503,245248
D,1552805505,244992
D,1552805507,244736
D,1552805510,245760
D,1552805512,243712
D,1552805514,244480
D,1552805516,245248
D,1552805518,244224
D,1552805521,245760
D,1552805523,246784
D,1552805525,246272
D,1552805526,246784
P,1552805528,5315
D,1552805528,246528
D,1552805531,244736
D,1552805533,246016
D,1552805535,244992
D,1552805537,246016
D,1552805539,244992
D,1552805542,246016
D,1552805544,246016
D,1552805546,246784
D,1552805548,246528
D,1552805550,245760
D,1552805553,245248
D,1552805555,243712
D,1552805557,244736
P,1552805558,5314
D,1552805559,245248
D,1552805561,244736
D,1552805564,246528
D,1552805566,244992
D,1552805567,243200
D,1552805569,246016
D,1552805571,241920
D,1552805574,244480
