H,1552753125,366726
O,1552753125,370978,489
O,1552753125,370734,1436
O,1552753126,370768,1179
O,1552753127,370306,1017
O,1552753127,370714,462
O,1552753128,370315,429
O,1552753128,370253,1813
O,1552753129,371372,1414
O,1552753129,371630,830
O,1552753130,371644,743
O,1552753131,371371,637
O,1552753131,371459,597
O,1552753132,371700,674
O,1552753132,371694,869
O,1552753133,371763,1146
O,1552753133,371774,746
O,1552753134,371573,1112
O,1552753135,371592,825
O,1552753135,371289,639
O,1552753136,371116,690
O,1552753136,371588,851
O,1552753137,371625,764
O,1552753137,371723,689
O,1552753138,371620,952
O,1552753139,371701,1068
O,1552753139,371817,1118
O,1552753140,371636,484
O,1552753140,371384,871
O,1552753141,371428,524
O,1552753141,371375,945
O,1552753142,371804,834
O,1552753142,371598,452
O,1552753143,371453,465
O,1552753144,371443,667
O,1552753144,371084,708
O,1552753145,371140,976
O,1552753145,371156,1452
O,1552753146,371443,1154
O,1552753146,371460,634
O,1552753147,371659,777
O,1552753148,371647,786
P,1552753148,5438
O,1552753148,371632,517
O,1552753149,371555,731
O,1552753149,371416,622
O,1552753149,371274,535
O,1552753149,370526,1884
O,1552753150,370249,1924
T,1552753150,2899
D,1552753151,247808
D,1552753154,247552
D,1552753156,246528
R,1552753156,000000000
X,1552753158,371463,2491
X,1552753158,371097,952
X,1552753159,370486,1421
X,1552753159,369923,760
X,1552753160,370135,906
X,1552753160,369738,782
X,1552753161,370017,1316
X,1552753162,370197,1311
X,1552753162,371123,808
X,1552753163,371407,790
X,1552753163,371579,995
O,1552753164,371727,1354
O,1552753164,371435,791
O,1552753165,371561,620
O,1552753166,371442,473
O,1552753166,371496,493
O,1552753167,371540,803
O,1552753167,371564,1128
O,1552753168,371414,1478
O,1552753168,370746,728
O,1552753169,370788,519
O,1552753170,370600,965
O,1552753170,370450,1300
O,1552753171,370840,1069
O,1552753171,371036,1012
O,1552753172,370467,1472
O,1552753172,370351,903
O,1552753173,370639,893
O,1552753174,370908,1023
O,1552753174,370948,938
O,1552753175,371098,1138
O,1552753175,370586,980
O,1552753176,370655,824
O,1552753176,370916,788
P,1552753177,5435
O,1552753177,371011,533
O,1552753177,371143,690
O,1552753178,371354,742
O,1552753179,371451,531
O,1552753179,371314,356
O,1552753180,371329,759
O,1552753180,371357,1155
O,1552753181,371275,655
O,1552753181,370847,1343
O,1552753182,370850,874
O,1552753183,370791,991
O,1552753183,371028,992
O,1552753184,371008,716
O,1552753184,371099,688
O,1552753185,370871,916
O,1552753185,370195,902
O,1552753186,370881,1230
O,1552753187,371000,676
O,1552753187,371166,1004
O,1552753188,371363,839
O,1552753188,371676,1017
O,1552753189,371100,1502
O,1552753189,371266,1682
O,1552753190,371205,1011
O,1552753190,370926,1048
O,1552753190,370665,1179
O,1552753191,371653,511
O,1552753191,371723,682
O,1552753192,371622,831
O,1552753192,371221,1581
O,1552753193,370992,1486
O,1552753194,370261,2371
O,1552753194,369846,929
O,1552753195,369313,2174
O,1552753195,371286,934
O,1552753196,371341,598
O,1552753196,371485,808
O,1552753197,371538,412
O,1552753198,371319,878
O,1552753198,371116,909
O,1552753199,370641,1702
O,1552753199,370645,1573
O,1552753200,370634,1525
O,1552753200,370935,1083
O,1552753201,371041,710
O,1552753201,371046,1177
O,1552753202,371220,978
O,1552753203,371324,788
O,1552753203,371507,649
O,1552753204,371598,811
O,1552753204,372054,479
O,1552753205,372506,1354
O,1552753205,372478,1080
P,1552753206,5436
O,1552753206,372164,655
O,1552753207,372339,708
O,1552753207,372101,1475
O,1552753208,371538,841
O,1552753208,371102,1202
O,1552753209,371531,774
O,1552753209,371585,976
O,1552753210,371646,728
O,1552753211,371683,578
O,1552753211,371631,512
O,1552753212,371531,627
O,1552753212,371529,493
O,1552753213,371506,707
O,1552753213,371431,608
T,1552753214,2899
D,1552753215,246528
D,1552753217,245760
D,1552753219,246016
D,1552753221,247296
D,1552753224,247040
D,1552753226,246272
D,1552753228,247296
D,1552753230,246528
D,1552753231,246272
D,1552753234,247296
P,1552753235,5444
D,1552753236,247296
R,1552753236,000000000
R,1552753236,000000000
X,1552753238,372156,2550
X,1552753238,372621,794
X,1552753239,372490,697
X,1552753239,372068,720
X,1552753240,371090,759
