553664091,256768
D,1553664093,243712
D,1553664095,278784
D,1553664097,240896
D,1553664100,242688
D,1553664102,250368
D,1553664104,247808
D,1553664106,247296
D,1553664108,249344
D,1553664111,247552
D,1553664113,244480
D,1553664115,244480
D,1553664117,244736
P,1553664119,3609
D,1553664119,245248
D,1553664121,252928
D,1553664123,248320
D,1553664125,260864
D,1553664127,243968
D,1553664129,238080
D,1553664132,246528
D,1553664134,241152
D,1553664136,241408
D,1553664138,239360
D,1553664140,238592
D,1553664143,235008
D,1553664145,240640
D,1553664147,271616
P,1553664148,3593
D,1553664149,247552
D,1553664151,275968
D,1553664154,262400
D,1553664156,244992
D,1553664158,255744
D,1553664160,248064
D,1553664161,239104
D,1553664164,241664
D,1553664166,245248
D,1553664168,261888
D,1553664170,250880
D,1553664172,251648
D,1553664175,248320
D,1553664177,258304
P,1553664177,3556
D,1553664179,258816
D,1553664181,259328
D,1553664183,247552
D,1553664186,243968
D,1553664188,264704
D,1553664190,241920
D,1553664192,251392
D,1553664194,240128
D,1553664197,261120
D,1553664199,259840
D,1553664201,253696
D,1553664202,247040
D,1553664204,242176
P,1553664207,3610
D,1553664207,245248
D,1553664209,248320
D,1553664211,254720
D,1553664213,256768
D,1553664215,249600
D,1553664218,241152
D,1553664220,237568
D,1553664222,240896
D,1553664224,258816
D,1553664226,262912
D,1553664229,266752
D,1553664231,259328
D,1553664233,241152
D,1553664236,255744
P,1553664237,3501
D,1553664238,259072
D,1553664241,256000
D,1553664242,241408
D,1553664244,238848
D,1553664246,266752
D,1553664249,273408
D,1553664251,269824
D,1553664253,244992
D,1553664255,259072
D,1553664257,247552
D,1553664260,246528
D,1553664262,265472
D,1553664264,240128
P,1553664266,3605
D,1553664266,242176
D,1553664268,268032
D,1553664271,254208
D,1553664273,245760
D,1553664275,248064
D,1553664277,242688
D,1553664279,246272
D,1553664282,243456
D,1553664283,263936
D,1553664285,246528
D,1553664287,267008
D,1553664289,259328
D,1553664292,242176
D,1553664294,239616
P,1553664295,3584
D,1553664297,256000
D,1553664299,278784
D,1553664301,265984
D,1553664304,258048
D,1553664306,249856
D,1553664308,254464
D,1553664310,252160
D,1553664312,251648
D,1553664315,261120
D,1553664317,269312
D,1553664319,249088
D,1553664321,266752
D,1553664323,282112
P,1553664324,3601
D,1553664325,243200
D,1553664327,254720
D,1553664329,247040
D,1553664331,241664
D,1553664333,258560
D,1553664336,264960
D,1553664338,258560
D,1553664340,247040
D,1553664342,239872
D,1553664344,246272
D,1553664347,243968
D,1553664349,257280
D,1553664351,241664
D,1553664353,246528
P,1553664354,3574
D,1553664355,250368
D,1553664358,241152
D,1553664360,256512
D,1553664362,242176
D,1553664364,249600
D,1553664365,243712
D,1553664368,233984
D,1553664370,254976
D,1553664372,259840
D,1553664374,247040
D,1553664376,248320
D,1553664379,262912
D,1553664381,254464
D,1553664383,233216
P,1553664383,3613
D,1553664385,247296
D,1553664387,246784
D,1553664390,263424
D,1553664392,281344
D,1553664394,271104
D,1553664396,250368
D,1553664398,237568
D,1553664401,253184
D,1553664403,250112
D,1553664405,238592
D,1553664406,261376
D,1553664408,260352
D,1553664411,268544
P,1553664412,3601
D,1553664413,269568
D,1553664415,243712
D,1553664417,255744
D,1553664419,297216
D,1553664422,261120
D,1553664424,252928
D,1553664426,253440
D,1553664428,253184
D,1553664430,241152
D,1553664433,249856
D,1553664436,234240
D,1553664438,257792
D,1553664440,250368
P,1553664442,3609
D,1553664442,253440
D,1553664445,248832
D,1553664447,241920
D,1553664448,238848
D,1553664450,237824
D,1553664453,245504
D,1553664455,246528
D,1553664457,253696
D,1553664459,246272
D,1553664461,238848
D,1553664464,246272
D,1553664466,236288
D,1553664468,247808
D,1553664470,258816
P,1553664471,3593
D,1553664472,292096
D,1553664475,246016
