405,246272
D,1553719407,245248
D,1553719409,248576
D,1553719411,246784
D,1553719414,248576
D,1553719416,247552
D,1553719418,246784
P,1553719419,3588
D,1553719420,251392
D,1553719422,247296
D,1553719425,247296
D,1553719427,252160
D,1553719429,254976
D,1553719431,251648
D,1553719433,249088
D,1553719435,252416
D,1553719437,246272
D,1553719439,250368
D,1553719441,248576
D,1553719443,249856
D,1553719446,251136
D,1553719448,246016
P,1553719448,3518
D,1553719450,244736
D,1553719452,246528
D,1553719454,245760
D,1553719457,244224
D,1553719459,247552
D,1553719461,250112
D,1553719463,251904
D,1553719465,256000
D,1553719468,250112
D,1553719470,248576
D,1553719472,243200
D,1553719474,246016
D,1553719476,246272
P,1553719477,3618
D,1553719478,244224
D,1553719480,243456
D,1553719482,245248
D,1553719484,244736
D,1553719486,246784
D,1553719489,246528
D,1553719491,243968
D,1553719493,243456
D,1553719495,247296
D,1553719497,246272
D,1553719500,245760
D,1553719502,246528
D,1553719504,249856
D,1553719506,245504
P,1553719507,3591
D,1553719508,246528
D,1553719511,243456
D,1553719513,246528
D,1553719515,249344
D,1553719517,250880
D,1553719518,249088
D,1553719521,247040
D,1553719523,246272
D,1553719525,244736
D,1553719527,246528
D,1553719529,251392
D,1553719532,242432
D,1553719534,243456
D,1553719536,247808
P,1553719536,3497
D,1553719538,246016
D,1553719540,244480
D,1553719543,245760
D,1553719545,245248
D,1553719547,248832
D,1553719549,254464
D,1553719551,252416
D,1553719554,249344
D,1553719556,247808
D,1553719558,246272
D,1553719559,244480
D,1553719561,247552
D,1553719564,248832
P,1553719565,3619
D,1553719566,251136
D,1553719568,252416
D,1553719570,237568
D,1553719572,246272
D,1553719575,253184
D,1553719577,259584
D,1553719579,252160
D,1553719581,242176
D,1553719583,251136
D,1553719586,253952
D,1553719588,257536
D,1553719590,249856
D,1553719592,243712
D,1553719594,247040
P,1553719595,3591
D,1553719597,252672
D,1553719599,243712
D,1553719600,247808
D,1553719602,247552
D,1553719604,247296
D,1553719607,247296
D,1553719609,246784
D,1553719611,249856
D,1553719613,248064
D,1553719616,249856
D,1553719618,248320
D,1553719620,247552
D,1553719622,251648
D,1553719624,248320
P,1553719624,3443
D,1553719627,245248
D,1553719629,244992
D,1553719631,248320
D,1553719633,244992
D,1553719635,246784
D,1553719638,244480
D,1553719640,247040
D,1553719641,246272
D,1553719643,247040
D,1553719645,247296
D,1553719648,251392
D,1553719650,255232
D,1553719652,264704
P,1553719654,3618
D,1553719654,249088
D,1553719656,254464
D,1553719659,251136
D,1553719661,246784
D,1553719663,251136
D,1553719665,246016
D,1553719667,244736
D,1553719670,247296
D,1553719672,248064
D,1553719674,247552
D,1553719676,243200
D,1553719678,249856
D,1553719681,248576
D,1553719682,248832
P,1553719683,3591
D,1553719684,247296
D,1553719686,243968
D,1553719688,245248
D,1553719691,242688
D,1553719693,244992
D,1553719695,245248
D,1553719697,246016
D,1553719699,246016
D,1553719702,249600
D,1553719704,245248
D,1553719706,246784
D,1553719708,247808
D,1553719710,249856
D,1553719713,252672
P,1553719713,3380
D,1553719715,247296
D,1553719717,250624
D,1553719719,253952
D,1553719721,255488
D,1553719723,249344
D,1553719725,244736
D,1553719727,244736
D,1553719729,258048
D,1553719731,250624
D,1553719734,250624
D,1553719736,248320
D,1553719738,249344
