1553725538,247040
D,1553725540,255488
D,1553725542,244224
D,1553725544,243200
D,1553725546,246016
D,1553725548,243968
D,1553725550,243712
D,1553725552,243712
D,1553725554,244992
D,1553725556,245760
D,1553725559,246016
D,1553725561,246528
P,1553725562,3579
D,1553725563,247552
D,1553725565,244736
D,1553725567,243200
D,1553725570,242688
D,1553725572,241408
D,1553725574,241664
D,1553725576,247296
D,1553725578,242688
D,1553725581,250112
D,1553725583,249600
D,1553725585,238336
D,1553725587,243200
D,1553725588,241920
D,1553725591,241664
P,1553725591,3623
D,1553725593,255488
D,1553725595,246016
D,1553725597,241664
D,1553725599,246016
D,1553725602,243456
D,1553725604,241920
D,1553725606,242432
D,1553725608,241920
D,1553725611,243712
D,1553725613,241920
D,1553725615,247552
D,1553725617,245248
D,1553725619,241408
P,1553725621,3609
D,1553725622,240384
D,1553725624,258304
D,1553725626,254720
D,1553725628,239360
D,1553725630,247040
D,1553725633,242944
D,1553725635,242688
D,1553725637,243456
D,1553725639,250880
D,1553725641,258560
D,1553725644,246016
D,1553725646,241408
D,1553725648,236544
D,1553725650,246528
P,1553725651,3580
D,1553725652,274688
D,1553725655,260608
D,1553725657,255488
D,1553725659,256512
D,1553725661,261376
D,1553725663,242176
D,1553725666,248064
D,1553725668,250880
D,1553725670,246784
D,1553725671,257536
D,1553725673,253952
D,1553725676,242688
D,1553725678,239104
D,1553725680,247040
P,1553725680,3624
D,1553725682,250880
D,1553725684,243200
D,1553725687,248832
D,1553725689,245504
D,1553725691,249088
D,1553725693,252672
D,1553725695,244224
D,1553725698,250368
D,1553725700,244736
D,1553725702,262144
D,1553725704,245504
D,1553725706,243200
D,1553725709,255232
P,1553725710,3609
D,1553725711,246784
D,1553725712,245504
D,1553725714,247296
D,1553725716,264448
D,1553725719,252416
D,1553725721,249344
D,1553725723,268544
D,1553725725,249600
D,1553725727,241920
D,1553725730,251136
D,1553725732,249088
D,1553725734,248320
D,1553725736,241408
D,1553725738,246016
P,1553725739,3582
D,1553725741,241152
D,1553725743,252928
D,1553725745,249600
D,1553725747,244992
D,1553725749,243200
D,1553725752,267008
D,1553725753,253184
D,1553725755,255488
D,1553725757,253952
D,1553725759,251904
D,1553725762,249856
D,1553725764,246272
D,1553725766,250112
D,1553725768,246528
P,1553725768,3616
D,1553725770,246272
D,1553725773,244736
D,1553725775,245760
D,1553725777,249600
D,1553725779,252160
D,1553725781,246528
D,1553725784,240384
D,1553725786,240640
D,1553725788,241920
D,1553725790,240640
D,1553725792,241408
D,1553725794,244480
D,1553725796,241408
P,1553725797,3611
D,1553725798,247040
D,1553725800,242944
D,1553725802,241152
D,1553725805,242176
D,1553725807,260608
D,1553725809,244736
D,1553725811,241664
D,1553725813,235264
D,1553725816,243712
D,1553725818,241664
D,1553725820,245248
D,1553725823,240896
D,1553725826,233472
P,1553725828,3620
D,1553725828,239360
D,1553725830,238336
D,1553725832,253696
D,1553725834,233472
D,1553725836,258816
D,1553725838,240896
D,1553725840,243200
D,1553725842,243712
D,1553725844,237824
D,1553725847,237568
D,1553725849,245760
D,1553725853,244736
D,1553725855,245760
P,1553725857,3609
D,1553725857,238080
D,1553725860,242688
D,1553725862,245760
