1556913015,5249
P,1556913044,5251
P,1556913074,5250
P,1556913104,5249
D,1556913112,275968
D,1556913114,285952
D,1556913115,284928
D,1556913117,286464
D,1556913119,283904
D,1556913122,290048
D,1556913124,285184
D,1556913126,286976
D,1556913128,289024
D,1556913130,287488
D,1556913133,287232
P,1556913133,5137
P,1556913162,5250
D,1556913171,267520
D,1556913173,261888
D,1556913175,262656
D,1556913177,268032
D,1556913180,265984
D,1556913182,268032
D,1556913184,241152
D,1556913186,271104
D,1556913188,264192
D,1556913191,262400
P,1556913192,5250
D,1556913193,262144
D,1556913195,263680
D,1556913197,261376
D,1556913198,263680
D,1556913201,264960
D,1556913203,263680
D,1556913205,264448
D,1556913207,240896
D,1556913209,262400
P,1556913221,5249
P,1556913250,5251
P,1556913279,5250
P,1556913309,5250
P,1556913338,5251
P,1556913368,5247
P,1556913398,5251
P,1556913427,5251
P,1556913456,5251
P,1556913485,5252
P,1556913515,5249
P,1556913544,5250
P,1556913573,5251
P,1556913603,5250
P,1556913632,5250
P,1556913662,5251
P,1556913691,5251
P,1556913721,5251
P,1556913750,5250
P,1556913779,5251
P,1556913809,5250
P,1556913838,5251
P,1556913867,5251
P,1556913896,5250
P,1556913926,5252
P,1556913956,5251
P,1556913985,5250
P,1556914015,5251
P,1556914044,5250
P,1556914073,5250
P,1556914102,5252
P,1556914132,5250
P,1556914161,5249
P,1556914190,5251
P,1556914220,5250
P,1556914250,5250
P,1556914279,5250
P,1556914308,5251
P,1556914338,5252
P,1556914367,5252
P,1556914396,5249
P,1556914426,5252
P,1556914455,5249
P,1556914484,5251
P,1556914513,5251
P,1556914544,5250
P,1556914573,5251
P,1556914603,5251
P,1556914633,5252
P,1556914662,5252
P,1556914691,5250
P,1556914720,5251
P,1556914750,5251
P,1556914779,5250
P,1556914808,5250
P,1556914838,5251
P,1556914868,5250
P,1556914897,5251
P,1556914926,5250
P,1556914956,5251
P,1556914985,5249
P,1556915014,5250
P,1556915043,5252
P,1556915073,5251
P,1556915102,5250
P,1556915132,5250
P,1556915162,5251
P,1556915191,5250
P,1556915220,5251
P,1556915249,5251
P,1556915279,5250
P,1556915308,5251
P,1556915337,5250
P,1556915367,5252
P,1556915396,5250
P,1556915426,5251
P,1556915455,5251
P,1556915485,5250
P,1556915514,5249
P,1556915543,5250
P,1556915573,5251
P,1556915602,5250
P,1556915631,5250
P,1556915660,5251
P,1556915690,5250
P,1556915720,5251
P,1556915749,5250
P,1556915779,5248
P,1556915808,5251
P,1556915837,5250
P,1556915866,5249
P,1556915896,5250
P,1556915925,5251
P,1556915954,5243
P,1556915984,5250
P,1556916014,5251
P,1556916043,5251
P,1556916072,5250
P,1556916102,5251
P,1556916131,5251
P,1556916160,5251
D,1556916175,322304
D,1556916177,323072
D,1556916179,322304
D,1556916181,321280
D,1556916184,324608
D,1556916186,325888
D,1556916188,326144
D,1556916190,325632
P,1556916190,5249
D,1556916191,323840
D,1556916194,305920
P,1556916219,5251
D,1556916235,257024
D,1556916237,311808
D,1556916239,305152
D,1556916241,301824
D,1556916244,310016
D,1556916246,305408
D,1556916248,306432
P,1556916248,5248
D,1556916250,306944
D,1556916252,306944
D,1556916255,307968
D,1556916257,306944
D,1556916259,322816
D,1556916261,306432
D,1556916263,310784
D,1556916266,311552
D,1556916268,305408
D,1556916270,304896
D,1556916272,306432
D,1556916273,307456
P,1556916277,5251
O,1556916304,260959,2731
O,1556916305,261239,156
O,1556916305,261325,86
O,1556916306,261297,120
O,1556916307,261296,53
O,1556916307,261310,113
P,1556916308,5242
O,1556916308,261349,108
O,1556916308,261328,67
O,1556916309,261351,70
O,1556916309,261307,80
O,1556916310,261354,100
O,1556916311,261328,121
O,1556916311,261300,98
O,1556916312,261306,100
O,1556916312,261327,51
O,1556916313,261312,89
O,1556916313,261313,125
O,1556916314,261324,140
O,1556916314,261337,111
O,1556916314,261329,85
O,1556916315,261331,112
O,1556916315,261352,69
O,1556916316,261352,138
O,1556916316,261364,96
O,1556916317,261346,80
O,1556916318,261354,116
O,1556916318,261306,140
O,1556916319,261338,84
O,1556916319,261327,122
O,1556916320,261322,120
O,1556916320,261344,92
O,1556916321,261346,68
O,1556916321,261362,92
O,1556916322,261371,123
O,1556916323,261378,103
O,1556916323,261376,146
O,1556916324,261383,75
O,1556916324,261395,126
O,1556916325,261435,87
O,1556916325,261414,85
O,1556916326,261426,74
O,1556916327,261411,144
O,1556916327,261456,103
O,1556916328,261454,92
O,1556916328,261439,100
O,1556916329,261482,100
O,1556916329,261503,82
