H,1557080965,241597
P,1557080965,5208
P,1557080995,5207
P,1557081024,5209
P,1557081053,5208
P,1557081083,5208
P,1557081112,5207
P,1557081142,5208
P,1557081171,5208
P,1557081201,5209
P,1557081230,5209
P,1557081259,5208
P,1557081289,5207
P,1557081318,5207
P,1557081347,5209
P,1557081376,5209
P,1557081406,5207
P,1557081436,5208
P,1557081465,5209
P,1557081495,5208
P,1557081524,5207
P,1557081553,5208
P,1557081582,5209
P,1557081612,5209
P,1557081641,5209
P,1557081670,5209
P,1557081700,5207
P,1557081730,5206
P,1557081759,5206
P,1557081788,5206
P,1557081818,5208
P,1557081847,5208
P,1557081876,5209
P,1557081905,5209
P,1557081935,5210
P,1557081964,5210
P,1557081993,5207
P,1557082024,5208
P,1557082053,5208
P,1557082082,5208
P,1557082111,5207
P,1557082141,5210
P,1557082170,5209
P,1557082199,5209
P,1557082229,5208
P,1557082258,5208
P,1557082287,5208
P,1557082317,5207
P,1557082347,5210
P,1557082376,5208
P,1557082406,5208
P,1557082436,5207
P,1557082465,5207
P,1557082494,5208
P,1557082523,5207
P,1557082553,5208
P,1557082582,5209
P,1557082612,5208
P,1557082642,5208
P,1557082671,5208
P,1557082700,5208
P,1557082729,5207
P,1557082759,5208
P,1557082788,5209
P,1557082817,5208
P,1557082847,5210
P,1557082876,5209
P,1557082906,5210
O,1557082924,269977,2085
O,1557082925,270187,128
O,1557082925,270200,85
O,1557082926,270205,102
O,1557082926,270182,300
O,1557082927,270226,399
O,1557082927,270186,318
O,1557082928,270168,449
O,1557082929,270182,420
O,1557082929,270213,490
O,1557082930,270205,186
O,1557082930,270208,122
O,1557082931,270202,229
O,1557082931,270193,183
O,1557082931,270202,89
O,1557082931,270212,134
O,1557082932,270164,73
O,1557082933,270218,132
O,1557082933,270255,96
O,1557082934,270252,67
O,1557082934,270237,93
P,1557082935,5199
O,1557082935,270241,67
O,1557082935,270306,130
O,1557082936,270229,186
O,1557082937,270269,103
O,1557082937,270262,156
O,1557082938,270264,179
O,1557082938,270225,105
O,1557082939,270266,119
O,1557082939,270270,143
O,1557082940,270216,136
O,1557082941,270271,63
O,1557082941,270251,96
O,1557082942,270249,102
O,1557082942,270268,108
O,1557082943,270298,124
O,1557082943,270295,97
O,1557082944,270300,107
O,1557082945,270331,54
O,1557082945,270299,119
O,1557082946,270305,130
O,1557082946,270316,90
O,1557082947,270300,82
O,1557082947,270306,92
O,1557082948,270358,88
O,1557082948,270365,115
O,1557082949,270380,84
O,1557082950,270361,139
O,1557082950,270325,81
O,1557082951,270369,139
O,1557082951,270385,112
O,1557082952,270340,176
O,1557082952,270301,126
O,1557082953,270328,109
O,1557082954,270360,94
O,1557082954,270386,103
O,1557082955,270371,107
O,1557082955,270367,135
O,1557082956,270352,125
O,1557082956,270368,119
O,1557082957,270400,71
O,1557082958,270355,98
O,1557082958,270364,90
O,1557082959,270382,86
O,1557082959,270406,83
O,1557082960,270384,154
O,1557082960,270410,102
O,1557082961,270384,105
O,1557082962,270411,84
O,1557082962,270440,131
O,1557082963,270409,168
O,1557082963,270435,119
O,1557082964,270434,93
O,1557082964,270387,117
P,1557082965,5199
O,1557082965,270416,118
O,1557082965,270445,123
O,1557082966,270397,148
O,1557082967,270362,89
O,1557082967,270407,147
O,1557082968,270441,126
O,1557082968,270437,90
O,1557082969,270440,104
O,1557082969,270438,76
O,1557082970,270499,119
O,1557082971,270493,93
O,1557082971,270538,86
O,1557082972,270504,81
O,1557082972,270499,83
O,1557082972,270515,88
O,1557082972,270500,161
O,1557082973,270441,54
O,1557082974,270412,99
O,1557082974,270523,72
O,1557082975,270523,82
O,1557082975,270460,115
O,1557082976,270479,101
O,1557082976,270440,155
O,1557082977,270449,82
O,1557082978,270433,91
O,1557082978,270445,111
O,1557082979,270432,97
T,1557082979,2796
P,1557082994,5208
P,1557083023,5207
P,1557083053,5208
P,1557083082,5208
P,1557083111,5208
P,1557083140,5209
P,1557083170,5208
P,1557083200,5207
P,1557083229,5209
P,1557083259,5208
P,1557083288,5207
P,1557083317,5209
P,1557083346,5207
P,1557083376,5209
P,1557083405,5210
P,1557083434,5207
P,1557083464,5206
P,1557083494,5209
P,1557083523,5208
P,1557083552,5209
P,1557083582,5209
P,1557083611,5209
P,1557083640,5208
P,1557083669,5208
P,1557083699,5208
P,1557083728,5208
P,1557083757,5207
P,1557083788,5209
P,1557083817,5209
P,1557083846,5210
P,1557083875,5209
P,1557083905,5210
