H,1557010949,241597
D,1557010949,223744
D,1557010951,223232
D,1557010953,223488
D,1557010955,223488
D,1557010958,222976
D,1557010960,223744
D,1557010962,223232
D,1557010963,223232
D,1557010965,223488
P,1557010966,5204
D,1557010968,223744
D,1557010970,223488
D,1557010972,223744
D,1557010974,223744
D,1557010976,224000
D,1557010979,223744
D,1557010981,224000
D,1557010983,223744
D,1557010985,223488
D,1557010987,223744
D,1557010990,224000
D,1557010992,223232
D,1557010994,224000
D,1557010996,223744
P,1557010996,5103
D,1557010998,223744
D,1557011001,223744
D,1557011003,224000
D,1557011004,223488
D,1557011006,223232
D,1557011008,224000
D,1557011011,224256
D,1557011013,223488
D,1557011015,223232
D,1557011017,224256
D,1557011019,223488
D,1557011022,223744
D,1557011024,223744
P,1557011026,5205
D,1557011026,223232
D,1557011028,223488
D,1557011030,223488
D,1557011033,223488
D,1557011035,223488
D,1557011037,223488
D,1557011039,223232
D,1557011041,223488
D,1557011044,223488
D,1557011045,222976
D,1557011047,222720
D,1557011049,223488
D,1557011051,222976
D,1557011054,223232
P,1557011055,5205
D,1557011056,223744
D,1557011058,224000
D,1557011060,223488
D,1557011062,223488
D,1557011065,224000
D,1557011067,223744
D,1557011069,223488
D,1557011071,223744
D,1557011074,223744
D,1557011076,223232
D,1557011078,223744
D,1557011080,224256
D,1557011082,223744
D,1557011085,223488
P,1557011085,5127
D,1557011086,224000
D,1557011088,223232
D,1557011090,223488
D,1557011092,224000
D,1557011095,223232
D,1557011097,223232
D,1557011099,223744
D,1557011101,224000
D,1557011103,223744
D,1557011106,223744
D,1557011108,223488
D,1557011110,223488
D,1557011112,223232
P,1557011114,5204
D,1557011114,223488
D,1557011117,223232
D,1557011119,223744
D,1557011121,224000
D,1557011123,223488
D,1557011125,223232
D,1557011127,223232
D,1557011129,223488
D,1557011131,223488
D,1557011133,223488
D,1557011135,224000
D,1557011138,223232
D,1557011140,223232
D,1557011142,223744
P,1557011143,5203
D,1557011144,223744
D,1557011146,224000
D,1557011149,223488
D,1557011151,223232
D,1557011153,223232
D,1557011155,223488
D,1557011157,223488
D,1557011160,223232
D,1557011162,223488
D,1557011164,223488
D,1557011166,223232
D,1557011168,223744
D,1557011170,223488
D,1557011172,223744
P,1557011172,5121
D,1557011174,223488
D,1557011176,223488
D,1557011178,223744
D,1557011181,223744
D,1557011183,224000
D,1557011185,224000
D,1557011187,223744
D,1557011189,223232
D,1557011192,222976
D,1557011194,223232
D,1557011196,223232
D,1557011198,223488
D,1557011200,223744
P,1557011202,5205
D,1557011203,223488
D,1557011205,223744
D,1557011207,223488
D,1557011209,223488
D,1557011210,223232
D,1557011213,223232
D,1557011215,223744
D,1557011217,223488
D,1557011219,223488
D,1557011221,224256
D,1557011224,223488
D,1557011226,223744
D,1557011228,223744
D,1557011230,223488
P,1557011231,5204
D,1557011232,224000
D,1557011235,223744
D,1557011237,223488
D,1557011239,223744
D,1557011241,223744
D,1557011243,223488
D,1557011246,223744
D,1557011248,223488
D,1557011250,223488
D,1557011251,223488
D,1557011253,223488
D,1557011256,223744
D,1557011258,224000
D,1557011260,223232
P,1557011260,5203
D,1557011262,223488
D,1557011264,223488
D,1557011267,223488
D,1557011269,224000
D,1557011271,223488
D,1557011273,223232
D,1557011275,224512
D,1557011278,223488
D,1557011280,223744
D,1557011282,223488
D,1557011284,223744
D,1557011287,223744
D,1557011289,223744
P,1557011290,5205
D,1557011291,223744
D,1557011292,223744
D,1557011294,223488
D,1557011297,223744
D,1557011299,223488
D,1557011301,224000
D,1557011303,223744
D,1557011305,224256
D,1557011308,224256
D,1557011310,223488
D,1557011312,224000
D,1557011314,223744
D,1557011316,224000
D,1557011319,223488
P,1557011320,5206
D,1557011321,223744
D,1557011323,223488
D,1557011325,223488
D,1557011327,223232
D,1557011330,224000
D,1557011332,223488
D,1557011333,223232
D,1557011335,223488
D,1557011337,223744
D,1557011340,223744
D,1557011342,224000
D,1557011344,223488
D,1557011346,222976
D,1557011348,223744
P,1557011349,5203
D,1557011351,224000
D,1557011353,223232
D,1557011355,223744
D,1557011357,223744
D,1557011359,224512
D,1557011362,224000
D,1557011364,223488
D,1557011366,223744
D,1557011368,223744
D,1557011370,224000
D,1557011373,223488
D,1557011374,223744
D,1557011376,223744
P,1557011378,5204
D,1557011378,224000
D,1557011380,224000
D,1557011383,223744
D,1557011385,223488
D,1557011387,224256
D,1557011389,224000
D,1557011391,223488
D,1557011394,224000
D,1557011396,223744
D,1557011398,224256
D,1557011400,223488
D,1557011402,224000
D,1557011405,223232
D,1557011407,224000
P,1557011408,5204
D,1557011409,224000
D,1557011411,224512
D,1557011413,223488
D,1557011415,224000
D,1557011417,224256
D,1557011419,223488
D,1557011421,224000
D,1557011423,223744
D,1557011426,223744
D,1557011428,223488
D,1557011430,223744
D,1557011432,224256
D,1557011434,223488
D,1557011437,223488
P,1557011437,5204
D,1557011439,223744
D,1557011441,224000
D,1557011443,223744
D,1557011445,224000
D,1557011448,223744
D,1557011450,223744
D,1557011452,224256
D,1557011454,224256
D,1557011455,224000
D,1557011458,223744
