H,1555990138,241597
X,1555990138,778861,3584
X,1555990139,767123,37312
X,1555990140,777688,3881
X,1555990140,776681,56283
X,1555990141,782964,60720
X,1555990141,777753,19376
X,1555990142,778264,5715
X,1555990142,777898,7727
X,1555990143,778254,7529
X,1555990144,779620,12517
X,1555990144,777439,11958
X,1555990145,778800,7614
X,1555990145,778434,3526
X,1555990146,778341,5012
X,1555990146,778641,5005
X,1555990147,778678,7593
X,1555990148,778164,40199
X,1555990148,777981,47034
X,1555990149,778054,48392
X,1555990149,778598,6221
X,1555990150,778087,4737
X,1555990150,780189,39494
X,1555990151,777673,53923
X,1555990152,779859,29538
X,1555990152,779236,20587
X,1555990153,776514,17368
X,1555990153,778633,4040
X,1555990154,779460,26273
X,1555990154,773934,4145
X,1555990155,778311,26664
X,1555990155,778638,9933
X,1555990156,778437,8098
X,1555990157,777048,18192
X,1555990157,776490,26786
X,1555990158,777673,14108
X,1555990158,778258,2511
P,1555990158,5369
X,1555990159,777568,35537
X,1555990159,780280,9376
X,1555990160,777134,14780
X,1555990161,779889,21349
X,1555990161,778240,9641
X,1555990162,778322,16254
X,1555990162,778609,9928
X,1555990163,777590,17019
X,1555990163,778305,8304
X,1555990164,778173,3443
X,1555990165,775988,17255
X,1555990165,775229,56984
X,1555990166,777518,32033
X,1555990166,779672,22827
X,1555990167,778718,15011
X,1555990167,778001,4656
X,1555990168,778161,3959
X,1555990169,777891,2938
X,1555990169,778530,13766
X,1555990170,778666,14177
X,1555990170,778006,11652
X,1555990171,776751,7963
X,1555990171,780035,6998
X,1555990172,778213,7919
X,1555990172,780087,9327
X,1555990173,778631,17839
X,1555990174,778237,26157
X,1555990174,779406,37573
X,1555990175,779386,9254
X,1555990175,779034,6370
X,1555990176,778777,26624
X,1555990176,778882,13146
X,1555990177,778653,6103
X,1555990177,777119,18843
X,1555990177,779140,20136
X,1555990178,777597,8437
X,1555990178,778128,26670
X,1555990179,779331,9383
X,1555990179,778083,32018
X,1555990180,777529,21117
X,1555990181,777010,9359
X,1555990181,777086,20620
X,1555990182,777942,7476
X,1555990182,777487,15772
X,1555990183,777266,9124
X,1555990183,777910,6656
X,1555990184,778069,13099
X,1555990185,777684,40635
X,1555990185,777818,4508
X,1555990186,778023,2528
X,1555990186,778016,15904
X,1555990187,778147,31348
X,1555990187,778137,54696
P,1555990188,5370
X,1555990188,777386,31424
X,1555990188,778851,15709
X,1555990189,778344,15325
X,1555990190,778354,6585
X,1555990190,778969,4373
X,1555990191,777937,9951
X,1555990191,777884,5960
X,1555990192,778278,4294
X,1555990192,778332,5701
X,1555990193,774936,30892
X,1555990194,778259,21683
X,1555990194,777609,20187
X,1555990195,777129,46536
X,1555990195,776857,21955
X,1555990196,777514,3200
X,1555990196,778285,18381
X,1555990197,777023,14991
X,1555990198,778045,14348
X,1555990198,775563,14605
X,1555990199,778417,27814
X,1555990199,775661,48840
X,1555990200,774367,40960
X,1555990200,777956,42827
X,1555990201,775633,13449
X,1555990202,776742,38037
X,1555990202,776413,35622
X,1555990203,778499,7984
X,1555990203,780689,22883
X,1555990204,785102,39254
X,1555990204,769529,53880
X,1555990205,780283,34363
X,1555990205,757949,22861
X,1555990206,793814,49825
X,1555990207,770861,42047
X,1555990207,777424,24450
X,1555990208,775638,51199
X,1555990208,775680,22290
X,1555990209,775757,20147
X,1555990209,775400,19199
X,1555990210,775835,23117
X,1555990211,776715,15032
X,1555990211,776002,44688
X,1555990212,777675,28223
X,1555990212,777615,29814
X,1555990213,777950,36639
X,1555990213,781469,27467
X,1555990214,776215,24069
X,1555990215,778398,11654
X,1555990215,778171,5724
X,1555990216,778919,5654
X,1555990216,778254,28848
X,1555990217,778930,19033
X,1555990217,778754,16494
P,1555990218,5370
X,1555990218,778911,8110
X,1555990218,780488,37790
X,1555990218,785195,47847
X,1555990219,773798,15940
X,1555990219,779448,10725
X,1555990220,780187,15877
X,1555990220,779829,6852
X,1555990221,779024,11357
X,1555990221,779577,19941
X,1555990222,779315,3744
X,1555990223,779572,5371
X,1555990223,778423,23829
X,1555990224,779442,13794
X,1555990224,780378,20036
X,1555990225,776724,62113
X,1555990225,777612,50093
X,1555990226,786569,57120
X,1555990227,772141,46354
X,1555990227,788623,1247
X,1555990228,368291,15488
X,1555990228,266552,22233
X,1555990229,265821,3405
X,1555990229,265311,955
X,1555990230,265208,375
X,1555990231,265097,276
X,1555990231,265044,78
