H,1549163619,45499
P,1549163619,5131
P,1549163648,5132
P,1549163677,5130
P,1549163707,5131
P,1549163736,5131
P,1549163765,5132
P,1549163795,5131
P,1549163824,5129
P,1549163853,5132
P,1549163882,5131
P,1549163913,5133
P,1549163942,5132
P,1549163971,5129
P,1549164001,5131
P,1549164030,5132
P,1549164059,5131
P,1549164088,5132
P,1549164118,5131
P,1549164147,5133
P,1549164176,5130
P,1549164207,5130
P,1549164236,5132
P,1549164265,5132
P,1549164294,5132
P,1549164324,5131
P,1549164353,5131
P,1549164382,5131
P,1549164412,5132
P,1549164441,5132
P,1549164470,5131
P,1549164500,5130
P,1549164530,5130
P,1549164559,5131
P,1549164588,5131
P,1549164618,5132
P,1549164647,5130
P,1549164676,5131
P,1549164705,5132
P,1549164735,5131
P,1549164764,5133
P,1549164794,5132
P,1549164823,5129
P,1549164853,5132
P,1549164882,5133
P,1549164911,5131
P,1549164941,5132
P,1549164970,5130
P,1549164999,5132
P,1549165028,5132
O,1549165054,67772,652
O,1549165054,67724,283
O,1549165055,68019,207
O,1549165056,68111,208
O,1549165056,68141,264
O,1549165057,67949,349
O,1549165057,67946,119
O,1549165058,67915,189
O,1549165058,67984,262
P,1549165058,5125
O,1549165059,67927,169
O,1549165059,67932,145
O,1549165060,68005,321
O,1549165061,67980,174
O,1549165061,67930,201
O,1549165062,67997,134
O,1549165062,68080,317
O,1549165063,68114,282
O,1549165063,67987,228
O,1549165064,67995,189
O,1549165065,67857,167
O,1549165065,67861,196
O,1549165066,67668,334
O,1549165066,67764,257
O,1549165067,67914,279
O,1549165067,67980,271
O,1549165068,68031,193
O,1549165069,68010,126
O,1549165069,67934,193
O,1549165069,67989,275
O,1549165069,68102,416
O,1549165070,68022,377
O,1549165070,68029,196
O,1549165071,68132,333
O,1549165072,68145,134
O,1549165072,68060,172
O,1549165073,68041,203
O,1549165073,68068,197
O,1549165074,68001,144
O,1549165074,68160,189
O,1549165075,68256,171
O,1549165075,68105,77
O,1549165076,68187,195
O,1549165077,68218,165
O,1549165077,68299,114
O,1549165078,68385,88
O,1549165078,68467,301
O,1549165079,68414,303
O,1549165079,68341,266
O,1549165080,68370,197
O,1549165081,68368,130
O,1549165081,68326,104
O,1549165082,68362,140
O,1549165082,68382,250
O,1549165083,68455,148
O,1549165083,68493,97
O,1549165084,68480,136
O,1549165085,68474,202
O,1549165085,68358,214
O,1549165086,68452,137
O,1549165086,68406,108
O,1549165087,68312,55
O,1549165087,68285,101
P,1549165088,5124
O,1549165088,68245,188
O,1549165088,68246,110
O,1549165089,68187,184
O,1549165090,68149,187
O,1549165090,68132,172
O,1549165091,68113,125
O,1549165091,68122,122
O,1549165092,68084,108
O,1549165092,68065,111
O,1549165093,68026,145
O,1549165094,68083,172
O,1549165094,68167,126
O,1549165095,68089,245
O,1549165095,68095,101
O,1549165096,68075,259
O,1549165096,67991,227
O,1549165097,68109,158
O,1549165098,68215,127
O,1549165098,68199,207
O,1549165099,68241,133
O,1549165099,68133,120
O,1549165100,68085,108
O,1549165100,68090,87
O,1549165101,68099,160
O,1549165102,68094,200
O,1549165102,68179,104
O,1549165103,68212,101
O,1549165103,68202,197
O,1549165104,68193,105
O,1549165104,68159,148
O,1549165105,68033,343
O,1549165105,68017,203
O,1549165106,68093,238
O,1549165107,68098,106
O,1549165107,68038,125
O,1549165108,68072,89
O,1549165108,68184,264
O,1549165109,68267,163
O,1549165109,68182,184
T,1549165110,2761
P,1549165117,5132
P,1549165147,5131
P,1549165176,5132
P,1549165205,5130
P,1549165234,5131
P,1549165264,5130
P,1549165293,5132
P,1549165322,5131
P,1549165352,5133
P,1549165382,5131
P,1549165411,5130
P,1549165440,5133
P,1549165470,5132
P,1549165499,5131
P,1549165528,5131
P,1549165558,5133
P,1549165587,5132
P,1549165616,5133
P,1549165645,5132
P,1549165676,5132
P,1549165705,5131
P,1549165734,5129
P,1549165764,5133
P,1549165793,5131
P,1549165822,5132
P,1549165852,5129
P,1549165882,5129
P,1549165911,5131
P,1549165940,5130
P,1549165971,5130
P,1549166000,5130
P,1549166029,5131
P,1549166058,5133
P,1549166088,5131
P,1549166117,5131
P,1549166146,5131
P,1549166176,5130
P,1549166205,5132
P,1549166234,5129
P,1549166264,5128
P,1549166294,5130
P,1549166323,5131
P,1549166352,5132
P,1549166382,5129
P,1549166411,5132
P,1549166440,5133
P,1549166469,5131
P,1549166499,5130
P,1549166528,5132
P,1549166558,5132
P,1549166587,5133
P,1549166617,5131
