H,1550165938,45499
P,1550165938,5141
P,1550165967,5141
P,1550165996,5139
P,1550166025,5141
P,1550166055,5142
P,1550166084,5143
P,1550166113,5143
P,1550166144,5144
P,1550166173,5143
P,1550166202,5144
P,1550166231,5143
P,1550166261,5143
P,1550166290,5142
P,1550166319,5143
P,1550166349,5142
P,1550166378,5143
P,1550166407,5141
P,1550166437,5142
P,1550166467,5142
P,1550166496,5140
P,1550166525,5141
P,1550166554,5143
P,1550166584,5140
P,1550166613,5144
P,1550166642,5139
P,1550166672,5143
P,1550166701,5143
P,1550166731,5143
P,1550166760,5143
P,1550166790,5142
P,1550166819,5141
P,1550166848,5141
P,1550166878,5139
P,1550166907,5142
P,1550166936,5141
P,1550166965,5144
P,1550166995,5141
P,1550167025,5142
P,1550167054,5142
P,1550167084,5143
P,1550167113,5142
P,1550167142,5142
P,1550167171,5141
O,1550167180,71163,387
O,1550167180,71213,185
O,1550167181,71236,227
O,1550167181,71257,500
O,1550167182,71218,314
O,1550167183,71209,420
O,1550167183,71323,431
O,1550167184,71183,510
O,1550167184,71230,264
O,1550167185,71191,329
O,1550167185,71178,448
O,1550167186,71199,323
O,1550167186,71156,265
O,1550167187,71230,302
O,1550167188,71194,743
O,1550167188,71202,325
O,1550167189,71226,205
O,1550167189,71102,189
O,1550167190,71117,174
O,1550167190,71156,200
O,1550167191,71121,270
O,1550167192,71106,104
O,1550167192,71098,180
O,1550167193,71080,182
O,1550167193,71089,119
O,1550167194,71081,163
O,1550167194,71134,115
O,1550167195,71152,168
O,1550167196,71172,115
O,1550167196,71180,288
O,1550167197,71202,87
O,1550167197,71140,165
O,1550167198,71206,198
O,1550167198,71199,323
O,1550167199,71204,121
O,1550167199,71164,98
O,1550167200,71233,170
O,1550167201,71215,217
P,1550167201,5135
O,1550167201,71208,155
O,1550167202,71145,210
O,1550167202,71142,148
O,1550167203,71242,98
O,1550167203,71248,118
O,1550167204,71267,105
O,1550167205,71276,104
O,1550167205,71302,185
O,1550167206,71277,109
O,1550167206,71286,151
O,1550167207,71263,165
O,1550167207,71230,210
O,1550167208,71222,112
O,1550167209,71197,149
O,1550167209,71209,88
O,1550167210,71154,108
O,1550167210,71144,121
O,1550167210,71145,115
O,1550167210,71133,255
O,1550167211,71136,218
O,1550167212,71085,109
O,1550167212,71114,66
O,1550167213,71124,123
O,1550167213,71154,180
O,1550167214,71154,129
O,1550167214,71132,119
O,1550167215,71167,103
O,1550167215,71176,103
O,1550167216,71162,83
O,1550167217,71154,132
O,1550167217,71145,113
O,1550167218,71172,112
O,1550167218,71171,82
O,1550167219,71207,136
O,1550167219,71204,181
O,1550167220,71257,272
O,1550167221,71284,162
O,1550167221,71296,161
O,1550167222,71259,508
O,1550167222,71227,244
O,1550167223,71235,194
O,1550167223,71200,160
O,1550167224,71203,130
O,1550167225,71220,271
O,1550167225,71196,136
O,1550167226,71223,182
O,1550167226,71214,305
O,1550167227,71208,474
O,1550167227,71196,96
O,1550167228,71200,330
O,1550167229,71172,458
O,1550167229,71207,332
O,1550167230,71179,223
O,1550167230,71165,215
P,1550167230,5136
O,1550167231,71180,205
O,1550167231,71149,160
O,1550167232,71205,180
O,1550167232,71187,250
O,1550167233,71173,216
O,1550167234,71180,153
O,1550167234,71148,120
O,1550167235,71135,219
O,1550167235,71124,261
T,1550167235,2806
P,1550167259,5142
P,1550167289,5140
P,1550167319,5139
P,1550167348,5143
P,1550167377,5142
P,1550167407,5142
P,1550167436,5143
P,1550167466,5143
P,1550167496,5141
P,1550167525,5142
P,1550167554,5142
P,1550167583,5141
P,1550167614,5142
P,1550167643,5142
P,1550167672,5140
P,1550167702,5142
P,1550167731,5141
P,1550167760,5140
P,1550167789,5141
P,1550167819,5141
P,1550167848,5141
P,1550167877,5140
P,1550167908,5142
P,1550167937,5142
P,1550167966,5143
P,1550167995,5142
P,1550168025,5143
P,1550168054,5142
P,1550168083,5140
P,1550168113,5142
P,1550168142,5142
P,1550168171,5141
P,1550168201,5140
P,1550168231,5142
P,1550168260,5141
P,1550168289,5142
P,1550168318,5143
P,1550168348,5141
P,1550168377,5142
P,1550168406,5138
P,1550168436,5139
P,1550168465,5140
P,1550168495,5143
P,1550168524,5140
P,1550168554,5140
P,1550168583,5142
P,1550168612,5140
P,1550168642,5141
P,1550168671,5141
P,1550168700,5142
P,1550168729,5142
P,1550168759,5141
P,1550168789,5142
P,1550168818,5141
P,1550168848,5142
P,1550168877,5140
P,1550168906,5141
P,1550168935,5140
