H,1549934064,45499
X,1549934064,440101,805
X,1549934064,439984,717
X,1549934065,439863,981
X,1549934065,439982,750
X,1549934066,440151,1218
X,1549934067,440265,674
X,1549934067,440139,682
A,1549934067,440095,475
T,1549934067,2754
X,1549934069,439950,1437
X,1549934070,440020,529
X,1549934070,439964,805
X,1549934071,439886,544
X,1549934071,439908,832
X,1549934072,440024,590
X,1549934072,439845,1235
X,1549934073,439890,788
X,1549934074,439948,1557
P,1549934074,5107
X,1549934074,440083,746
X,1549934075,439965,980
X,1549934075,440058,1368
X,1549934076,439952,1392
X,1549934076,439999,913
X,1549934077,440008,705
X,1549934077,440102,903
X,1549934077,440192,1162
X,1549934078,440267,1364
X,1549934078,440060,1285
X,1549934079,439987,1035
X,1549934079,440147,1032
X,1549934080,439935,1927
X,1549934081,439961,1226
X,1549934081,440073,620
X,1549934082,440026,1506
X,1549934082,440015,865
X,1549934083,440140,1330
X,1549934083,440142,692
X,1549934084,440234,950
X,1549934085,440409,870
X,1549934085,440390,1164
X,1549934086,440378,861
X,1549934086,440265,498
X,1549934087,440242,1405
X,1549934087,440166,734
X,1549934088,440134,902
A,1549934088,440083,523
T,1549934088,2754
X,1549934090,440271,739
X,1549934090,440077,1385
X,1549934091,440128,618
X,1549934092,440096,500
X,1549934092,440107,1363
X,1549934093,440258,716
X,1549934093,440099,6643
X,1549934094,440205,3401
X,1549934094,440257,1354
X,1549934095,440267,943
X,1549934096,440173,1180
X,1549934096,440208,1519
X,1549934097,440209,719
X,1549934097,440149,615
X,1549934098,440298,670
X,1549934098,440252,978
X,1549934099,440344,826
X,1549934099,440373,657
X,1549934100,440324,3956
X,1549934101,440431,1618
X,1549934101,440589,497
X,1549934102,440282,921
X,1549934102,440255,1321
X,1549934103,440478,746
P,1549934103,5111
X,1549934103,440410,327
X,1549934104,440472,633
X,1549934105,440257,874
X,1549934105,440418,1982
X,1549934106,440310,1236
X,1549934106,440494,1286
X,1549934107,440468,674
X,1549934107,440448,1071
X,1549934108,440456,997
X,1549934109,440298,631
A,1549934109,440317,493
T,1549934109,2754
X,1549934111,440223,1192
X,1549934111,440245,696
X,1549934112,440243,1002
X,1549934112,440257,514
X,1549934113,440129,507
X,1549934113,440345,867
X,1549934114,440151,830
X,1549934114,440297,2071
X,1549934115,440205,834
X,1549934116,440129,965
X,1549934116,440159,1409
X,1549934117,440144,710
X,1549934117,440150,670
X,1549934118,440086,591
X,1549934118,440156,1138
X,1549934119,440230,885
X,1549934120,440304,1013
X,1549934120,440388,439
X,1549934121,440235,881
X,1549934121,440519,979
X,1549934122,440370,1069
X,1549934122,440466,789
X,1549934123,440409,735
X,1549934124,440301,894
X,1549934124,440392,572
X,1549934125,440220,593
X,1549934125,440391,876
A,1549934125,440269,433
T,1549934125,2754
R,1549934126,F000000000
X,1549934127,440270,841
X,1549934128,440262,828
X,1549934128,440265,339
X,1549934129,440234,669
X,1549934129,440349,795
X,1549934130,440281,1166
X,1549934131,440354,536
X,1549934131,440203,663
X,1549934132,440495,1101
X,1549934132,440319,1027
X,1549934133,440423,1586
P,1549934133,5112
X,1549934133,440329,678
X,1549934134,440210,1558
X,1549934135,440296,786
X,1549934135,440257,1795
X,1549934136,440244,961
X,1549934136,440216,632
X,1549934137,440298,946
X,1549934137,440227,960
X,1549934138,440285,752
X,1549934139,440252,709
X,1549934139,440277,1633
X,1549934140,440240,763
X,1549934140,440348,1243
X,1549934141,440254,694
X,1549934141,440249,1627
X,1549934142,440275,742
X,1549934143,440198,1607
X,1549934143,440229,624
X,1549934144,440133,761
A,1549934144,440260,221
T,1549934144,2754
X,1549934146,440315,743
X,1549934146,440125,1227
X,1549934147,440321,795
X,1549934147,440165,1300
X,1549934148,440246,732
X,1549934148,440198,647
X,1549934149,440214,1076
X,1549934150,440222,833
X,1549934150,440271,888
X,1549934151,440254,784
X,1549934151,440170,1045
X,1549934152,440260,884
X,1549934152,440274,1248
X,1549934153,440269,686
X,1549934154,440168,392
X,1549934154,440356,1080
X,1549934155,440280,978
X,1549934155,440385,992
X,1549934156,440330,824
X,1549934156,440374,1404
X,1549934157,440277,1159
X,1549934157,440444,1042
X,1549934158,440363,736
X,1549934159,440336,1161
