H,1549860490,45499
P,1549860490,5130
P,1549860519,5129
P,1549860550,5128
P,1549860579,5129
P,1549860608,5128
P,1549860637,5129
P,1549860667,5130
P,1549860696,5130
P,1549860726,5128
P,1549860756,5129
P,1549860785,5126
P,1549860814,5127
P,1549860844,5128
P,1549860874,5127
P,1549860903,5126
P,1549860932,5128
P,1549860961,5130
P,1549860991,5129
P,1549861020,5129
P,1549861049,5129
P,1549861079,5130
P,1549861108,5129
P,1549861138,5127
P,1549861167,5127
P,1549861197,5127
P,1549861226,5129
P,1549861255,5130
P,1549861285,5127
P,1549861314,5129
P,1549861343,5130
P,1549861372,5129
P,1549861402,5127
P,1549861432,5128
P,1549861461,5129
P,1549861491,5127
P,1549861520,5129
P,1549861549,5128
P,1549861578,5129
P,1549861608,5128
P,1549861637,5127
P,1549861666,5129
P,1549861696,5130
P,1549861726,5129
P,1549861755,5129
P,1549861784,5130
P,1549861814,5130
P,1549861843,5129
P,1549861872,5129
P,1549861902,5129
P,1549861931,5128
P,1549861960,5130
P,1549861989,5129
P,1549862020,5130
O,1549862027,75831,348
O,1549862028,75893,122
O,1549862029,75808,307
O,1549862029,75683,223
O,1549862030,75587,210
O,1549862030,75969,535
O,1549862031,76159,205
O,1549862031,76151,238
O,1549862032,76360,413
O,1549862033,76072,196
O,1549862033,75840,267
O,1549862034,75593,382
O,1549862034,75753,400
O,1549862035,75737,298
O,1549862035,75844,389
O,1549862036,75989,170
O,1549862037,76121,107
O,1549862037,76181,223
O,1549862038,76338,251
O,1549862038,76389,301
O,1549862039,76726,1245
O,1549862039,76118,1456
O,1549862040,77107,410
O,1549862040,76265,772
O,1549862041,76567,521
O,1549862042,76696,697
O,1549862042,76538,312
O,1549862043,76548,374
O,1549862043,76528,297
O,1549862044,76821,335
O,1549862044,76776,465
O,1549862045,76801,481
O,1549862046,76639,304
O,1549862046,76176,368
O,1549862047,75880,208
O,1549862047,75795,135
O,1549862048,75839,291
O,1549862048,75891,89
P,1549862049,5122
O,1549862049,75816,142
O,1549862050,75888,169
O,1549862050,75898,73
O,1549862051,75892,112
O,1549862051,75976,144
O,1549862052,75934,195
O,1549862052,75740,204
O,1549862053,75742,370
O,1549862053,75815,216
O,1549862054,75798,219
O,1549862055,75702,349
O,1549862055,75580,433
O,1549862056,75788,470
O,1549862056,75498,308
O,1549862057,75697,424
O,1549862057,75760,421
O,1549862058,75991,206
O,1549862059,76019,148
O,1549862059,75953,110
O,1549862060,75809,250
O,1549862060,75763,157
O,1549862061,75739,239
O,1549862061,75346,929
O,1549862062,75341,642
O,1549862063,75501,702
O,1549862063,76761,376
O,1549862064,76315,324
O,1549862064,76014,427
O,1549862065,75731,191
O,1549862065,75750,146
O,1549862066,75951,181
O,1549862067,75916,112
O,1549862067,76052,153
O,1549862068,75984,104
O,1549862068,75920,89
O,1549862068,75883,159
O,1549862068,75937,105
O,1549862069,76008,166
O,1549862069,75991,81
O,1549862070,76013,88
O,1549862071,75970,81
O,1549862071,75995,151
O,1549862072,75985,207
O,1549862072,75833,348
O,1549862073,75875,182
O,1549862073,75948,126
O,1549862074,75958,130
O,1549862075,75992,139
O,1549862075,75965,81
O,1549862076,75986,120
O,1549862076,75966,75
O,1549862077,75933,118
O,1549862077,75907,140
P,1549862078,5122
O,1549862078,75928,95
O,1549862079,75873,64
O,1549862079,75927,237
O,1549862080,76378,276
O,1549862080,76301,158
O,1549862081,76232,98
O,1549862081,76165,106
O,1549862082,76143,78
O,1549862083,76104,165
O,1549862083,76008,166
T,1549862083,2755
P,1549862108,5129
P,1549862137,5129
P,1549862166,5130
P,1549862195,5127
P,1549862225,5127
P,1549862254,5128
P,1549862283,5128
P,1549862314,5128
P,1549862343,5126
P,1549862372,5130
P,1549862401,5128
P,1549862431,5130
P,1549862460,5128
P,1549862489,5128
P,1549862519,5129
P,1549862548,5130
P,1549862577,5127
P,1549862607,5129
P,1549862637,5130
P,1549862666,5127
P,1549862695,5128
P,1549862724,5127
P,1549862754,5127
P,1549862783,5129
P,1549862812,5129
P,1549862842,5128
P,1549862871,5128
P,1549862901,5128
P,1549862930,5129
P,1549862960,5130
P,1549862989,5130
P,1549863018,5130
P,1549863048,5129
P,1549863077,5128
P,1549863106,5127
P,1549863135,5129
P,1549863165,5129
P,1549863195,5129
P,1549863224,5127
P,1549863254,5129
P,1549863283,5130
P,1549863312,5129
P,1549863342,5128
P,1549863372,5130
P,1549863401,5129
P,1549863430,5129
