H,1550085037,45499
X,1550085037,428736,1310
X,1550085038,428585,999
X,1550085038,428536,1438
X,1550085039,428710,1239
X,1550085039,428712,1475
X,1550085040,428531,1070
X,1550085041,428521,652
X,1550085041,428447,1319
X,1550085042,428478,955
X,1550085042,428551,1398
X,1550085043,428700,1111
X,1550085043,428658,1254
X,1550085044,428535,907
X,1550085045,428469,317
X,1550085045,428514,1348
X,1550085046,428550,1057
X,1550085046,428588,1064
X,1550085047,428460,1072
X,1550085047,428330,17378
X,1550085048,428597,2387
X,1550085049,428685,3694
X,1550085049,428562,508
X,1550085050,428620,1574
X,1550085050,428453,1583
X,1550085051,428427,1286
X,1550085051,428499,1582
X,1550085052,428602,1245
X,1550085052,428632,1186
X,1550085053,428405,537
X,1550085054,428376,910
X,1550085054,428463,962
X,1550085055,428365,2748
X,1550085055,428192,1809
X,1550085056,428301,1318
X,1550085056,428370,678
X,1550085057,428231,544
X,1550085058,428463,1351
X,1550085058,428285,1103
X,1550085059,428429,958
X,1550085059,428446,1951
X,1550085060,428436,1363
X,1550085060,428498,668
X,1550085061,428431,950
X,1550085062,428321,3412
X,1550085062,429364,7893
X,1550085063,427346,6203
X,1550085063,428557,923
X,1550085064,428495,3998
X,1550085064,428575,868
P,1550085064,5125
X,1550085065,428545,1517
X,1550085066,428565,846
X,1550085066,428558,4110
X,1550085067,428617,853
X,1550085067,428593,872
A,1550085067,428499,494
T,1550085067,2771
U,1550085068,0
X,1550085069,428700,5045
X,1550085070,428670,3786
X,1550085070,428763,7911
X,1550085071,428553,2497
X,1550085071,428691,1144
X,1550085072,428617,1008
X,1550085072,428676,1401
X,1550085072,428712,1391
X,1550085073,428721,2007
X,1550085073,428246,10176
X,1550085074,428614,4515
X,1550085074,428726,1269
X,1550085075,428685,1664
X,1550085075,428699,799
X,1550085076,428696,950
X,1550085077,428678,777
X,1550085077,428729,1741
X,1550085078,428617,3333
X,1550085078,428605,1547
X,1550085079,428676,1146
X,1550085079,428657,854
X,1550085080,428685,1007
X,1550085081,428637,960
X,1550085081,428707,1607
X,1550085082,428689,1395
X,1550085082,428757,1450
X,1550085083,428715,979
X,1550085083,428760,997
X,1550085084,428711,708
X,1550085085,428690,1185
X,1550085085,428707,633
X,1550085086,428580,1675
X,1550085086,428808,2273
X,1550085087,428679,1358
X,1550085087,428701,866
X,1550085088,428618,902
X,1550085089,428869,881
X,1550085089,428783,1488
X,1550085090,429078,3562
X,1550085090,428548,4266
X,1550085091,428871,1123
X,1550085091,428781,2915
X,1550085092,428858,1085
X,1550085092,428730,1544
X,1550085093,428742,1117
P,1550085093,5126
X,1550085094,428663,663
X,1550085094,429125,3606
X,1550085095,428500,3955
X,1550085095,428905,2450
X,1550085096,428504,4754
X,1550085096,428831,1232
X,1550085097,428777,1108
X,1550085098,428863,608
X,1550085098,428888,871
X,1550085099,428869,20957
X,1550085099,428883,907
X,1550085100,429032,1032
X,1550085100,428946,1690
X,1550085101,428898,1743
X,1550085102,428939,787
X,1550085102,428826,1321
X,1550085103,428932,772
X,1550085103,428806,985
X,1550085104,428758,4296
X,1550085104,428868,840
A,1550085104,428764,321
T,1550085105,2771
U,1550085105,0
X,1550085106,429096,2173
X,1550085107,428858,769
X,1550085107,428783,890
X,1550085108,429938,3282
X,1550085109,427529,10613
X,1550085109,428853,14537
X,1550085110,428771,2326
X,1550085110,428412,1259
X,1550085111,428158,9648
X,1550085111,428489,7376
X,1550085112,428729,5510
X,1550085113,428689,1570
X,1550085113,428714,880
X,1550085113,428712,1294
X,1550085113,428702,1955
X,1550085114,428952,6952
X,1550085114,428775,1998
X,1550085115,428731,1392
X,1550085116,428464,13137
X,1550085116,462036,59197
X,1550085117,74885,32383
X,1550085117,78171,22794
X,1550085118,73713,14294
X,1550085118,74783,9254
X,1550085119,75018,7173
X,1550085119,74319,5668
X,1550085120,75053,4318
X,1550085121,74376,3412
X,1550085121,74897,2420
X,1550085122,74356,1816
X,1550085122,74682,1541
P,1550085123,5125
O,1550085123,74455,1047
O,1550085123,74574,912
O,1550085124,74395,705
O,1550085125,74497,593
O,1550085125,74343,476
O,1550085126,74391,397
O,1550085126,74367,258
O,1550085127,74344,194
O,1550085127,74165,147
O,1550085128,74238,235
O,1550085129,74314,140
O,1550085129,74407,231
O,1550085130,74423,177
O,1550085130,74330,303
