H,1548733531,45499
X,1548733531,422580,2569
X,1548733532,423179,1904
X,1548733533,423449,1513
X,1548733533,423298,1207
X,1548733534,423319,896
X,1548733534,423079,922
X,1548733535,423475,1617
X,1548733535,423413,1283
X,1548733536,423305,514
X,1548733536,423488,573
X,1548733537,423448,1684
X,1548733538,423594,875
X,1548733538,423647,664
X,1548733539,423635,1327
X,1548733539,423771,803
X,1548733540,423719,997
X,1548733540,423562,1508
X,1548733541,423597,1636
X,1548733542,423561,976
X,1548733542,423678,778
X,1548733543,423809,745
X,1548733543,423305,774
X,1548733544,423356,744
X,1548733544,424799,13144
X,1548733545,423530,35091
X,1548733546,423042,3857
X,1548733546,423349,1973
X,1548733547,422597,5743
X,1548733547,423742,1629
X,1548733548,423786,1213
X,1548733548,423499,11014
X,1548733549,423813,5720
X,1548733549,423502,2160
X,1548733550,423176,10966
X,1548733551,420194,25639
X,1548733551,426710,58219
X,1548733552,426479,62597
X,1548733552,423596,13010
X,1548733553,423574,49058
X,1548733553,424554,18474
X,1548733554,424400,2531
X,1548733555,424005,2012
X,1548733555,424052,701
X,1548733556,423860,36042
X,1548733556,424426,3466
X,1548733557,424081,2157
X,1548733557,424016,5799
X,1548733558,424283,2726
P,1548733558,5139
X,1548733559,424367,1478
X,1548733559,424198,1445
X,1548733560,424271,1062
X,1548733560,424116,936
X,1548733561,424040,898
X,1548733561,423964,1532
X,1548733562,423996,734
X,1548733563,424101,1706
X,1548733563,424141,1316
X,1548733564,424077,1176
X,1548733564,424149,427
A,1548733564,423565,1524
T,1548733564,2745
U,1548733565,46945
X,1548733566,424344,1101
X,1548733567,424316,9710
X,1548733567,424462,762
X,1548733567,424342,1262
X,1548733567,424543,794
X,1548733568,424560,974
X,1548733569,424379,712
X,1548733569,424413,12242
X,1548733570,424274,1154
X,1548733570,424307,848
X,1548733571,424213,700
X,1548733571,424262,668
X,1548733572,424201,978
X,1548733573,424140,1214
X,1548733573,424327,966
X,1548733574,424510,18111
X,1548733574,424355,2570
X,1548733575,424480,5010
X,1548733575,424188,3027
X,1548733576,424346,1709
X,1548733577,424329,1272
X,1548733577,424232,1511
X,1548733578,424414,3240
X,1548733578,424750,17640
X,1548733579,424528,4456
X,1548733579,424397,1733
X,1548733580,424428,369
X,1548733580,424444,755
X,1548733581,424358,791
X,1548733582,424296,696
X,1548733582,424363,1330
X,1548733583,424451,1137
X,1548733583,424337,959
X,1548733584,424227,479
X,1548733584,424281,530
X,1548733585,424194,15010
X,1548733586,424375,1205
X,1548733586,424156,6352
X,1548733587,424505,2119
X,1548733587,424272,692
P,1548733587,5137
X,1548733588,424133,6685
X,1548733588,423910,800
X,1548733589,424178,713
X,1548733590,424032,464
A,1548733590,424300,650
T,1548733590,2745
U,1548733590,46945
X,1548733592,424105,1152
X,1548733592,424117,2092
X,1548733593,424246,829
X,1548733593,424297,1895
X,1548733594,424271,728
X,1548733595,424270,521
X,1548733595,424215,1599
X,1548733596,424393,892
X,1548733596,424319,2285
X,1548733597,424151,871
X,1548733597,424319,14556
X,1548733598,424081,2027
X,1548733598,424513,1126
X,1548733599,424514,1402
X,1548733600,424453,6289
X,1548733600,424467,858
X,1548733601,424317,1539
X,1548733601,424529,1418
X,1548733602,424484,1821
X,1548733602,424535,652
X,1548733603,424355,712
X,1548733604,424291,801
X,1548733604,424329,1505
X,1548733605,424420,1046
X,1548733605,424339,1085
X,1548733606,424428,1020
X,1548733606,424413,1165
X,1548733607,424351,1275
X,1548733608,424504,1123
X,1548733608,424502,1275
X,1548733608,424415,577
X,1548733608,424549,1074
X,1548733609,424487,1016
X,1548733609,424445,1712
X,1548733610,424671,1439
X,1548733611,424327,7358
X,1548733611,424521,12732
X,1548733612,424335,2029
X,1548733612,424264,610
X,1548733613,424345,799
X,1548733613,424397,909
X,1548733614,424427,1293
X,1548733614,424321,835
X,1548733615,424414,936
X,1548733616,423842,3720
X,1548733616,425254,6267
P,1548733617,5137
X,1548733617,424450,1378
X,1548733617,424440,1495
X,1548733618,424591,16596
X,1548733618,424432,854
X,1548733619,424568,600
X,1548733620,424417,655
X,1548733620,424471,468
X,1548733621,424388,1028
X,1548733621,424485,954
A,1548733621,424375,417
T,1548733622,2745
U,1548733622,46945
X,1548733623,424348,963
X,1548733624,424388,892
