H,1554050289,274013
D,1554050289,367872
D,1554050291,367616
P,1554050292,5146
D,1554050293,359680
D,1554050295,365312
D,1554050298,366592
D,1554050300,366080
D,1554050302,368384
D,1554050304,365824
D,1554050306,367104
D,1554050309,368384
D,1554050311,367872
D,1554050313,364288
D,1554050315,366336
D,1554050317,368640
D,1554050320,366336
D,1554050322,366848
P,1554050322,5161
D,1554050324,366336
D,1554050326,368128
D,1554050327,367872
D,1554050330,368896
D,1554050332,367616
D,1554050334,367360
D,1554050336,368128
D,1554050338,366336
D,1554050341,366592
D,1554050343,366848
D,1554050345,366336
D,1554050347,368128
D,1554050349,368640
P,1554050351,5162
D,1554050352,362752
D,1554050354,364800
D,1554050356,366592
D,1554050358,365824
D,1554050360,364800
D,1554050363,365056
D,1554050365,364288
D,1554050367,367616
D,1554050368,366592
D,1554050370,364544
D,1554050373,369152
D,1554050375,367616
D,1554050377,368640
D,1554050379,373760
P,1554050381,5161
D,1554050381,367616
D,1554050384,370688
D,1554050386,367104
D,1554050388,369152
D,1554050390,374016
D,1554050392,368128
D,1554050395,367104
D,1554050397,364800
D,1554050399,365568
D,1554050401,366080
D,1554050404,367104
D,1554050406,369920
D,1554050408,368384
D,1554050410,368128
P,1554050411,5159
P,1554050441,5160
P,1554050470,5161
P,1554050499,5159
P,1554050529,5161
P,1554050558,5160
P,1554050587,5162
P,1554050616,5162
P,1554050646,5162
P,1554050676,5160
P,1554050705,5160
P,1554050735,5161
P,1554050764,5161
P,1554050793,5161
P,1554050822,5161
P,1554050852,5163
P,1554050881,5163
P,1554050910,5163
P,1554050940,5162
P,1554050970,5162
P,1554050999,5162
P,1554051028,5163
P,1554051058,5162
D,1554051085,399104
D,1554051087,363008
P,1554051087,5160
D,1554051089,355072
D,1554051091,363776
D,1554051093,354560
D,1554051096,363776
D,1554051098,370944
D,1554051100,362240
D,1554051102,360192
D,1554051105,360704
D,1554051107,358912
D,1554051108,357376
D,1554051110,392704
P,1554051116,5162
D,1554051117,311808
D,1554051120,339712
D,1554051122,339968
D,1554051124,335616
D,1554051126,340480
D,1554051128,338944
D,1554051131,337152
D,1554051133,338944
D,1554051135,334592
D,1554051137,339200
D,1554051139,340480
D,1554051142,339968
D,1554051144,338688
D,1554051146,334336
P,1554051146,5069
D,1554051148,339456
D,1554051149,341760
D,1554051152,343040
D,1554051154,340992
D,1554051156,343296
D,1554051158,339712
D,1554051160,339968
D,1554051163,342784
D,1554051165,339200
D,1554051167,345344
D,1554051169,337664
D,1554051171,353024
D,1554051174,340480
P,1554051175,5162
D,1554051176,348416
D,1554051178,339200
D,1554051180,338176
D,1554051182,335616
D,1554051185,338176
D,1554051187,337408
D,1554051189,343040
D,1554051190,338688
D,1554051192,339968
D,1554051195,338688
D,1554051197,337152
P,1554051204,5160
P,1554051233,5160
D,1554051244,332032
D,1554051246,339968
D,1554051248,338176
D,1554051251,337664
D,1554051253,339456
D,1554051255,335104
P,1554051264,5162
P,1554051293,5162
P,1554051322,5162
P,1554051352,5162
P,1554051381,5161
P,1554051410,5162
P,1554051439,5162
P,1554051469,5161
P,1554051498,5161
P,1554051527,5161
P,1554051558,5161
P,1554051587,5162
P,1554051616,5162
P,1554051645,5160
P,1554051675,5161
P,1554051704,5160
P,1554051733,5162
P,1554051763,5161
P,1554051792,5163
P,1554051821,5163
P,1554051851,5161
P,1554051881,5162
P,1554051910,5162
P,1554051939,5162
P,1554051968,5163
P,1554051998,5160
P,1554052027,5162
D,1554052043,454912
D,1554052053,344064
D,1554052055,335616
P,1554052056,5159
D,1554052058,342528
D,1554052060,339712
D,1554052062,339712
D,1554052064,339200
D,1554052066,342272
D,1554052069,338432
D,1554052071,338176
D,1554052073,339200
D,1554052075,337152
D,1554052077,338176
D,1554052080,338688
P,1554052086,5161
P,1554052115,5161
P,1554052145,5162
P,1554052174,5163
P,1554052204,5162
P,1554052233,5161
P,1554052262,5161
P,1554052292,5163
P,1554052321,5162
P,1554052350,5160
P,1554052379,5161
P,1554052409,5162
P,1554052439,5160
P,1554052468,5162
P,1554052498,5162
P,1554052527,5161
P,1554052556,5162
P,1554052585,5160
P,1554052615,5161
P,1554052644,5162
P,1554052673,5162
P,1554052703,5164
P,1554052733,5162
P,1554052762,5162
P,1554052791,5161
P,1554052821,5164
P,1554052850,5163
P,1554052879,5162
P,1554052909,5162
P,1554052938,5161
P,1554052967,5161
P,1554052996,5161
P,1554053027,5162
P,1554053057,5163
P,1554053086,5164
P,1554053116,5162
O,1554053142,274781,2118
O,1554053142,274713,456
O,1554053143,274511,305
O,1554053143,274199,479
O,1554053144,274001,617
O,1554053144,274439,423
P,1554053145,5152
O,1554053145,274455,154
O,1554053146,274479,264
O,1554053146,274642,604
O,1554053147,274930,156
O,1554053147,274971,431
O,1554053148,275083,298
O,1554053148,275096,378
O,1554053149,275021,151
O,1554053149,274816,126
O,1554053150,274475,806
O,1554053151,274751,508
O,1554053151,274766,717
O,1554053152,275184,887
