H,1553409522,274013
X,1553409522,495296,1542
X,1553409522,495148,2257
X,1553409523,495403,2076
X,1553409523,495434,3149
X,1553409524,495227,924
A,1553409524,495020,1758
T,1553409524,2780
U,1553409524,0
X,1553409525,495174,1371
X,1553409525,495412,15903
X,1553409526,495710,1388
X,1553409527,495563,5648
X,1553409527,495438,1007
X,1553409528,495268,5238
X,1553409528,495327,907
X,1553409529,495441,1083
X,1553409529,495584,2103
X,1553409530,495497,2893
X,1553409531,495377,6470
X,1553409531,496049,6515
X,1553409532,495358,15721
X,1553409532,494588,959
X,1553409533,495048,6491
X,1553409533,495310,2256
P,1553409534,5144
X,1553409534,495531,973
X,1553409535,495794,1083
X,1553409535,495785,854
X,1553409536,495609,4688
X,1553409536,495519,751
X,1553409537,495771,1233
X,1553409537,495781,1156
X,1553409538,495490,2228
X,1553409539,495321,2659
X,1553409539,495547,1216
X,1553409540,495606,4771
X,1553409540,495450,2305
X,1553409541,495442,1378
X,1553409541,495823,8916
X,1553409542,495751,2876
X,1553409542,495088,1318
X,1553409543,494656,4700
X,1553409544,495050,2651
X,1553409544,494282,8274
X,1553409545,494608,2170
X,1553409545,494763,4575
X,1553409546,494489,4394
X,1553409546,494941,3155
X,1553409547,494426,4209
X,1553409548,494914,5446
X,1553409548,495204,1257
X,1553409549,494585,5794
X,1553409549,495494,2407
X,1553409550,494024,1785
X,1553409550,494434,1511
X,1553409551,494855,5664
X,1553409552,494354,1893
X,1553409552,493956,1282
X,1553409553,493819,3917
X,1553409553,494644,892
X,1553409554,494393,1934
X,1553409554,494541,5768
X,1553409555,494897,3465
X,1553409556,495174,1686
X,1553409556,494927,5646
X,1553409557,495189,1551
X,1553409557,495242,4921
X,1553409558,494849,2818
X,1553409558,494747,3482
X,1553409559,494861,3364
X,1553409559,494381,1924
X,1553409560,494046,874
X,1553409561,494611,1787
X,1553409561,495190,849
X,1553409562,494703,6333
X,1553409562,494857,4012
X,1553409563,495081,1750
X,1553409563,495684,1673
P,1553409564,5147
X,1553409564,495274,3248
X,1553409565,494243,1643
X,1553409565,493877,5493
X,1553409566,494167,1699
X,1553409566,495360,2461
X,1553409566,494283,9109
X,1553409566,495465,5073
X,1553409567,495978,2020
X,1553409568,494479,2370
X,1553409568,494620,1895
X,1553409569,494641,4164
X,1553409569,494007,3884
X,1553409570,492660,3314
X,1553409570,414612,36523
X,1553409571,275100,8029
X,1553409572,274272,2748
X,1553409572,274455,1746
X,1553409573,274574,1553
X,1553409573,273203,2270
X,1553409574,273578,1401
X,1553409574,274152,552
X,1553409575,273577,1157
X,1553409575,273623,1102
X,1553409576,274552,521
X,1553409577,274762,590
O,1553409577,274723,871
O,1553409578,273894,1194
O,1553409578,274317,1411
O,1553409579,274402,2512
O,1553409579,273480,987
O,1553409580,273958,2542
O,1553409581,273452,1926
O,1553409581,273684,914
O,1553409582,273947,883
O,1553409582,274030,223
O,1553409583,274548,1358
O,1553409583,274775,463
O,1553409584,275030,326
O,1553409585,275171,328
O,1553409585,274423,1058
O,1553409586,274743,872
O,1553409586,275111,739
O,1553409587,275061,252
O,1553409587,274807,1066
O,1553409588,274740,476
O,1553409588,274762,398
O,1553409589,275313,313
O,1553409590,274399,1048
O,1553409590,273790,923
O,1553409591,274145,724
O,1553409591,274582,265
O,1553409592,274564,505
O,1553409592,274571,673
P,1553409593,5147
O,1553409593,274786,821
O,1553409594,275134,476
O,1553409594,275093,201
O,1553409595,275027,368
O,1553409595,275198,281
O,1553409596,275066,115
O,1553409596,274769,655
O,1553409597,275009,452
O,1553409598,274699,506
O,1553409598,274881,313
O,1553409599,274581,719
O,1553409599,274602,499
O,1553409600,274784,592
O,1553409600,275083,179
O,1553409601,275137,143
O,1553409602,274706,892
O,1553409602,273915,2485
O,1553409603,272580,2543
O,1553409603,272875,1541
O,1553409604,274499,1127
O,1553409604,274890,492
O,1553409605,274529,830
O,1553409605,274417,523
O,1553409606,274958,427
O,1553409607,275046,371
O,1553409607,274687,742
O,1553409607,274369,869
O,1553409607,274733,742
O,1553409608,274323,661
O,1553409608,274066,1972
O,1553409609,274219,977
O,1553409610,274789,418
O,1553409610,274808,493
O,1553409611,274650,685
O,1553409611,274932,835
O,1553409612,274864,748
O,1553409612,274454,989
O,1553409613,274431,931
