H,1557283542,263379
P,1557283542,5307
P,1557283571,5307
P,1557283600,5306
P,1557283630,5308
P,1557283659,5304
P,1557283688,5308
P,1557283718,5308
P,1557283748,5306
P,1557283777,5309
P,1557283806,5307
P,1557283836,5309
P,1557283865,5307
P,1557283894,5306
P,1557283923,5308
P,1557283953,5307
P,1557283982,5308
P,1557284012,5308
P,1557284041,5308
P,1557284071,5309
P,1557284101,5310
P,1557284130,5308
P,1557284160,5307
P,1557284189,5309
P,1557284218,5309
P,1557284247,5309
P,1557284277,5308
P,1557284307,5309
P,1557284336,5309
P,1557284366,5308
P,1557284395,5307
P,1557284424,5306
P,1557284453,5309
P,1557284483,5309
P,1557284512,5308
P,1557284541,5309
P,1557284571,5309
P,1557284601,5308
P,1557284630,5307
P,1557284659,5307
P,1557284689,5308
P,1557284718,5308
P,1557284747,5309
P,1557284777,5308
P,1557284806,5309
P,1557284835,5308
P,1557284864,5307
P,1557284895,5309
P,1557284924,5306
P,1557284953,5308
P,1557284983,5307
P,1557285012,5308
P,1557285041,5308
P,1557285070,5308
P,1557285100,5308
P,1557285129,5307
P,1557285158,5307
P,1557285189,5307
P,1557285218,5307
P,1557285247,5307
P,1557285276,5307
P,1557285306,5307
P,1557285335,5308
P,1557285364,5306
P,1557285394,5308
P,1557285423,5305
P,1557285452,5308
P,1557285482,5309
P,1557285512,5307
P,1557285541,5306
O,1557285546,270638,1854
O,1557285546,270802,91
O,1557285547,270799,111
O,1557285547,270815,95
O,1557285548,270805,52
O,1557285549,270776,112
O,1557285549,270786,92
O,1557285550,270780,98
O,1557285550,270764,141
O,1557285551,270776,134
O,1557285551,270764,136
O,1557285552,270744,76
O,1557285553,270750,55
O,1557285553,270768,116
O,1557285554,270789,72
O,1557285554,270765,62
O,1557285555,270761,90
O,1557285555,270737,86
O,1557285556,270740,123
O,1557285556,270726,131
O,1557285557,270707,93
O,1557285558,270667,72
O,1557285558,270695,123
O,1557285559,270687,94
O,1557285559,270732,103
O,1557285559,270688,85
O,1557285559,270667,141
O,1557285560,270628,146
O,1557285561,270551,107
O,1557285561,270671,222
O,1557285562,270744,104
O,1557285562,270645,82
O,1557285563,270672,78
O,1557285563,270705,77
O,1557285564,270720,171
O,1557285565,270676,100
O,1557285565,270665,103
O,1557285566,270655,95
O,1557285566,270642,98
O,1557285567,270625,65
O,1557285567,270709,77
O,1557285568,270636,175
O,1557285568,270526,111
O,1557285569,270644,119
O,1557285570,270664,105
P,1557285570,5301
O,1557285570,270551,184
O,1557285571,270366,124
O,1557285571,270446,88
O,1557285572,270496,141
O,1557285572,270572,121
O,1557285573,270634,102
O,1557285574,270577,101
O,1557285574,270553,150
O,1557285575,270487,304
O,1557285575,270426,226
O,1557285576,270515,198
O,1557285576,270555,180
O,1557285577,270518,131
O,1557285578,270592,111
O,1557285578,270454,142
O,1557285579,270572,146
O,1557285579,270608,109
O,1557285580,270662,159
O,1557285580,270619,146
O,1557285581,270615,111
O,1557285582,270623,161
O,1557285582,270627,190
O,1557285583,270620,53
O,1557285583,270487,188
O,1557285584,270573,103
O,1557285584,270538,109
O,1557285585,270582,192
O,1557285585,270604,161
O,1557285586,270637,130
O,1557285587,270660,123
O,1557285587,270561,109
O,1557285588,270610,138
O,1557285588,270331,199
O,1557285589,270400,204
O,1557285589,270537,133
O,1557285590,270673,137
O,1557285591,270624,74
O,1557285591,270468,352
O,1557285592,270261,240
O,1557285592,270503,184
O,1557285593,270452,156
O,1557285593,270281,356
O,1557285594,270078,156
O,1557285595,269970,144
O,1557285595,270100,233
O,1557285596,270272,96
O,1557285596,270389,299
O,1557285597,270362,167
O,1557285597,270419,728
O,1557285598,270225,393
O,1557285599,270416,234
O,1557285599,270306,334
O,1557285600,270518,437
P,1557285600,5297
O,1557285600,270334,293
O,1557285600,270239,235
O,1557285600,269991,617
T,1557285600,2818
P,1557285629,5307
P,1557285658,5307
P,1557285687,5308
P,1557285717,5307
P,1557285746,5307
P,1557285776,5307
P,1557285805,5307
P,1557285835,5307
P,1557285864,5308
P,1557285893,5308
P,1557285923,5307
P,1557285952,5307
P,1557285981,5307
P,1557286010,5306
P,1557286040,5309
P,1557286070,5307
P,1557286099,5308
P,1557286129,5307
P,1557286158,5306
P,1557286187,5307
P,1557286216,5305
P,1557286246,5306
P,1557286275,5307
P,1557286304,5307
P,1557286334,5308
P,1557286364,5307
P,1557286393,5306
P,1557286422,5308
D,1557286434,382720
D,1557286437,401408
D,1557286439,399872
D,1557286441,39
