H,1549156592,379760
P,1549156592,5134
P,1549156621,5134
P,1549156651,5135
P,1549156681,5134
P,1549156710,5136
P,1549156739,5133
P,1549156769,5135
P,1549156798,5134
P,1549156827,5135
P,1549156857,5135
P,1549156886,5135
P,1549156915,5134
P,1549156944,5134
P,1549156975,5133
P,1549157004,5135
P,1549157033,5134
P,1549157063,5135
P,1549157092,5135
P,1549157121,5134
P,1549157150,5134
P,1549157180,5135
P,1549157209,5134
P,1549157238,5134
P,1549157268,5134
P,1549157298,5134
P,1549157327,5134
P,1549157356,5134
P,1549157386,5135
P,1549157415,5134
P,1549157445,5135
P,1549157474,5133
P,1549157504,5135
P,1549157533,5134
P,1549157563,5134
P,1549157593,5136
P,1549157622,5133
P,1549157651,5133
P,1549157680,5135
P,1549157710,5135
P,1549157739,5135
P,1549157768,5135
O,1549157777,412564,2709
O,1549157777,413794,2013
O,1549157778,413538,2292
O,1549157778,412421,348
O,1549157779,412446,1294
O,1549157780,412102,735
O,1549157780,412376,505
O,1549157781,412517,449
O,1549157781,412182,769
O,1549157782,412198,258
O,1549157782,411878,496
O,1549157783,411767,689
O,1549157784,411569,245
O,1549157784,411274,1218
O,1549157785,411721,207
O,1549157785,411803,257
O,1549157786,411585,416
O,1549157786,411591,680
O,1549157787,410801,791
O,1549157788,410761,411
O,1549157788,409977,1348
O,1549157789,409072,1410
O,1549157789,409246,1107
O,1549157790,409044,1963
O,1549157790,408121,1575
O,1549157791,408626,1545
O,1549157792,409171,2403
O,1549157792,411084,2340
O,1549157793,412742,1126
O,1549157793,412208,1476
O,1549157794,411049,622
O,1549157794,412392,3209
O,1549157795,410697,2192
O,1549157795,410282,884
O,1549157796,411037,2447
O,1549157797,412850,1274
O,1549157797,412002,1582
O,1549157798,412784,803
O,1549157798,412359,2037
P,1549157798,5125
O,1549157799,410493,403
O,1549157799,411234,637
O,1549157800,411092,120
O,1549157801,410806,287
O,1549157801,410635,481
O,1549157802,410414,633
O,1549157802,410961,409
O,1549157802,412422,2124
O,1549157802,411823,572
O,1549157803,412381,673
O,1549157804,411846,361
O,1549157804,411538,251
O,1549157805,411431,345
O,1549157805,411833,376
O,1549157806,411432,883
O,1549157806,411358,763
O,1549157807,411141,585
O,1549157808,411656,297
O,1549157808,411809,176
O,1549157809,411727,226
O,1549157809,411289,231
O,1549157810,411395,1181
O,1549157810,411972,218
O,1549157811,411757,538
O,1549157812,411770,253
O,1549157812,411648,208
O,1549157813,411395,417
O,1549157813,411827,704
O,1549157814,411776,538
O,1549157814,411941,674
O,1549157815,411434,247
O,1549157816,411245,391
O,1549157816,411240,769
O,1549157817,411782,1040
O,1549157817,411636,1179
O,1549157818,412108,883
O,1549157818,410345,1487
O,1549157819,410699,1513
O,1549157819,410209,828
O,1549157820,409992,837
O,1549157821,410244,739
O,1549157821,409333,2616
O,1549157822,409737,1139
O,1549157822,410004,985
O,1549157823,411027,1761
O,1549157823,410687,1170
O,1549157824,411185,1669
O,1549157825,411643,1146
O,1549157825,411810,1235
O,1549157826,412006,576
O,1549157826,411652,1214
O,1549157827,410650,325
O,1549157827,411062,867
P,1549157827,5125
O,1549157828,409985,1019
O,1549157829,410709,1050
O,1549157829,411216,377
O,1549157830,410866,154
O,1549157830,410745,193
O,1549157831,410492,339
O,1549157831,410480,313
O,1549157832,410689,228
O,1549157833,410524,179
T,1549157833,2763
P,1549157857,5135
P,1549157886,5134
P,1549157916,5135
P,1549157945,5133
P,1549157974,5135
P,1549158004,5133
P,1549158033,5134
P,1549158062,5133
P,1549158091,5134
P,1549158121,5134
P,1549158151,5133
P,1549158180,5134
P,1549158210,5133
P,1549158239,5134
P,1549158268,5134
P,1549158297,5133
P,1549158327,5134
P,1549158356,5134
P,1549158385,5134
P,1549158415,5134
P,1549158445,5134
P,1549158474,5134
P,1549158503,5134
P,1549158533,5135
P,1549158562,5134
P,1549158591,5134
P,1549158621,5134
P,1549158650,5135
P,1549158679,5134
P,1549158708,5133
P,1549158739,5135
P,1549158768,5133
P,1549158797,5134
P,1549158827,5135
P,1549158856,5133
P,1549158885,5135
P,1549158914,5133
P,1549158944,5134
P,1549158973,5134
P,1549159002,5133
P,1549159032,5134
P,1549159062,5133
P,1549159091,5134
P,1549159120,5135
P,1549159150,5133
P,1549159179,5134
P,1549159208,5134
P,1549159237,5133
P,1549159267,5135
P,1549159296,5135
P,1549159326,5133
P,1549159356,5134
P,1549159385,5134
P,1549159414,5135
P,1549159443,5134
P,1549159473,5134
P,1549159502,5134
P,1549159531,5134
P,1549159561,5135
P,1549159590,5135
