H,1548167475,273330
X,1548167475,269362,1465
X,1548167475,269499,1055
X,1548167476,269560,607
X,1548167476,269886,898
X,1548167477,269872,1289
O,1548167477,269483,564
O,1548167478,486276,43675
T,1548167478,2781
D,1548167479,272896
X,1548167481,412732,3209
X,1548167482,413000,999
P,1548167482,5040
X,1548167482,412515,793
X,1548167483,412545,337
X,1548167483,413250,332
X,1548167484,413330,404
X,1548167485,413049,369
X,1548167485,413252,466
X,1548167486,413579,443
X,1548167486,414056,266
X,1548167487,414001,425
X,1548167487,413449,514
X,1548167488,413570,744
X,1548167489,413891,714
X,1548167489,413968,588
X,1548167490,413848,377
X,1548167490,413750,331
X,1548167491,414080,272
X,1548167491,414376,484
X,1548167492,414491,234
X,1548167493,414801,283
A,1548167493,413640,2286
T,1548167493,2782
U,1548167493,0
X,1548167495,415527,341
X,1548167495,415433,793
X,1548167496,415629,740
X,1548167496,415443,516
X,1548167497,415176,309
X,1548167497,415191,647
X,1548167498,415192,841
X,1548167498,415252,506
X,1548167499,415285,416
X,1548167500,415449,618
X,1548167500,415550,1388
X,1548167501,415898,3526
X,1548167501,416120,2671
X,1548167502,431063,393
X,1548167502,275493,4728
X,1548167503,275474,1550
X,1548167503,274380,983
X,1548167503,274353,186
X,1548167504,274180,230
X,1548167504,274029,243
X,1548167505,410141,10637
X,1548167505,515167,225
X,1548167506,552958,3427
X,1548167507,553831,744
X,1548167507,554578,625
X,1548167508,555173,572
X,1548167508,555639,482
X,1548167509,555951,727
X,1548167509,556001,730
X,1548167510,556269,457
X,1548167511,556421,216
P,1548167511,5040
X,1548167511,556535,307
C,1548167511,1
X,1548167512,556587,734
A,1548167512,485528,10339
T,1548167512,2783
U,1548167512,0
X,1548167514,557038,422
X,1548167514,557249,214
X,1548167515,557540,374
X,1548167515,557797,368
X,1548167516,557826,272
X,1548167516,557731,435
X,1548167517,557725,359
X,1548167518,557895,454
X,1548167518,567351,27125
X,1548167519,280413,7952
X,1548167519,279056,3579
X,1548167520,276439,1450
X,1548167520,276383,460
X,1548167521,275992,880
X,1548167522,276002,4651
X,1548167522,480731,59564
X,1548167523,691711,20853
X,1548167523,694219,8791
X,1548167524,695697,1929
X,1548167524,696573,1058
X,1548167525,697331,1747
X,1548167526,698110,1761
X,1548167526,698512,2500
X,1548167527,698967,1822
X,1548167527,699086,1007
X,1548167528,699392,1172
X,1548167528,699742,623
X,1548167529,699981,641
X,1548167530,700172,459
X,1548167530,700411,454
X,1548167531,700692,822
X,1548167531,700861,1074
X,1548167532,700912,1268
X,1548167532,701075,1114
X,1548167533,701123,736
X,1548167534,701389,391
X,1548167534,701624,359
X,1548167535,701699,976
X,1548167535,701614,872
X,1548167536,701554,1222
X,1548167536,701677,778
X,1548167537,701809,1048
X,1548167538,702025,540
A,1548167538,643647,13915
T,1548167538,2784
U,1548167538,0
X,1548167539,702198,443
X,1548167540,702308,982
X,1548167541,702434,955
P,1548167541,5038
X,1548167541,702627,1074
X,1548167542,702871,1696
X,1548167542,703036,1443
X,1548167543,703022,1242
X,1548167543,719998,22358
X,1548167544,741765,33222
X,1548167544,806590,27688
X,1548167544,847516,25262
X,1548167545,845293,12738
X,1548167545,846174,1827
X,1548167546,846707,1102
X,1548167546,847062,485
X,1548167547,847479,428
X,1548167548,847735,161
X,1548167548,847848,219
X,1548167549,848029,429
X,1548167549,848242,532
X,1548167550,848409,452
X,1548167550,848455,597
X,1548167551,848607,556
X,1548167552,848738,392
X,1548167552,848858,505
X,1548167553,848970,255
X,1548167553,849229,908
X,1548167554,849345,761
X,1548167554,849400,807
X,1548167555,849662,2319
X,1548167556,849769,234
X,1548167556,849838,526
A,1548167556,826647,16568
T,1548167556,2785
U,1548167557,0
X,1548167558,850264,320
X,1548167559,850171,741
X,1548167559,850207,332
X,1548167560,850323,472
X,1548167560,850370,190
X,1548167561,850515,589
X,1548167561,850596,395
X,1548167562,850639,281
X,1548167563,850720,384
C,1548167563,1
X,1548167563,850849,358
X,1548167564,850979,702
X,1548167564,851121,418
X,1548167565,851098,264
X,1548167565,851206,227
X,1548167566,851146,1740
X,1548167567,851312,2146
X,1548167567,851536,491
X,1548167568,851489,2317
X,1548167568,876403,42994
X,1548167569,953617,42993
