H,1551499309,147519
R,1551499309,5C00DDFC91
X,1551499311,387229,394
X,1551499312,387548,3916
X,1551499312,386616,5174
X,1551499313,387376,1083
X,1551499313,387373,318
X,1551499314,387334,432
X,1551499314,387347,430
X,1551499315,387294,523
X,1551499316,387276,457
X,1551499316,387316,313
X,1551499317,387317,362
X,1551499317,387289,252
X,1551499318,387278,586
X,1551499318,387336,434
X,1551499319,387244,550
X,1551499320,387244,353
X,1551499320,387245,785
X,1551499321,387267,315
X,1551499321,387290,633
X,1551499322,387297,556
X,1551499322,387310,612
X,1551499323,387204,723
X,1551499324,387186,648
A,1551499324,387283,187
T,1551499324,2794
R,1551499324,5C00DDFC91
X,1551499326,387225,336
X,1551499326,387274,314
X,1551499327,387209,665
X,1551499327,387206,354
X,1551499327,387217,493
X,1551499327,387232,517
P,1551499328,5107
X,1551499328,387246,537
X,1551499328,387227,451
X,1551499329,387273,825
X,1551499330,387272,555
X,1551499330,387186,611
X,1551499331,387225,545
X,1551499331,387226,122
X,1551499332,387231,273
X,1551499332,387185,816
X,1551499333,387276,438
X,1551499334,387194,859
X,1551499334,387203,410
X,1551499335,387239,588
X,1551499335,387258,444
A,1551499335,387230,91
T,1551499335,2794
R,1551499336,5C00DDFC91
X,1551499337,387224,588
X,1551499338,387212,457
X,1551499338,387223,520
X,1551499339,387271,375
X,1551499340,387263,374
X,1551499340,387298,345
X,1551499341,387269,640
X,1551499341,387207,354
X,1551499342,387208,270
X,1551499342,387234,329
X,1551499343,387291,563
X,1551499344,387231,347
X,1551499344,387315,284
X,1551499345,387222,468
X,1551499345,387166,501
X,1551499346,387215,447
X,1551499346,387237,243
X,1551499347,387226,385
X,1551499348,387299,539
X,1551499348,387239,370
A,1551499348,387242,149
T,1551499348,2794
R,1551499348,5C00DDFC91
X,1551499350,387215,567
X,1551499351,387244,521
X,1551499351,387225,425
X,1551499352,387253,662
X,1551499352,387200,584
X,1551499353,387167,223
X,1551499353,387016,9458
X,1551499354,387123,1707
X,1551499355,386977,642
X,1551499355,387274,2408
X,1551499356,387152,613
X,1551499356,387152,532
X,1551499357,387139,437
X,1551499357,387206,448
P,1551499358,5108
X,1551499358,387226,397
X,1551499359,387223,345
X,1551499359,387248,402
X,1551499360,387263,522
X,1551499360,387217,399
X,1551499361,387194,625
X,1551499361,387204,411
X,1551499362,387212,307
X,1551499363,387237,413
A,1551499363,387197,286
T,1551499363,2794
R,1551499363,5C00DDFC91
X,1551499365,387176,523
X,1551499365,387209,359
X,1551499366,387239,639
X,1551499366,387253,474
X,1551499367,387245,316
X,1551499367,387271,329
X,1551499368,387227,635
X,1551499368,387169,395
X,1551499368,387197,399
X,1551499369,387242,435
X,1551499369,387232,310
X,1551499370,387235,455
X,1551499370,387232,355
X,1551499371,387223,587
X,1551499371,387204,671
X,1551499372,387144,562
X,1551499373,387188,326
X,1551499373,387202,378
X,1551499374,387113,1405
X,1551499374,387588,2660
X,1551499375,387382,891
X,1551499375,387319,1452
X,1551499376,387307,570
A,1551499376,387228,238
T,1551499376,2794
R,1551499376,5C00DDFC91
X,1551499378,387290,345
X,1551499379,387315,384
X,1551499379,387248,445
X,1551499380,387188,421
X,1551499380,387267,361
X,1551499381,387276,260
X,1551499381,387273,389
X,1551499382,387295,720
X,1551499383,387282,509
X,1551499383,387213,522
X,1551499384,387278,313
X,1551499384,387310,517
X,1551499385,387299,236
X,1551499385,387288,506
X,1551499386,387337,500
X,1551499387,387252,426
P,1551499387,5109
X,1551499387,387198,531
X,1551499388,387232,445
X,1551499388,387283,399
X,1551499389,387240,316
A,1551499389,387268,149
T,1551499389,2794
R,1551499389,5C00DDFC91
X,1551499391,387173,474
X,1551499391,387236,509
X,1551499392,387269,324
X,1551499392,387275,276
X,1551499393,387272,395
X,1551499394,387262,636
X,1551499394,387175,252
X,1551499395,387249,617
X,1551499395,387279,449
X,1551499396,387274,477
X,1551499396,387241,581
X,1551499397,387246,724
X,1551499398,387265,591
X,1551499398,387169,527
X,1551499399,387196,478
X,1551499399,387229,461
X,1551499400,387263,451
X,1551499400,387265,459
X,1551499401,387261,790
X,1551499402,386861,17560
X,1551499402,387206,1067
X,1551499403,387380,402
