7439372,384369,611
T,1557439372,2836
U,1557439372,64657
X,1557439374,384309,4859
X,1557439374,384116,947
X,1557439375,384206,764
X,1557439375,384177,739
X,1557439376,384179,856
X,1557439377,384027,6476
X,1557439377,384487,2190
X,1557439378,383484,13276
X,1557439378,380353,27849
X,1557439379,387814,12529
X,1557439379,380982,54134
X,1557439380,321653,21673
X,1557439381,152865,3754
X,1557439381,152333,1182
X,1557439382,151851,423
P,1557439382,5210
X,1557439382,151583,259
X,1557439383,151446,117
X,1557439383,151273,137
X,1557439384,151168,111
X,1557439384,151103,89
X,1557439385,151056,86
X,1557439386,150984,115
X,1557439386,150938,94
O,1557439387,150836,122
O,1557439387,150769,69
O,1557439388,150677,85
O,1557439388,150626,85
O,1557439389,150587,98
O,1557439390,150546,165
O,1557439390,150519,145
O,1557439391,150519,110
O,1557439391,150320,214
