
03,143037,229
O,1560883303,142975,181
O,1560883304,142903,259
O,1560883304,142864,120
O,1560883305,142902,178
O,1560883305,143073,90
O,1560883306,143099,150
O,1560883307,143133,202
O,1560883307,143066,236
O,1560883308,142915,284
O,1560883308,142974,133
O,1560883309,143089,200
O,1560883309,143135,174
O,1560883310,143259,95
O,1560883311,143211,205
O,1560883311,143103,149
O,1560883312,143102,130
O,1560883312,143072,97
O,1560883313,143041,162
O,1560883313,143018,163
O,1560883314,143005,177
O,1560883315,142855,175
O,1560883315,143005,224
O,1560883316,142872,229
O,1560883316,142985,214
O,1560883317,143092,154
O,1560883317,143158,373
O,1560883318,143037,171
O,1560883318,143063,168
O,1560883318,142769,530
O,1560883319,142551,471
O,1560883319,142276,456
O,1560883320,142614,350
O,1560883320,142862,239
O,1560883321,142900,152
O,1560883321,143138,121
O,1560883322,143191,234
O,1560883323,143224,199
O,1560883323,143226,143
O,1560883324,143188,167
O,1560883324,143168,124
O,1560883325,143216,142
O,1560883325,143234,111
O,1560883326,143272,134
O,1560883327,143211,141
O,1560883327,143108,174
O,1560883328,143169,172
O,1560883328,143058,180
O,1560883329,142769,270
O,1560883329,142841,180
O,1560883330,142823,185
P,1560883331,5156
O,1560883331,142847,191
O,1560883331,142913,144
O,1560883332,142790,237
O,1560883332,142917,250
O,1560883333,143167,193
O,1560883333,143243,134
O,1560883334,143181,144
O,1560883335,143173,95
O,1560883335,143144,192
O,1560883336,143176,116
O,1560883336,143174,163
O,1560883337,143133,118
O,1560883337,143141,128
O,1560883338,143199,107
O,1560883339,143188,126
O,1560883339,143148,146
O,1560883340,143029,79
O,1560883340,142881,200
O,1560883341,142796,213
O,1560883341,143058,176
O,1560883342,143113,227
O,1560883343,143207,94
O,1560883343,143148,132
O,1560883344,143197,111
O,1560883344,143143,94
O,1560883345,143102,102
O,1560883345,143131,140
O,1560883346,142924,222
