84,5085
P,1562895603,5086
P,1562895632,5084
P,1562895662,5086
P,1562895691,5084
P,1562895720,5082
P,1562895750,5083
P,1562895779,5086
P,1562895808,5085
P,1562895838,5084
P,1562895868,5082
P,1562895897,5082
P,1562895926,5084
P,1562895956,5081
P,1562895985,5083
P,1562896014,5080
P,1562896043,5085
P,1562896073,5084
P,1562896102,5086
P,1562896132,5084
D,1562896138,249344
D,1562896140,252416
R,1562896140,5C00DDFC91
R,1562896140,5C00DDFC91
R,1562896140,5C00DDFC91
X,1562896142,370385,3286
X,1562896143,372392,15510
X,1562896143,373480,25317
X,1562896144,371818,21354
X,1562896144,372228,11614
X,1562896145,372188,9007
X,1562896145,371994,3490
X,1562896146,371870,2072
X,1562896147,371890,1660
X,1562896147,372226,1984
X,1562896148,371179,10176
X,1562896148,373337,7858
X,1562896149,372410,10189
X,1562896149,367828,58491
X,1562896150,375039,17927
X,1562896151,374740,3858
X,1562896151,371870,52750
X,1562896152,152010,16074
X,1562896152,148831,1166
X,1562896153,148433,285
X,1562896153,148139,367
X,1562896154,148009,230
X,1562896155,147864,243
X,1562896155,147761,190
X,1562896156,147682,124
X,1562896156,147629,259
X,1562896157,147527,309
X,1562896157,147471,116
O,1562896158,147474,53
O,1562896159,147441,140
O,1562896159,147396,93
O,1562896160,147347,167
O,1562896160,147342,131
O,1562896161,147346,131
O,1562896161,147308,192
P,1562896162,5075
O,1562896162,147311,111
O,1562896162,147266,168
O,1562896162,147233,215
O,1562896163,147232,151
O,1562896163,147212,135
O,1562896164,147214,195
O,1562896164,147205,292
