,8,130
O,1563910457,143110,63
O,1563910457,143129,82
O,1563910458,143113,50
O,1563910458,143089,71
O,1563910459,143119,119
O,1563910460,143099,105
O,1563910460,143110,86
O,1563910461,143096,71
O,1563910461,143113,138
O,1563910462,143164,73
O,1563910462,143185,97
O,1563910463,143175,141
O,1563910464,143167,184
O,1563910464,143158,97
O,1563910465,143139,120
O,1563910465,143184,56
O,1563910466,143180,133
O,1563910466,143163,129
O,1563910467,143186,98
O,1563910468,143162,89
O,1563910468,143151,89
O,1563910469,143154,126
O,1563910469,143140,121
O,1563910470,143100,149
O,1563910470,143109,71
O,1563910471,143122,89
O,1563910472,143122,97
O,1563910472,143071,111
O,1563910473,143075,59
O,1563910473,143090,99
O,1563910474,143088,100
O,1563910474,143135,135
O,1563910475,143103,94
P,1563910475,5083
O,1563910476,143108,147
O,1563910476,143102,118
O,1563910477,143128,127
O,1563910477,143138,133
O,1563910478,143113,120
O,1563910478,143111,131
O,1563910479,143137,150
O,1563910480,143161,94
O,1563910480,143177,112
O,1563910481,143164,100
O,1563910481,143177,139
O,1563910482,143179,76
O,1563910482,143130,112
O,1563910483,143133,98
O,1563910483,143103,166
O,1563910484,143033,121
O,1563910485,143025,143
O,1563910485,143116,99
O,1563910486,143142,100
O,1563910486,143137,66
O,1563910487,143169,106
O,1563910487,143175,104
O,1563910487,143191,120
O,1563910488,143194,75
O,1563910488,143152,73
O,1563910489,143124,96
O,1563910489,143128,85
O,1563910490,143072,133
O,1563910490,143089,135
O,1563910491,143130,69
