H,1551307709,147519
T,1551307709,2800
U,1551307710,46975
X,1551307711,416191,1002
X,1551307712,416169,891
X,1551307712,416230,875
X,1551307713,416153,594
X,1551307714,416029,1072
X,1551307714,416175,905
X,1551307715,416202,959
X,1551307715,416125,782
P,1551307716,5081
X,1551307716,416090,947
X,1551307716,416190,760
X,1551307717,416227,691
X,1551307718,416129,820
X,1551307718,416055,490
X,1551307719,416185,1028
X,1551307719,416170,632
X,1551307720,416187,942
X,1551307720,416099,573
X,1551307721,416080,829
X,1551307721,416175,529
X,1551307722,416149,599
X,1551307723,416112,611
X,1551307723,416063,508
X,1551307724,416099,926
A,1551307724,416143,175
T,1551307724,2800
U,1551307724,46975
X,1551307726,416024,813
X,1551307726,416064,686
X,1551307727,416101,687
X,1551307728,416149,786
X,1551307728,416052,652
X,1551307729,415996,816
X,1551307729,416140,735
X,1551307730,416167,693
X,1551307730,416078,485
X,1551307731,415986,565
X,1551307732,415305,9460
X,1551307732,415527,3562
X,1551307733,415810,1443
X,1551307733,416370,1125
X,1551307734,416436,977
X,1551307734,416380,520
X,1551307735,416349,796
X,1551307735,416355,575
X,1551307735,416346,661
X,1551307736,416378,476
X,1551307736,416470,888
X,1551307737,416412,660
X,1551307737,416304,822
X,1551307738,417067,5332
X,1551307739,416433,6337
X,1551307739,416639,971
A,1551307739,416241,653
T,1551307739,2800
U,1551307740,46975
X,1551307741,416757,546
X,1551307742,416857,758
X,1551307742,416756,484
X,1551307743,416727,921
X,1551307743,416612,641
X,1551307744,416704,861
X,1551307744,416595,418
P,1551307745,5144
X,1551307745,416604,687
X,1551307746,416622,813
X,1551307746,416615,411
X,1551307747,416650,604
X,1551307747,416592,459
X,1551307748,416701,589
X,1551307748,416626,1002
X,1551307749,416729,628
X,1551307750,416637,527
X,1551307750,416654,625
X,1551307751,416656,612
X,1551307751,416705,621
X,1551307752,416700,493
X,1551307752,416687,806
A,1551307752,416678,265
T,1551307753,2800
U,1551307753,46975
X,1551307754,416784,815
X,1551307755,416667,604
X,1551307755,416597,805
X,1551307756,416569,792
X,1551307757,416622,961
X,1551307757,416667,837
X,1551307758,416594,688
X,1551307758,416638,699
X,1551307759,416531,844
X,1551307759,416601,843
X,1551307760,416522,727
X,1551307761,416391,511
X,1551307761,416568,880
X,1551307762,416533,985
X,1551307762,416530,752
X,1551307763,416425,896
X,1551307763,416572,1257
X,1551307764,416547,682
X,1551307765,416512,1023
X,1551307765,416408,437
X,1551307766,416356,1163
X,1551307766,416526,965
X,1551307767,416534,917
A,1551307767,416562,393
T,1551307767,2800
U,1551307767,46975
X,1551307769,416474,738
X,1551307769,416377,814
X,1551307770,416469,716
X,1551307771,416443,704
X,1551307771,416360,679
X,1551307772,416481,575
X,1551307772,416505,820
X,1551307773,416549,597
X,1551307773,416534,423
X,1551307774,416526,565
X,1551307775,416521,715
P,1551307775,5140
X,1551307775,416670,721
X,1551307776,416594,577
X,1551307776,416551,658
X,1551307776,416627,832
X,1551307776,417582,7825
X,1551307777,416427,6298
X,1551307777,416731,540
X,1551307778,416668,652
X,1551307779,416665,1003
X,1551307779,416692,1233
X,1551307780,416688,907
X,1551307780,416606,737
X,1551307781,416599,951
A,1551307781,416548,371
T,1551307781,2800
U,1551307781,46975
X,1551307783,416670,583
X,1551307783,416589,790
X,1551307784,416707,727
X,1551307785,416812,938
X,1551307785,416771,871
X,1551307786,416507,3928
X,1551307786,416743,862
X,1551307787,416549,1775
X,1551307787,416539,903
X,1551307788,416430,845
X,1551307789,416530,871
X,1551307789,416678,805
X,1551307790,416759,898
X,1551307790,416564,539
X,1551307791,416404,515
X,1551307791,416519,909
X,1551307792,416560,979
X,1551307793,416588,994
X,1551307793,416405,380
X,1551307794,416362,772
X,1551307794,416537,716
X,1551307795,416529,1018
X,1551307795,416537,575
A,1551307795,416585,450
T,1551307795,2800
U,1551307796,46975
X,1551307797,416534,818
X,1551307798,416550,934
X,1551307798,416394,645
X,1551307799,416430,582
X,1551307800,416580,547
X,1551307800,416556,951
X,1551307801,416524,698
X,1551307801,416432,496
X,1551307802,416490,1022
X,1551307802,416578,984
X,1551307803,416729,1034
X,1551307804,416619,875
P,1551307804,5141
