01
R,1554091216,5C00DDFC91
X,1554091218,387588,400
X,1554091219,387810,903
X,1554091219,387870,770
X,1554091220,387742,576
X,1554091220,387695,758
X,1554091221,387820,962
X,1554091222,387846,693
X,1554091222,387683,680
X,1554091223,387665,573
X,1554091223,387740,1188
X,1554091224,387610,457
X,1554091224,387493,626
X,1554091224,387520,585
X,1554091225,387724,1315
X,1554091225,387561,499
X,1554091226,387555,577
X,1554091226,387645,604
X,1554091227,387849,1275
X,1554091227,387783,576
X,1554091228,387709,583
X,1554091228,387837,760
X,1554091229,388124,899
X,1554091230,388040,613
A,1554091230,387729,631
T,1554091230,2801
R,1554091230,5C00DDFC91
X,1554091232,387997,511
X,1554091232,387813,362
X,1554091233,387918,538
X,1554091233,388113,1393
X,1554091234,387980,489
X,1554091234,387902,472
X,1554091235,388022,551
X,1554091236,388189,796
X,1554091236,388040,450
X,1554091237,387812,531
X,1554091237,387812,450
X,1554091238,387863,784
X,1554091238,387793,544
X,1554091239,387697,537
P,1554091239,4836
X,1554091240,387762,530
X,1554091240,387844,1022
X,1554091241,387838,383
X,1554091241,387828,774
X,1554091242,388050,705
X,1554091242,388185,1315
X,1554091243,387980,671
X,1554091244,387770,588
X,1554091244,387877,642
A,1554091244,387897,492
T,1554091244,2801
R,1554091244,5C00DDFC91
X,1554091246,387750,634
X,1554091247,387906,1353
X,1554091247,387887,550
X,1554091248,387652,720
X,1554091248,387955,632
X,1554091249,388013,1260
X,1554091249,387963,574
X,1554091250,387798,700
X,1554091251,387796,331
X,1554091251,387965,1431
X,1554091252,387829,484
X,1554091252,387691,534
X,1554091253,387762,490
X,1554091253,387923,599
X,1554091254,387793,581
X,1554091255,387819,624
X,1554091255,388082,894
X,1554091256,387875,290
X,1554091256,387750,520
X,1554091257,387689,575
X,1554091257,387736,389
X,1554091258,387802,295
X,1554091259,387714,493
A,1554091259,387813,430
T,1554091259,2801
R,1554091259,5C00DDFC91
X,1554091261,387847,514
X,1554091261,387813,395
X,1554091262,387812,649
X,1554091262,387845,623
X,1554091263,387784,464
X,1554091263,387768,712
X,1554091264,387928,621
X,1554091265,388073,8248
X,1554091265,387724,910
X,1554091265,387633,565
X,1554091265,387715,1074
X,1554091266,387685,687
X,1554091266,387632,475
X,1554091267,387744,565
X,1554091267,387922,1242
X,1554091268,387759,956
P,1554091268,4834
X,1554091269,387638,438
X,1554091269,387543,561
X,1554091270,387666,932
X,1554091270,386987,16332
X,1554091271,387511,3866
X,1554091271,387535,969
X,1554091272,387390,2794
X,1554091273,387429,2377
X,1554091273,387497,1353
X,1554091274,387477,523
X,1554091274,387431,430
X,1554091275,387409,398
A,1554091275,387683,519
T,1554091275,2801
R,1554091275,5C00DDFC91
X,1554091277,387492,499
X,1554091277,387515,625
X,1554091278,387655,421
X,1554091279,387551,408
X,1554091279,387454,483
X,1554091280,387486,269
X,1554091280,387609,856
X,1554091281,387500,671
X,1554091281,387464,614
X,1554091282,387603,670
X,1554091283,387732,1346
X,1554091283,387651,518
X,1554091284,387521,774
X,1554091284,387539,570
X,1554091285,387591,820
X,1554091285,387459,691
X,1554091286,387408,566
X,1554091287,387538,621
X,1554091287,387761,1026
X,1554091288,387539,605
X,1554091288,387357,738
X,1554091289,387447,1095
X,1554091289,387482,813
A,1554091289,387520,298
T,1554091290,2801
R,1554091290,5C00DDFC91
X,1554091291,387492,779
X,1554091292,387270,754
X,1554091292,387245,706
X,1554091293,387518,794
X,1554091294,387349,617
X,1554091294,387161,630
X,1554091295,387106,326
