,4063,200
O,1562374244,144028,138
O,1562374245,144010,106
O,1562374246,144026,87
O,1562374246,144002,101
O,1562374247,143966,139
O,1562374247,143982,105
O,1562374248,143932,88
O,1562374248,143897,96
O,1562374249,143946,112
O,1562374250,143917,110
O,1562374250,144000,114
O,1562374251,143960,190
O,1562374251,144039,102
O,1562374252,144052,125
O,1562374252,144040,177
O,1562374253,143958,161
O,1562374253,143868,150
O,1562374253,143865,147
O,1562374254,143911,129
O,1562374254,143941,158
O,1562374255,143914,114
O,1562374255,143950,123
O,1562374256,143932,88
O,1562374257,143989,90
O,1562374257,144060,79
O,1562374258,144038,87
O,1562374258,144079,97
O,1562374259,144136,110
O,1562374259,144077,102
O,1562374260,144063,114
O,1562374261,144022,116
O,1562374261,144019,71
O,1562374262,144017,144
O,1562374262,143925,88
O,1562374263,143915,118
O,1562374263,143950,134
P,1562374264,5111
O,1562374264,143944,92
O,1562374264,143971,165
O,1562374265,143977,114
O,1562374266,143985,139
O,1562374266,143979,94
O,1562374267,143966,63
O,1562374267,143993,91
O,1562374268,143942,114
O,1562374268,143952,131
O,1562374269,143929,84
O,1562374270,143969,94
O,1562374270,143984,182
O,1562374271,143984,157
O,1562374271,143978,91
O,1562374272,143986,101
O,1562374272,143984,114
O,1562374273,144010,71
O,1562374274,144022,101
O,1562374274,144003,118
O,1562374275,144003,134
O,1562374275,144011,113
O,1562374276,144017,162
O,1562374276,143983,100
O,1562374277,143993,65
O,1562374278,143948,100
