,3315,90
O,1564000647,143285,164
O,1564000647,143339,196
O,1564000648,143434,122
O,1564000648,143448,169
O,1564000649,143414,111
O,1564000649,143358,121
O,1564000650,143466,114
O,1564000651,143477,109
O,1564000651,143660,201
O,1564000652,143469,137
O,1564000652,143563,389
O,1564000653,143618,163
O,1564000653,143551,206
O,1564000654,143577,221
O,1564000655,143734,216
O,1564000655,143705,199
O,1564000656,143700,197
O,1564000656,143746,168
O,1564000657,143629,156
O,1564000657,143377,651
O,1564000658,143109,130
O,1564000659,143136,212
O,1564000659,143218,276
O,1564000660,143386,152
O,1564000660,143389,176
O,1564000661,143330,152
O,1564000661,143356,195
O,1564000662,143314,214
O,1564000662,143205,142
O,1564000663,143217,199
O,1564000664,143192,100
O,1564000664,143191,145
O,1564000665,143231,96
O,1564000665,143243,172
O,1564000666,143226,104
O,1564000666,143214,151
P,1564000667,5086
O,1564000667,143246,137
O,1564000668,143232,125
O,1564000668,143264,109
O,1564000669,143261,122
O,1564000669,143282,157
O,1564000670,143281,74
O,1564000670,143278,105
O,1564000671,143288,227
O,1564000672,143159,238
O,1564000672,143130,109
O,1564000673,143226,204
O,1564000673,143292,132
O,1564000674,143350,118
O,1564000674,143459,125
O,1564000675,143400,100
O,1564000676,143470,90
O,1564000676,143490,112
O,1564000677,143491,141
O,1564000677,143482,137
O,1564000678,143459,153
O,1564000678,143431,91
O,1564000679,143380,107
