5272
D,1556922774,257792
D,1556922776,257024
D,1556922779,256768
D,1556922781,257536
D,1556922783,257536
D,1556922785,257536
D,1556922787,257024
D,1556922790,257280
D,1556922792,256768
D,1556922794,257536
D,1556922795,258304
D,1556922797,257280
D,1556922800,257536
D,1556922802,256768
P,1556922803,5269
D,1556922804,258048
D,1556922806,258560
D,1556922808,258560
D,1556922811,257280
D,1556922813,258048
D,1556922815,258560
D,1556922817,258304
D,1556922819,258304
D,1556922822,257280
D,1556922824,258048
D,1556922826,257792
D,1556922828,258048
D,1556922830,258048
D,1556922833,260608
P,1556922833,5271
D,1556922835,251904
D,1556922836,255488
D,1556922838,259328
D,1556922840,258304
R,1556922840,5C00DDFC91
R,1556922840,5C00DDFC91
R,1556922841,5C00DDFC91
X,1556922842,375844,13944
X,1556922843,375895,11763
X,1556922843,376553,10929
X,1556922844,376011,7357
X,1556922844,376215,7804
X,1556922845,376482,3184
X,1556922846,375670,8242
X,1556922846,374920,4835
X,1556922847,376419,11176
X,1556922847,376193,5230
X,1556922848,375741,9063
X,1556922848,376439,3162
X,1556922849,375402,7593
X,1556922850,375233,14699
X,1556922850,375433,17462
X,1556922851,374815,20791
X,1556922851,375910,23972
X,1556922852,375456,4392
X,1556922852,375896,7415
X,1556922853,375931,12470
X,1556922854,375817,4161
X,1556922854,375672,6353
X,1556922855,376073,17223
X,1556922855,374688,10491
X,1556922856,375282,8986
X,1556922856,375928,14286
X,1556922857,376132,5783
X,1556922858,375681,1662
X,1556922858,374972,1641
X,1556922859,375122,6700
X,1556922859,375684,2626
X,1556922860,375203,1987
X,1556922860,375783,1245
X,1556922861,375292,1243
X,1556922862,376127,1371
X,1556922862,375641,2245
P,1556922862,5260
X,1556922863,375652,1456
X,1556922863,376449,2229
X,1556922864,376490,797
