551394642,2823
R,1551394643,5C00DDFC91
X,1551394644,380934,779
P,1551394645,5116
X,1551394645,381050,859
X,1551394645,381227,802
X,1551394646,381123,477
X,1551394647,381128,591
X,1551394647,381013,665
X,1551394648,380932,523
X,1551394648,381207,543
X,1551394649,381248,3392
X,1551394649,380979,896
X,1551394650,381165,473
X,1551394651,381367,839
X,1551394651,381326,743
X,1551394652,381568,982
X,1551394652,381657,506
X,1551394653,381738,279
X,1551394653,381951,447
X,1551394654,381657,582
X,1551394655,381639,902
X,1551394655,381614,811
X,1551394656,382070,392
A,1551394656,381367,1138
T,1551394656,2824
R,1551394656,5C00DDFC91
X,1551394658,381620,927
X,1551394658,381605,466
X,1551394659,381479,527
X,1551394659,381536,1116
X,1551394660,381428,665
X,1551394660,381144,801
X,1551394661,381048,653
X,1551394662,381155,480
X,1551394662,381148,416
X,1551394663,381251,810
X,1551394663,381358,726
X,1551394664,381479,719
X,1551394664,381173,604
X,1551394665,380900,690
X,1551394666,380372,2969
X,1551394666,380823,3380
X,1551394667,381113,1221
X,1551394667,381339,1052
X,1551394668,381418,553
X,1551394668,381304,423
X,1551394669,381289,671
X,1551394670,381192,351
X,1551394670,381154,9111
X,1551394671,381041,1351
X,1551394671,380937,671
X,1551394672,380937,446
X,1551394672,380790,496
A,1551394672,381232,830
T,1551394673,2824
R,1551394673,5C00DDFC91
X,1551394673,381219,789
P,1551394674,5110
X,1551394674,381340,887
X,1551394675,381206,377
X,1551394675,380999,423
X,1551394676,380953,495
X,1551394676,380789,509
X,1551394677,380586,488
X,1551394677,380628,555
X,1551394678,380576,559
X,1551394678,380484,557
X,1551394679,380426,495
X,1551394680,380166,720
X,1551394680,380056,846
X,1551394681,380183,630
X,1551394681,380672,684
X,1551394682,380920,699
X,1551394682,380941,458
X,1551394683,380946,702
X,1551394684,381131,670
X,1551394684,381238,456
A,1551394684,380772,1284
T,1551394684,2824
R,1551394685,5C00DDFC91
X,1551394686,381454,431
X,1551394687,381336,566
X,1551394687,381091,753
X,1551394688,380946,587
X,1551394688,380859,798
X,1551394689,381068,489
X,1551394690,381085,383
X,1551394690,381022,366
X,1551394691,381136,473
X,1551394691,381294,448
X,1551394692,381314,536
X,1551394692,381025,905
X,1551394693,380920,382
X,1551394694,380929,402
X,1551394694,380886,711
X,1551394695,380893,3588
X,1551394695,380668,759
X,1551394696,380594,16932
X,1551394696,380606,979
X,1551394697,380759,459
X,1551394698,380993,574
X,1551394698,381130,663
A,1551394698,381026,848
T,1551394698,2824
R,1551394698,5C00DDFC91
X,1551394700,381542,3325
X,1551394701,381280,1136
X,1551394701,381403,793
X,1551394702,381485,530
X,1551394702,381334,921
X,1551394703,381383,630
X,1551394703,381363,523
P,1551394704,5128
X,1551394704,381446,387
X,1551394705,381309,4368
X,1551394705,381091,1682
X,1551394706,381211,867
X,1551394706,381365,1795
X,1551394707,381261,648
X,1551394707,381025,550
X,1551394708,380945,390
X,1551394709,381074,612
X,1551394709,381239,959
X,1551394710,381103,551
X,1551394710,381118,623
X,1551394711,381064,733
X,1551394711,381190,463
X,1551394712,381188,508
X,1551394713,381309,1016
X,1551394713,381263,489
X,1551394714,381193,559
X,1551394714,381190,453
A,1551394714,381223,540
T,1551394714,2824
R,1551394714,5C00DDFC91
X,1551394715,381352,643
X,1551394716,381331,309
X,1551394716,381261,413
X,1551394717,381199,419
X,1551394718,381220,736
X,1551394718,381259,611
X,1551394719,381315,1496
X,1551394719,381369,585
X,1551394720,381239,901
X,1551394720,380936,317
X,1551394721,380995,543
