,416442,3537
X,1552188773,416996,1694
X,1552188773,418462,15899
X,1552188774,417145,18310
X,1552188774,418262,21126
X,1552188775,419420,13201
X,1552188776,419942,6659
X,1552188776,419334,13358
X,1552188777,419986,3092
X,1552188777,420009,3090
X,1552188778,419048,2066
X,1552188778,418208,4589
X,1552188779,415516,5604
X,1552188780,413478,2480
X,1552188780,414340,3545
X,1552188781,416530,3945
X,1552188781,418106,5788
X,1552188782,418544,2370
X,1552188782,418439,8426
X,1552188783,421840,12864
X,1552188784,420130,12398
X,1552188784,419583,1745
X,1552188785,419960,2660
X,1552188785,420794,1888
X,1552188786,420136,3058
X,1552188786,419707,12966
X,1552188787,419770,4830
X,1552188788,420668,9416
X,1552188788,420367,2433
X,1552188789,419869,2438
X,1552188789,420837,1967
X,1552188790,420033,11085
X,1552188790,422224,10700
X,1552188791,421290,18654
X,1552188792,420095,4491
X,1552188792,420153,2956
X,1552188793,418418,3096
X,1552188793,420416,4853
P,1552188794,5078
X,1552188794,421692,1537
X,1552188794,419859,3038
X,1552188795,413098,5000
X,1552188796,414170,4691
X,1552188796,415825,3198
X,1552188797,414327,3999
X,1552188797,414410,11854
X,1552188798,417998,1413
X,1552188798,419825,1465
X,1552188799,419782,11615
X,1552188799,418097,14535
X,1552188800,420056,13402
X,1552188801,418803,10770
X,1552188801,416984,5591
X,1552188802,417368,4417
X,1552188802,419652,4157
X,1552188803,418779,9702
X,1552188803,419086,8741
X,1552188804,417183,27889
X,1552188805,417669,9469
X,1552188805,417077,6791
X,1552188806,412812,13271
X,1552188806,409172,7200
X,1552188807,400388,17116
X,1552188807,412099,17231
X,1552188808,398036,35540
X,1552188809,399656,24557
X,1552188809,394952,21984
X,1552188810,392746,52507
X,1552188810,413758,12945
X,1552188811,421146,19827
X,1552188811,419448,43448
X,1552188812,423198,5732
X,1552188812,421831,8854
X,1552188812,417393,12889
X,1552188813,420995,2810
X,1552188813,421411,1632
X,1552188814,420117,2679
X,1552188814,419513,4150
X,1552188815,416232,5489
X,1552188816,418090,3213
X,1552188816,418211,4062
X,1552188817,415240,37947
X,1552188817,420507,19786
X,1552188818,419292,1052
X,1552188818,418423,4436
X,1552188819,418186,3125
X,1552188820,418267,1332
X,1552188820,418227,4314
X,1552188821,417177,5283
X,1552188821,417605,3454
X,1552188822,417711,2100
X,1552188822,418176,2588
P,1552188823,5076
X,1552188823,419561,3590
X,1552188824,421464,934
X,1552188824,420092,2071
X,1552188825,419079,1923
X,1552188825,419581,1810
X,1552188826,419635,2735
X,1552188826,419790,9109
X,1552188827,419669,5437
X,1552188827,419001,11139
X,1552188828,420012,20103
X,1552188829,419198,3334
X,1552188829,417170,12561
X,1552188830,419088,6792
X,1552188830,418541,5758
X,1552188831,420648,9701
X,1552188831,420382,20645
X,1552188832,419716,9025
X,1552188833,421109,11442
X,1552188833,420406,9661
X,1552188834,418964,10350
X,1552188834,420319,6731
X,1552188835,420055,9771
X,1552188835,420725,19915
X,1552188836,421797,18277
X,1552188837,422869,3861
