4591882,2823
R,1554591882,5C00DDFC91
X,1554591883,376758,450
X,1554591884,376712,503
P,1554591885,4721
X,1554591885,376711,986
X,1554591885,376696,402
X,1554591886,376719,536
X,1554591886,376664,460
X,1554591886,376717,658
X,1554591886,376742,484
X,1554591887,376733,430
X,1554591888,376606,451
X,1554591888,376638,527
X,1554591889,376618,307
X,1554591889,376730,318
X,1554591890,376705,424
X,1554591890,376653,951
X,1554591891,376595,769
X,1554591892,376674,589
X,1554591892,376679,469
X,1554591893,376733,942
X,1554591893,376753,561
A,1554591893,376691,163
T,1554591893,2823
R,1554591894,5C00DDFC91
X,1554591895,376834,475
X,1554591896,376815,680
X,1554591896,376945,1032
X,1554591897,376583,1970
X,1554591897,376794,4791
X,1554591898,376026,2884
X,1554591899,376889,10976
X,1554591899,376499,7062
X,1554591900,376385,663
X,1554591900,376346,375
X,1554591901,376135,2618
X,1554591901,375954,6086
X,1554591902,375726,12717
X,1554591903,376290,21063
X,1554591903,375354,32874
X,1554591904,377452,37127
X,1554591904,376265,32970
X,1554591905,375712,22708
X,1554591905,377682,21187
X,1554591906,376550,16276
X,1554591907,377257,15026
X,1554591907,376929,9435
X,1554591908,376787,9288
X,1554591908,376634,16964
X,1554591909,376860,10883
X,1554591909,377850,11128
X,1554591910,376034,3559
X,1554591911,376220,14616
X,1554591911,375403,24459
X,1554591912,377048,8652
X,1554591912,375624,14785
X,1554591913,376351,12264
X,1554591913,376847,18004
P,1554591914,4722
X,1554591914,376223,13843
