
1,389853,7930
X,1559701592,389138,1609
X,1559701592,389209,1388
X,1559701593,389494,1287
X,1559701594,389554,7165
X,1559701594,390003,12991
X,1559701595,390165,10223
X,1559701595,390380,13825
X,1559701596,390264,15855
P,1559701596,5164
X,1559701596,390795,15293
X,1559701597,391236,17948
X,1559701597,390665,4153
X,1559701598,390772,7275
X,1559701599,392424,17037
X,1559701599,390446,11213
X,1559701599,390633,14438
X,1559701599,390159,2368
X,1559701600,389614,16646
X,1559701600,389860,16343
X,1559701601,390853,27523
X,1559701602,390160,33395
X,1559701602,388880,12912
X,1559701603,390856,19539
X,1559701603,390690,20885
X,1559701604,391090,35704
X,1559701604,391138,12574
X,1559701605,389253,9580
X,1559701606,389285,10769
X,1559701606,390856,21144
X,1559701607,389446,11411
X,1559701607,390017,7587
X,1559701608,389875,11187
X,1559701608,389825,854
X,1559701609,389793,785
X,1559701610,389391,13096
X,1559701610,391797,14193
X,1559701611,390467,24731
X,1559701611,390724,5959
X,1559701612,390622,16489
X,1559701612,390235,4995
X,1559701613,390269,1357
X,1559701614,390551,3309
X,1559701614,390999,3790
X,1559701615,390569,13481
X,1559701615,390908,8168
X,1559701616,390504,2340
X,1559701616,389993,10237
X,1559701617,390637,16821
X,1559701618,392551,34490
X,1559701618,389365,55624
X,1559701619,389074,30249
X,1559701619,390542,10279
X,1559701620,389888,11692
X,1559701620,390824,15751
X,1559701621,390591,9259
X,1559701621,390513,1853
X,1559701622,390404,590
X,1559701623,390029,11649
X,1559701623,389164,5069
X,1559701624,390680,19944
X,1559701624,390128,42171
X,1559701625,390573,6641
P,1559701625,5181
X,1559701625,390049,5902
X,1559701626,390513,3120
X,1559701627,390610,17544
X,1559701627,390000,13023
X,1559701628,389834,10419
X,1559701628,389900,1533
X,1559701629,390471,17228
X,1559701629,389885,9349
X,1559701630,390080,10546
X,1559701631,390357,1219
X,1559701631,389931,22963
X,1559701632,391541,21117
X,1559701632,390558,22332
X,1559701633,391543,7445
X,1559701633,389985,11317
X,1559701634,390494,1964
X,1559701635,390603,771
X,1559701635,390687,1398
X,1559701636,390240,14113
X,1559701636,390932,16416
X,1559701637,391421,23811
X,1559701637,391267,37788
X,1559701638,390273,23271
