6,406
T,1557103184,2761
R,1557103184,5C00DDFC91
X,1557103186,383282,541
X,1557103186,383338,983
X,1557103187,383450,590
P,1557103187,5189
X,1557103187,383590,834
X,1557103188,383749,831
X,1557103189,383470,622
X,1557103189,383181,1098
X,1557103190,383253,5645
X,1557103190,383210,4425
X,1557103190,383703,566
X,1557103190,383579,491
X,1557103191,383405,2942
X,1557103192,383755,1069
X,1557103192,383779,550
X,1557103193,383849,739
X,1557103193,383782,748
X,1557103194,383658,5177
X,1557103194,384104,5850
X,1557103195,383599,602
X,1557103196,383639,821
X,1557103196,383631,643
X,1557103197,383428,1015
X,1557103197,383607,692
X,1557103198,383668,534
X,1557103198,383670,461
X,1557103199,383722,633
X,1557103200,383648,751
X,1557103200,383392,697
A,1557103200,383607,567
T,1557103200,2761
R,1557103200,5C00DDFC91
X,1557103202,383686,614
X,1557103203,383613,636
X,1557103203,383435,942
X,1557103204,383593,610
X,1557103204,383663,761
X,1557103205,383852,1955
X,1557103206,382324,5332
X,1557103206,383268,12546
X,1557103207,383358,12272
X,1557103207,382697,8414
X,1557103208,382903,11699
X,1557103208,383143,5112
X,1557103209,383285,14476
X,1557103209,383338,4454
X,1557103210,383274,7267
X,1557103211,383839,6667
X,1557103211,382348,10147
X,1557103212,383231,9172
X,1557103212,383329,21844
X,1557103213,383860,5634
X,1557103213,383036,15960
X,1557103214,383023,20747
X,1557103215,383385,18890
X,1557103215,383063,18692
X,1557103216,383304,13191
P,1557103216,5222
X,1557103216,383746,31193
X,1557103217,382362,30659
X,1557103217,384247,27267
X,1557103218,383430,19134
X,1557103219,382690,22355
X,1557103219,383903,11345
X,1557103220,383609,2405
X,1557103220,384645,10439
X,1557103221,383442,11396
X,1557103221,383522,1468
X,1557103222,383889,3750
X,1557103223,384043,4121
X,1557103223,383961,3091
X,1557103224,383699,361
X,1557103224,383730,1174
X,1557103225,383725,962
X,1557103225,383545,927
X,1557103226,383738,897
X,1557103227,383705,622
X,1557103227,383788,1101
X,1557103228,383763,570
X,1557103228,383535,960
X,1557103229,383517,605
X,1557103229,383638,639
X,1557103230,383506,797
X,1557103231,383552,721
X,1557103231,383496,585
X,1557103231,383428,795
X,1557103231,383650,704
X,1557103232,383700,530
A,1557103232,383609,335
T,1557103232,2761
R,1557103232,5C00DDFC91
X,1557103234,383681,833
X,1557103234,383816,462
X,1557103235,383802,473
X,1557103236,383858,890
X,1557103236,383906,687
X,1557103237,383778,600
X,1557103237,383770,671
X,1557103238,383858,564
X,1557103238,383882,611
X,1557103239,383813,872
X,1557103240,383820,653
X,1557103240,383502,1764
X,1557103241,383890,2036
X,1557103241,382962,8187
X,1557103242,383267,17232
X,1557103242,383781,16326
X,1557103243,384421,9659
X,1557103244,383126,9214
X,1557103244,383320,21184
X,1557103245,383491,10318
P,1557103245,5223
X,1557103245,384128,3652
X,1557103246,384167,2918
X,1557103246,383888,2497
X,1557103247,383903,3986
X,1557103248,384298,4542
X,1557103248,384012,10356
X,1557103249,383759,6305
X,1557103249,383786,6243
