,3,207104
D,1562179245,207616
D,1562179247,207104
D,1562179249,207616
D,1562179252,207360
D,1562179254,207872
D,1562179255,207616
D,1562179257,207872
D,1562179260,207616
D,1562179262,207360
D,1562179264,207616
D,1562179266,206848
D,1562179268,207872
P,1562179270,5121
D,1562179271,207360
D,1562179273,207616
D,1562179275,207104
D,1562179277,207104
D,1562179279,207104
D,1562179282,207872
D,1562179284,207104
D,1562179286,207104
D,1562179288,207872
D,1562179290,206592
D,1562179293,207360
D,1562179295,207104
D,1562179296,207616
D,1562179298,207616
P,1562179300,5122
D,1562179300,208384
D,1562179303,209920
D,1562179305,207104
D,1562179307,207872
D,1562179309,207104
D,1562179311,207360
D,1562179314,207616
D,1562179316,207872
D,1562179318,207360
D,1562179320,207104
D,1562179322,207360
D,1562179325,207616
D,1562179327,207872
D,1562179329,207104
P,1562179330,5122
D,1562179331,207872
D,1562179333,207360
D,1562179336,205824
D,1562179337,205568
D,1562179339,209408
D,1562179341,208128
D,1562179343,202752
D,1562179346,207616
D,1562179348,205568
D,1562179350,206336
D,1562179352,213248
D,1562179354,207360
D,1562179357,202752
P,1562179359,5123
D,1562179359,207360
D,1562179361,208640
D,1562179363,206080
D,1562179365,207616
D,1562179368,206592
D,1562179370,203264
D,1562179372,206080
D,1562179374,208640
D,1562179376,207104
D,1562179378,201472
D,1562179380,211968
D,1562179382,206592
D,1562179384,207104
D,1562179386,199680
P,1562179388,5122
D,1562179389,201728
D,1562179391,202496
D,1562179393,211200
D,1562179395,206336
D,1562179397,208896
D,1562179400,207360
D,1562179402,207104
D,1562179404,212992
D,1562179406,207616
D,1562179408,207360
D,1562179411,205056
D,1562179413,206592
D,1562179415,207360
D,1562179417,207360
P,1562179418,5123
D,1562179418,206336
D,1562179421,207104
D,1562179423,207616
D,1562179425,207104
D,1562179427,207360
D,1562179429,206848
D,1562179432,207360
D,1562179434,207104
D,1562179436,207360
D,1562179438,207360
D,1562179440,207872
D,1562179443,207360
D,1562179445,207104
P,1562179447,5121
D,1562179447,207360
D,1562179449,207360
D,1562179451,207360
D,1562179454,206848
D,1562179456,207104
D,1562179458,206848
D,1562179459,206848
D,1562179461,207616
D,1562179464,207360
D,1562179466,207360
D,1562179468,206848
D,1562179470,207872
D,1562179473,207360
D,1562179475,206848
P,1562179476,5122
D,1562179477,207104
D,1562179479,207360
D,1562179481,207360
D,1562179484,207360
D,1562179486,207360
D,1562179488,207360
D,1562179490,207360
