2560556128,365124,527
T,1560556128,2921
U,1560556128,64657
X,1560556130,364888,804
P,1560556130,5138
X,1560556130,364775,936
X,1560556131,364964,744
X,1560556132,365301,845
X,1560556132,365097,721
X,1560556133,365086,635
X,1560556133,364802,1069
X,1560556134,364911,804
X,1560556134,365132,546
X,1560556135,365127,1018
X,1560556136,365126,1060
X,1560556136,365063,1680
X,1560556137,364976,989
X,1560556137,365091,1812
X,1560556138,365161,6228
X,1560556138,365412,2469
X,1560556139,365303,523
X,1560556140,365379,685
X,1560556140,365414,742
X,1560556141,365460,502
X,1560556141,365203,1140
X,1560556142,365260,840
X,1560556142,365293,642
X,1560556143,365346,723
X,1560556144,365284,794
X,1560556144,365461,949
X,1560556145,365144,1332
X,1560556145,365193,688
X,1560556146,364906,635
A,1560556146,365171,686
T,1560556146,2921
U,1560556146,64657
X,1560556148,364354,1101
X,1560556148,364648,2861
X,1560556149,364468,2032
X,1560556150,365137,902
X,1560556150,364634,640
X,1560556151,364939,1201
X,1560556151,365094,4536
X,1560556152,364731,1770
X,1560556152,365278,2145
X,1560556153,365259,871
X,1560556153,364262,1111
X,1560556154,364277,1263
X,1560556155,365275,579
X,1560556155,365501,1056
X,1560556156,365593,661
X,1560556156,365491,567
X,1560556157,365528,587
X,1560556157,365628,568
X,1560556158,365560,585
X,1560556159,365333,1444
X,1560556159,365863,1113
X,1560556160,365830,1634
X,1560556160,365155,1110
P,1560556160,5138
X,1560556160,365511,1054
X,1560556160,365500,518
X,1560556161,365234,797
X,1560556162,365305,478
X,1560556162,365265,854
X,1560556163,365215,885
X,1560556163,364996,886
X,1560556164,365383,824
X,1560556164,365052,1096
X,1560556165,364651,912
X,1560556166,364507,1027
X,1560556166,364345,1590
X,1560556167,364158,1072
X,1560556167,363804,1260
X,1560556168,365172,1523
