51373,5105
P,1562571402,5105
P,1562571431,5108
P,1562571461,5107
P,1562571490,5106
P,1562571519,5106
P,1562571548,5107
P,1562571578,5107
P,1562571608,5105
P,1562571637,5096
P,1562571667,5107
P,1562571696,5105
P,1562571725,5105
P,1562571754,5107
P,1562571784,5107
P,1562571813,5107
P,1562571842,5106
P,1562571872,5109
P,1562571902,5105
P,1562571931,5108
P,1562571960,5104
P,1562571990,5107
P,1562572019,5105
P,1562572048,5107
P,1562572077,5107
P,1562572107,5106
P,1562572136,5104
P,1562572165,5109
P,1562572196,5108
P,1562572225,5106
P,1562572254,5107
P,1562572283,5107
P,1562572313,5105
P,1562572342,5106
P,1562572371,5108
P,1562572401,5108
P,1562572430,5107
P,1562572459,5107
P,1562572489,5107
P,1562572519,5108
P,1562572548,5107
P,1562572577,5106
P,1562572607,5106
P,1562572636,5107
P,1562572665,5108
P,1562572694,5105
P,1562572724,5107
P,1562572754,5106
P,1562572784,5107
E,1562572814,0
