H,1551302425,147519
P,1551302425,5158
P,1551302454,5159
P,1551302484,5161
P,1551302513,5162
P,1551302542,5161
P,1551302571,5160
P,1551302601,5159
P,1551302630,5158
P,1551302659,5160
P,1551302689,5161
P,1551302719,5161
P,1551302748,5158
P,1551302777,5162
P,1551302807,5161
P,1551302836,5160
P,1551302865,5158
P,1551302895,5160
P,1551302924,5160
P,1551302953,5159
P,1551302982,5161
P,1551303013,5161
P,1551303042,5160
P,1551303071,5162
P,1551303100,5162
P,1551303130,5162
P,1551303159,5160
P,1551303188,5159
P,1551303218,5161
P,1551303247,5160
P,1551303276,5160
P,1551303306,5159
P,1551303336,5161
P,1551303365,5159
P,1551303394,5160
P,1551303424,5163
P,1551303453,5161
P,1551303482,5160
P,1551303511,5162
P,1551303541,5161
P,1551303570,5159
P,1551303600,5161
P,1551303630,5162
P,1551303659,5161
P,1551303688,5160
P,1551303717,5159
P,1551303747,5160
P,1551303776,5160
P,1551303805,5161
P,1551303835,5162
P,1551303864,5159
P,1551303894,5161
P,1551303923,5162
P,1551303953,5159
P,1551303982,5162
P,1551304011,5161
P,1551304041,5159
P,1551304070,5160
P,1551304099,5161
P,1551304128,5158
P,1551304158,5160
P,1551304188,5161
P,1551304217,5157
P,1551304247,5162
P,1551304276,5162
D,1551304277,248064
R,1551304277,5C00DDFC91
R,1551304277,5C00DDFC91
R,1551304277,5C00DDFC91
X,1551304278,372294,7163
X,1551304279,372767,13283
X,1551304280,373794,20926
X,1551304280,373500,13502
X,1551304281,371625,39887
X,1551304281,371751,24210
X,1551304282,372413,10179
X,1551304282,370704,24621
X,1551304283,368957,26363
X,1551304284,375943,21901
X,1551304284,370913,13617
X,1551304285,371872,10108
X,1551304285,372249,4896
X,1551304286,370764,4875
X,1551304286,369394,3836
X,1551304287,371206,4054
X,1551304288,371325,1282
X,1551304288,370871,1152
X,1551304289,368966,5401
X,1551304289,370555,5995
X,1551304290,371040,4783
X,1551304290,370850,2665
X,1551304291,372004,6139
X,1551304292,371638,1171
X,1551304292,371721,893
X,1551304293,374419,13671
X,1551304293,370990,33884
X,1551304294,372576,3516
X,1551304294,372566,21125
X,1551304295,373518,5648
X,1551304296,372837,1767
X,1551304296,372820,1179
X,1551304297,373639,2292
X,1551304297,373550,540
X,1551304298,373797,928
X,1551304298,373825,649
X,1551304299,373777,1036
X,1551304299,373916,772
X,1551304300,373996,4522
X,1551304301,374269,2827
X,1551304301,374138,1001
X,1551304302,373868,1919
X,1551304302,374493,5649
X,1551304303,374145,1725
X,1551304303,373877,659
X,1551304304,374152,4305
X,1551304305,373946,4214
X,1551304305,373429,3746
X,1551304306,374097,12190
P,1551304306,5152
X,1551304306,374240,3211
X,1551304307,373761,1205
X,1551304307,373864,6947
X,1551304308,374372,3981
X,1551304309,373604,4624
X,1551304309,373400,13125
X,1551304310,373961,7995
X,1551304310,373630,15241
X,1551304311,374246,10112
X,1551304311,373587,8753
X,1551304312,373063,2830
X,1551304313,372636,4044
X,1551304313,372758,5006
X,1551304314,374072,18811
X,1551304314,374577,1781
X,1551304315,374405,3479
X,1551304315,374547,12073
X,1551304316,374283,9438
X,1551304317,373987,14483
X,1551304317,373726,17917
X,1551304318,374570,25454
X,1551304318,374599,7694
X,1551304319,374379,9345
X,1551304319,374738,11887
X,1551304320,374581,7019
X,1551304321,374702,13190
X,1551304321,374688,6566
X,1551304322,374087,6192
X,1551304322,374538,6718
X,1551304323,374459,4017
X,1551304323,374077,4778
X,1551304324,375498,10367
X,1551304325,373265,18047
X,1551304325,373259,16415
X,1551304326,373149,2478
X,1551304326,372512,5576
X,1551304327,372882,2030
X,1551304327,373176,1483
X,1551304328,373907,12271
X,1551304328,374174,1374
X,1551304329,374404,747
X,1551304330,374410,1005
X,1551304330,374394,1043
X,1551304331,374325,7695
X,1551304331,374340,753
X,1551304331,374652,2495
X,1551304331,374595,1403
X,1551304332,374284,803
X,1551304333,374325,790
X,1551304333,374335,973
X,1551304334,374424,1154
X,1551304334,374620,1182
X,1551304335,374614,779
P,1551304335,5151
X,1551304335,374610,749
X,1551304336,374481,723
X,1551304337,374295,1411
X,1551304337,373740,1862
X,1551304338,373620,5117
X,1551304338,373529,1796
X,1551304339,374181,10473
X,1551304339,374364,4674
X,1551304340,374126,749
X,1551304341,374054,1003
X,1551304341,374322,786
X,1551304342,374298,557
X,1551304342,374134,632
X,1551304343,373991,1948
X,1551304343,373489,6143
X,1551304344,372951,4699
X,1551304345,373255,1042
X,1551304345,373715,973
X,1551304346,373902,1137
X,1551304346,373684,922
