,400573,785
A,1552248045,401084,2401
T,1552248045,2831
R,1552248045,700D9B77F
X,1552248047,399370,1583
X,1552248047,400200,1742
X,1552248048,399546,2833
X,1552248048,399151,1664
X,1552248049,397901,2325
X,1552248049,398768,3939
X,1552248050,399518,786
X,1552248051,399300,1866
X,1552248051,400047,2716
X,1552248052,400044,10519
X,1552248052,397845,4554
X,1552248053,397963,3703
X,1552248053,399281,1714
X,1552248054,397887,4243
X,1552248055,400218,2093
X,1552248055,400436,1354
X,1552248056,400769,1427
X,1552248056,400596,986
X,1552248057,400779,593
X,1552248057,401103,747
X,1552248058,401183,779
X,1552248059,401080,817
X,1552248059,401364,630
X,1552248060,401001,1309
X,1552248060,400361,1137
X,1552248061,400356,1487
X,1552248061,399865,1380
X,1552248062,400439,1433
P,1552248062,5089
X,1552248062,400150,1199
X,1552248062,396328,2538
X,1552248063,398592,3253
X,1552248063,400049,1662
X,1552248064,396721,9427
X,1552248064,396124,2134
X,1552248065,397146,7249
X,1552248065,397628,6214
X,1552248066,400306,1806
X,1552248067,399449,3212
X,1552248067,397851,2916
X,1552248068,400621,611
X,1552248068,399950,1199
X,1552248069,400878,626
X,1552248069,399713,2109
X,1552248070,399593,1845
X,1552248071,400186,1870
X,1552248071,400749,826
X,1552248072,401016,814
X,1552248072,401246,759
X,1552248073,400931,1198
X,1552248073,401161,720
X,1552248074,401135,882
X,1552248075,400708,1811
X,1552248075,400879,731
X,1552248076,400429,882
X,1552248076,399940,483
X,1552248077,399406,2479
X,1552248077,398936,1145
X,1552248078,399140,1566
X,1552248079,400786,5626
X,1552248079,401094,1292
X,1552248080,399266,2228
X,1552248080,399537,1634
X,1552248081,400018,1466
X,1552248081,400240,1615
X,1552248082,399208,1999
X,1552248083,399842,1440
X,1552248083,399981,736
X,1552248084,400593,909
X,1552248084,400620,1051
X,1552248085,400882,1444
X,1552248085,399070,1410
X,1552248086,399802,1318
X,1552248087,399982,1563
X,1552248087,400042,1185
X,1552248088,400702,949
A,1552248088,400747,1846
T,1552248088,2831
R,1552248088,700D9B77F
X,1552248090,400494,1260
X,1552248090,400023,4883
X,1552248091,397069,8031
P,1552248091,5092
X,1552248091,396150,6805
X,1552248092,398501,2374
X,1552248092,400241,2371
X,1552248093,401154,559
X,1552248094,400945,2291
X,1552248094,401949,929
X,1552248095,401307,3034
X,1552248095,398543,3872
X,1552248096,397328,2736
X,1552248096,400027,2469
X,1552248097,400918,592
X,1552248098,400039,933
X,1552248098,400609,1321
X,1552248099,399566,1191
X,1552248099,399878,1007
X,1552248100,398642,2089
X,1552248100,400263,2093
X,1552248101,400533,788
X,1552248102,399156,2484
X,1552248102,397719,3030
X,1552248103,399655,1738
X,1552248103,399647,1073
X,1552248103,400572,3330
X,1552248103,401014,3767
X,1552248104,400971,767
