1557272408,368450,234
T,1557272408,2838
R,1557272408,5C00DDFC91
X,1557272410,368358,385
X,1557272410,368384,688
X,1557272411,368383,406
X,1557272411,368382,403
X,1557272412,368316,800
X,1557272412,368218,850
X,1557272413,368364,781
X,1557272414,368385,623
X,1557272414,368422,603
X,1557272415,368455,727
X,1557272415,368304,893
X,1557272416,368405,1300
X,1557272416,368397,628
X,1557272417,368385,381
X,1557272418,368402,407
X,1557272418,368411,379
X,1557272419,368359,890
X,1557272419,368234,1174
X,1557272420,368366,346
X,1557272420,368345,677
X,1557272421,368340,485
X,1557272422,368332,607
A,1557272422,368365,237
T,1557272422,2838
R,1557272422,5C00DDFC91
X,1557272424,368279,508
X,1557272424,368304,482
X,1557272425,368305,667
X,1557272425,368360,501
X,1557272426,368327,799
X,1557272426,368349,472
X,1557272427,368248,1173
X,1557272427,368309,624
X,1557272428,368381,341
X,1557272428,368366,488
