37057,203008
P,1553237058,5001
D,1553237059,203776
D,1553237061,204544
D,1553237063,204800
D,1553237066,204800
D,1553237068,204032
D,1553237070,204800
D,1553237072,204288
D,1553237074,204800
D,1553237077,204544
D,1553237079,204288
D,1553237081,205056
D,1553237083,205056
D,1553237085,204800
D,1553237088,204544
P,1553237088,5005
D,1553237090,204544
D,1553237092,204544
D,1553237093,204544
D,1553237095,204800
D,1553237098,204544
D,1553237100,205056
D,1553237102,204800
D,1553237104,203776
D,1553237106,204544
D,1553237109,204544
D,1553237111,204544
D,1553237113,205312
D,1553237115,204288
P,1553237117,5005
D,1553237117,206080
D,1553237120,204032
D,1553237122,204800
D,1553237124,204288
D,1553237126,204288
D,1553237128,204288
D,1553237131,203776
D,1553237133,204544
D,1553237134,204800
D,1553237136,204288
D,1553237138,204032
D,1553237141,204288
D,1553237143,204800
D,1553237145,205056
P,1553237146,5007
D,1553237147,204288
D,1553237149,204800
D,1553237152,204800
D,1553237154,204800
D,1553237156,204544
D,1553237158,204288
D,1553237160,205312
D,1553237163,204544
D,1553237165,204288
D,1553237167,204800
D,1553237169,204800
D,1553237171,204544
D,1553237174,204800
D,1553237175,205056
P,1553237175,5006
D,1553237177,204800
D,1553237179,204288
D,1553237181,204032
D,1553237184,204544
D,1553237186,204288
D,1553237188,204800
D,1553237190,204800
D,1553237192,204544
D,1553237195,205056
D,1553237197,201984
D,1553237199,204800
D,1553237201,204800
D,1553237203,204032
P,1553237205,5007
D,1553237206,204544
D,1553237208,204800
D,1553237210,205568
D,1553237212,204288
D,1553237215,204544
D,1553237216,204800
D,1553237218,205056
D,1553237220,205312
D,1553237222,204288
D,1553237225,205568
D,1553237227,204544
D,1553237229,204800
D,1553237231,205056
D,1553237233,205312
P,1553237234,5005
D,1553237236,205312
D,1553237238,204544
D,1553237240,205056
D,1553237242,204800
D,1553237244,204800
D,1553237247,205056
D,1553237249,205312
D,1553237251,204800
D,1553237253,205056
D,1553237255,204800
D,1553237257,205056
D,1553237259,204800
D,1553237261,204800
D,1553237263,205056
P,1553237263,5005
D,1553237265,204544
D,1553237268,204800
D,1553237270,204544
D,1553237272,204544
D,1553237274,204800
D,1553237276,204800
D,1553237279,204800
D,1553237281,206080
D,1553237283,204800
D,1553237285,204544
D,1553237287,204800
D,1553237290,204288
D,1553237292,205056
P,1553237293,5005
D,1553237294,204544
D,1553237296,204800
D,1553237298,204800
D,1553237300,205056
D,1553237302,205312
D,1553237304,204800
D,1553237306,204800
D,1553237308,198656
D,1553237311,203264
D,1553237313,202752
D,1553237315,200192
D,1553237317,281088
D,1553237319,279552
D,1553237322,268032
P,1553237322,5006
D,1553237324,238080
D,1553237326,204032
D,1553237328,205312
D,1553237330,202752
D,1553237333,206080
D,1553237335,206336
D,1553237337,204288
D,1553237339,204288
D,1553237340,203008
D,1553237343,195072
D,1553237345,204800
D,1553237347,204288
D,1553237349,204032
D,1553237351,204544
