
59943676,401798,426
X,1559943677,401083,10662
X,1559943678,400561,26762
X,1559943678,399141,14318
X,1559943679,398862,11978
X,1559943679,399756,11100
X,1559943680,400880,12872
X,1559943680,399200,17027
X,1559943681,400195,1507
X,1559943682,399982,2397
X,1559943682,397501,6346
X,1559943683,395547,8762
X,1559943683,396212,7721
X,1559943684,400276,5063
X,1559943684,399475,4872
X,1559943685,397418,4058
X,1559943685,396399,9603
X,1559943686,398217,2229
X,1559943687,399174,3129
P,1559943687,5154
X,1559943687,399711,2443
X,1559943688,401066,1711
X,1559943688,401630,1800
X,1559943689,401413,575
X,1559943689,400932,1138
X,1559943690,399811,9015
X,1559943691,399856,1555
X,1559943691,400604,1535
X,1559943692,401464,1329
X,1559943692,401182,1535
X,1559943693,401376,1289
X,1559943693,401341,1095
X,1559943694,401312,1310
X,1559943695,400545,2022
X,1559943695,401234,1709
X,1559943696,401289,1606
X,1559943696,401620,797
X,1559943697,401788,642
X,1559943697,401967,1318
X,1559943698,401963,1011
X,1559943699,401863,1173
X,1559943699,401860,654
X,1559943700,401675,688
X,1559943700,401650,950
X,1559943701,401892,994
X,1559943701,402267,1429
X,1559943702,402133,1093
X,1559943703,402159,707
X,1559943703,401840,903
X,1559943704,401468,1685
X,1559943704,400867,2830
X,1559943705,400946,1485
X,1559943705,401339,1423
X,1559943706,401409,602
X,1559943707,401102,1745
X,1559943707,400954,1412
X,1559943708,401622,1097
X,1559943708,401165,1252
X,1559943709,399813,1798
X,1559943709,399797,2233
X,1559943710,400678,1860
X,1559943710,400007,1656
X,1559943710,399188,2627
X,1559943711,400363,2635
X,1559943711,400726,1247
X,1559943712,400813,1268
X,1559943712,401368,913
X,1559943713,401438,405
X,1559943713,401431,1140
X,1559943714,401561,1672
X,1559943715,401668,974
X,1559943715,401697,1045
X,1559943716,401411,1004
P,1559943716,5151
X,1559943716,401409,868
X,1559943717,401195,1152
X,1559943717,401000,1303
X,1559943718,400926,2061
X,1559943719,401510,967
A,1559943719,401642,960
T,1559943719,2887
