2,5371
P,1556391411,5373
P,1556391442,5370
P,1556391471,5371
P,1556391500,5368
P,1556391529,5372
P,1556391559,5372
P,1556391588,5372
P,1556391617,5370
P,1556391647,5371
P,1556391676,5371
P,1556391705,5370
P,1556391735,5371
P,1556391765,5370
P,1556391794,5371
P,1556391823,5372
P,1556391852,5372
P,1556391882,5372
P,1556391911,5372
P,1556391940,5372
P,1556391970,5371
P,1556391999,5370
P,1556392029,5371
P,1556392058,5372
P,1556392088,5368
P,1556392117,5370
P,1556392146,5369
D,1556392154,253184
D,1556392156,242176
R,1556392156,5C00DDFC91
R,1556392156,5C00DDFC91
R,1556392156,5C00DDFC91
X,1556392158,353455,6327
X,1556392158,354068,3976
X,1556392159,352540,7395
X,1556392160,353837,6709
X,1556392160,353009,4045
X,1556392161,353141,4071
X,1556392161,354093,3221
X,1556392162,354168,916
X,1556392162,354474,1255
X,1556392163,354623,692
X,1556392164,355103,1218
X,1556392164,354766,1416
X,1556392165,354963,1791
X,1556392165,354815,1060
X,1556392166,352839,1922
X,1556392166,353163,2461
X,1556392167,354714,1321
X,1556392168,354631,890
X,1556392168,354896,1695
X,1556392169,354570,1899
X,1556392169,354898,1470
X,1556392170,355936,1250
X,1556392170,355612,649
X,1556392171,355062,965
X,1556392171,355165,951
X,1556392172,355175,1008
X,1556392173,355618,463
X,1556392173,355593,971
X,1556392174,355512,1037
X,1556392174,355611,906
X,1556392175,355072,947
X,1556392175,354041,1800
P,1556392176,5361
X,1556392176,354435,3143
X,1556392177,353229,3822
X,1556392177,355915,2002
X,1556392178,354858,2085
X,1556392178,355146,1541
X,1556392179,355071,2374
X,1556392179,355311,1188
X,1556392180,355188,1559
X,1556392180,354264,15774
X,1556392180,353447,12061
X,1556392181,353941,1416
X,1556392181,354692,852
X,1556392182,355175,944
X,1556392182,355161,528
X,1556392183,354584,1194
X,1556392184,354219,994
X,1556392184,353479,2111
X,1556392185,353435,3342
X,1556392185,354761,3417
X,1556392186,354564,6919
X,1556392186,355353,1768
X,1556392187,354527,2332
X,1556392188,353908,1241
X,1556392188,353319,966
X,1556392189,354171,1112
X,1556392189,354674,1182
X,1556392190,355634,691
X,1556392190,355896,554
X,1556392191,355798,486
X,1556392192,355859,316
X,1556392192,355912,475
A,1556392192,355141,2593
T,1556392192,2821
R,1556392192,5C00DDFC91
R,1556392192,5C00DDFC91
R,1556392192,5C00DDFC91
X,1556392194,356343,1949
X,1556392195,356386,814
X,1556392195,356364,671
X,1556392196,356497,757
X,1556392196,356576,628
X,1556392197,356516,719
X,1556392197,356468,530
X,1556392198,356243,659
X,1556392199,355858,686
X,1556392199,356235,445
X,1556392200,355933,589
X,1556392200,355835,9432
X,1556392201,356012,2406
X,1556392201,356220,1156
X,1556392202,356187,1024
X,1556392203,356081,1010
X,1556392203,356185,2926
X,1556392204,356057,1064
X,1556392204,355935,559
X,1556392205,356320,509
P,1556392205,5358
X,1556392205,356344,602
X,1556392206,356366,826
X,1556392207,356518,819
X,1556392207,355972,453
X,1556392208,356103,10221
X,1556392208,356319,2258
X,1556392209,356196,594
X,1556392209,356069,637
X,1556392210,355852,630
X,1556392211,355949,702
A,1556392211,356229,724
T,1556392211,2821
R,1556392211,5C00DDFC91
X,1556392213,356525,502
X,1556392213,356282,476
X,1556392214,356191,699
X,1556392214,356065,14269
X,1556392215,356168,1695
X,1556392216,355572,2230
X,1556392216,356183,993
X,1556392217,356396,479
X,1556392217,356753,572
